t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_SO2(bar),p_NH3(bar),p_N2(bar),p_H2S(bar),p_S2(bar)
1.9536460700e+08,1.7224764793e+03,1.8422851950e+03,1.0491140000e+00,2.1683110999e+02,3.2344415463e+02,1.4783687494e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.9726298948e+18,1.9839578618e+20,0.0000000000e+00,6.6877245161e+20,4.6799549265e+20,4.1892058995e+21,9.6979146464e+02,8.9490877819e+02,6.1877547854e+01,2.5435881010e+00,1.0461544084e+01,1.7288993852e-06,4.6773910079e-06,1.9527495428e-02,6.6337368468e+06,5.9261729855e+06,9.9999990580e+21,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9634153000e+08,1.7224754566e+03,1.8344528584e+03,1.2524800000e+00,2.1705382524e+02,3.2347189580e+02,1.4538552409e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.9577029573e+18,1.9741914481e+20,0.0000000000e+00,6.6776434477e+20,4.6666459065e+20,4.1762154259e+21,9.6673604345e+02,8.9221284267e+02,6.1562527357e+01,2.5306386158e+00,1.0430028416e+01,1.7097494406e-06,4.6773910079e-06,1.9524191932e-02,6.6336724470e+06,5.9261729855e+06,9.9999989953e+21,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9732333700e+08,1.7224744281e+03,1.8244854452e+03,1.4570330000e+00,2.1727776851e+02,3.2349977565e+02,1.4224757750e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.9427497156e+18,1.9644070833e+20,0.0000000000e+00,6.6675151121e+20,4.6532922333e+20,4.1631852371e+21,9.6367143972e+02,8.8950836228e+02,6.1246990319e+01,2.5176678973e+00,1.0398412857e+01,1.6906897190e-06,4.6773910079e-06,1.9520869338e-02,6.6336047061e+06,5.9261729855e+06,9.9999991548e+21,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9831005400e+08,1.7224733965e+03,1.8123298734e+03,1.6627250000e+00,2.1750243487e+02,3.2352779492e+02,1.3839268129e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.9277704819e+18,1.9546049592e+20,0.0000000000e+00,6.6573393173e+20,4.6398939047e+20,4.1501153814e+21,9.6059766688e+02,8.8679534328e+02,6.0930943546e+01,2.5046762252e+00,1.0366697482e+01,1.6717210081e-06,4.6773910079e-06,1.9517527535e-02,6.6335384349e+06,5.9261729855e+06,9.9999992207e+21,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9930170400e+08,1.7224725577e+03,1.7979366231e+03,1.8690510000e+00,2.1768861261e+02,3.2355595141e+02,1.3378689679e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.9127655812e+18,1.9447852761e+20,0.0000000000e+00,6.6471158758e+20,4.6264509276e+20,4.1370059165e+21,9.5751474057e+02,8.8407379385e+02,6.0614394116e+01,2.4916638905e+00,1.0334882385e+01,1.6528440996e-06,4.6773910079e-06,1.9514166409e-02,6.6335045493e+06,5.9261729855e+06,9.9999991993e+21,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0029831300e+08,1.7224713014e+03,1.7816478701e+03,2.0368110000e+00,2.1795831014e+02,3.2358410803e+02,1.2851951473e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.8977346196e+18,1.9349477635e+20,0.0000000000e+00,6.6368441053e+20,4.6129626613e+20,4.1238562693e+21,9.5442252814e+02,8.8134359120e+02,6.0297333941e+01,2.4786305607e+00,1.0302966132e+01,1.6340588775e-06,4.6773910079e-06,1.9510785685e-02,6.6334381175e+06,5.9261729855e+06,9.9999990016e+21,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0129990500e+08,1.7224696222e+03,1.7625663823e+03,2.2880830000e+00,2.1831266293e+02,3.2361240544e+02,1.2227194292e-01,4.6773910079e-06,4.6773910079e-06,1.0000000000e-02,0.0000000000e+00,2.8826782820e+18,1.9250928567e+20,0.0000000000e+00,6.6265240535e+20,4.5994294283e+20,4.1106668064e+21,9.5132111796e+02,8.7860480758e+02,5.9979777690e+01,2.4655768388e+00,1.0270949566e+01,1.6153665716e-06,4.6773910079e-06,1.9507385328e-02,6.6333779957e+06,6.0323104985e+06,6.7105469296e+07,9.3267025076e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0230650500e+08,1.7192392355e+03,1.7399080370e+03,2.6239210000e+00,2.1702618700e+02,3.2364084433e+02,1.1469709361e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.8351101517e+18,1.9155455974e+20,0.0000000000e+00,6.5727324189e+20,4.6292742658e+20,4.1317676076e+21,9.5594089510e+02,8.8356096488e+02,5.9644666328e+01,2.4365580665e+00,1.0298699774e+01,1.6466499466e-06,4.4034535284e-06,1.9490293952e-02,6.6331728519e+06,6.1823265891e+06,3.1496014760e+09,9.2250095633e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0331813800e+08,1.7192418310e+03,1.7504320935e+03,1.3177730000e+00,2.1652732161e+02,3.2366942542e+02,1.1271858629e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.7751011626e+18,1.9061714028e+20,0.0000000000e+00,6.5015569223e+20,4.6763450386e+20,4.1662443021e+21,9.6357969334e+02,8.9148461506e+02,5.9282261758e+01,2.4217533936e+00,1.0391057062e+01,1.6661308256e-06,4.4034535284e-06,1.9467137000e-02,6.6336842761e+06,6.1178304784e+06,4.9624145881e+08,9.0844696046e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0433482900e+08,1.7192436427e+03,1.7460974694e+03,7.9868110000e-01,2.1618516666e+02,3.2369814941e+02,1.1134586163e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.7202766985e+18,1.8968163270e+20,0.0000000000e+00,6.4359083144e+20,4.7176981693e+20,4.1962407421e+21,9.7020985241e+02,8.9840286082e+02,5.8928008345e+01,2.4072817054e+00,1.0471695454e+01,1.6819792931e-06,4.4034535284e-06,1.9446245058e-02,6.6343656256e+06,6.1392952478e+06,1.0501820184e+09,8.9580486912e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0535660300e+08,1.7192433548e+03,1.7457363003e+03,4.3632700000e-01,2.1626171433e+02,3.2372701701e+02,1.1123108477e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.7027651555e+18,1.8871491989e+20,0.0000000000e+00,6.4210215285e+20,4.7081056569e+20,4.1861909830e+21,9.6781798075e+02,8.9636195102e+02,5.8613676007e+01,2.3944408423e+00,1.0447906810e+01,1.6654147829e-06,4.4034535284e-06,1.9441599522e-02,6.6341948957e+06,6.1392952478e+06,1.1187162050e+09,8.9474968196e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0638348600e+08,1.7192428503e+03,1.7447916661e+03,4.9390230000e-01,2.1638091771e+02,3.2375460943e+02,1.1093054258e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.6798950934e+18,1.8775260053e+20,0.0000000000e+00,6.3985892202e+20,4.7059592153e+20,4.1819938255e+21,9.6674462276e+02,8.9563011764e+02,5.8293750927e+01,2.3813715088e+00,1.0439376632e+01,1.6536211149e-06,4.4034535284e-06,1.9434586752e-02,6.6340879967e+06,6.1392952478e+06,1.3205623989e+09,8.9198801401e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0741550300e+08,1.7192427079e+03,1.7427456731e+03,5.9481780000e-01,2.1642786084e+02,3.2378199748e+02,1.1027752218e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.6469939682e+18,1.8680045431e+20,0.0000000000e+00,6.3618509076e+20,4.7180076332e+20,4.1889585037e+21,9.6818611759e+02,8.9739430434e+02,5.7963967904e+01,2.3678994662e+00,1.0459939819e+01,1.6507501840e-06,4.4034535284e-06,1.9423140411e-02,6.6340070375e+06,6.1607939473e+06,1.8962763222e+09,8.8599437759e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0845268100e+08,1.7192436599e+03,1.7403786424e+03,6.2331880000e-01,2.1625631068e+02,3.2380952249e+02,1.0951756323e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.6113253529e+18,1.8585333139e+20,0.0000000000e+00,6.3206975693e+20,4.7343386661e+20,4.1992958318e+21,9.7038775771e+02,8.9991174819e+02,5.7632367389e+01,2.3543531769e+00,1.0489282897e+01,1.6505281364e-06,4.4034535284e-06,1.9410439995e-02,6.6347152638e+06,6.1823265891e+06,2.8941729832e+09,8.7903098412e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1011216600e+08,1.7192428700e+03,1.7399819346e+03,4.3288060000e-01,2.1644320848e+02,3.2385356251e+02,1.0938957049e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.5857371201e+18,1.8431991459e+20,0.0000000000e+00,6.2991102377e+20,4.7162126507e+20,4.1810717960e+21,9.6607964300e+02,8.9616243335e+02,5.7137485719e+01,2.3341366513e+00,1.0445581252e+01,1.6227485299e-06,4.4034535284e-06,1.9403860145e-02,6.6344540345e+06,6.1823265891e+06,3.1080145930e+09,8.7785942209e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1276734200e+08,1.7192403146e+03,1.7568408372e+03,5.9089820000e-01,2.1700036012e+02,3.2392402654e+02,1.0900180474e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.5509116868e+18,1.8187977820e+20,0.0000000000e+00,6.2729507410e+20,4.6790450442e+20,4.1455422882e+21,9.5775375944e+02,8.8873456530e+02,5.6357895959e+01,2.3022894496e+00,1.0359002752e+01,1.5741841788e-06,4.4034535284e-06,1.9395886111e-02,6.6342987387e+06,6.0750026868e+06,9.9999985217e+21,8.7785942209e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1489148300e+08,1.7192446848e+03,1.7404307306e+03,1.1019880000e+00,2.1616770494e+02,3.2398039777e+02,1.0409845436e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3904792745e+18,1.8007515122e+20,0.0000000000e+00,6.0533771568e+20,4.8480654795e+20,4.2734183707e+21,9.8630931998e+02,9.1773021018e+02,5.5610378169e+01,2.2717524274e+00,1.0696973139e+01,1.6563134721e-06,4.4034535284e-06,1.9330421831e-02,6.6360334104e+06,6.1607939473e+06,2.8672359275e+09,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1659079600e+08,1.7192446745e+03,1.7441299572e+03,2.2792400000e-01,2.1619950764e+02,3.2402549476e+02,1.0521347201e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3702984824e+18,1.7857747748e+20,0.0000000000e+00,6.0372191994e+20,4.8233590300e+20,4.2501256163e+21,9.8086455922e+02,9.1283745211e+02,5.5134831682e+01,2.2523257678e+00,1.0639943632e+01,1.6246865411e-06,4.4034535284e-06,1.9325851586e-02,6.6365787705e+06,6.1607939473e+06,9.9999982428e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1795024600e+08,1.7192444612e+03,1.7471848478e+03,2.2998300000e-01,2.1626573867e+02,3.2406157234e+02,1.0612892054e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3542258746e+18,1.7738458263e+20,0.0000000000e+00,6.0242908365e+20,4.8036333079e+20,4.2315360462e+21,9.7651950019e+02,9.0893205882e+02,5.4756156207e+01,2.2368564083e+00,1.0594422751e+01,1.5997511334e-06,4.4034535284e-06,1.9322190260e-02,6.6362659319e+06,6.1392952478e+06,9.9999983256e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1904009700e+08,1.7192440839e+03,1.7491479545e+03,2.7264540000e-01,2.1636007820e+02,3.2409049521e+02,1.0671528997e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3413915312e+18,1.7643196355e+20,0.0000000000e+00,6.0139288221e+20,4.7878505235e+20,4.2166670908e+21,9.7304428717e+02,9.0580795098e+02,5.4453816306e+01,2.2245054511e+00,1.0558008457e+01,1.5800004421e-06,4.4034535284e-06,1.9319252791e-02,6.6360427804e+06,6.1178304784e+06,9.9999983820e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2013539700e+08,1.7192437052e+03,1.7501654354e+03,3.4808860000e-01,2.1645480883e+02,3.2411956268e+02,1.0701868077e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3285383635e+18,1.7547789870e+20,0.0000000000e+00,6.0035194733e+20,4.7720205288e+20,4.2017573248e+21,9.6955969155e+02,9.0267498712e+02,5.4151069651e+01,2.2121378774e+00,1.0521490939e+01,1.5603660270e-06,4.4034535284e-06,1.9316297482e-02,6.6358224545e+06,6.1178304784e+06,9.9999984163e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2123617400e+08,1.7192433245e+03,1.7502170757e+03,4.2383090000e-01,2.1655002845e+02,3.2414877550e+02,1.0703407005e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3156666592e+18,1.7452240845e+20,0.0000000000e+00,5.9930625915e+20,4.7561433642e+20,4.1868068333e+21,9.6606573514e+02,8.9953318166e+02,5.3847923202e+01,2.1997539716e+00,1.0484870363e+01,1.5408485847e-06,4.4034535284e-06,1.9313324211e-02,6.6356036954e+06,6.1178304784e+06,9.9999984266e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2234245500e+08,1.7192425167e+03,1.7492752420e+03,4.9996960000e-01,2.1673078561e+02,3.2417813439e+02,1.0675326259e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.3027767314e+18,1.7356551502e+20,0.0000000000e+00,5.9825579946e+20,4.7402190988e+20,4.1718157283e+21,9.6256244618e+02,8.9638255473e+02,5.3544384517e+01,2.1873540426e+00,1.0448146965e+01,1.5214488344e-06,4.4034535284e-06,1.9310332862e-02,6.6355426314e+06,6.1178304784e+06,9.9999984117e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2345426700e+08,1.7192414297e+03,1.7462182851e+03,6.6154320000e-01,2.1696745035e+02,3.2420764007e+02,1.0583968981e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.2898678912e+18,1.7260716622e+20,0.0000000000e+00,5.9720046769e+20,4.7242465596e+20,4.1567829535e+21,9.5904957982e+02,8.9322288081e+02,5.3240437560e+01,2.1749374351e+00,1.0411318116e+01,1.5021659879e-06,4.4034535284e-06,1.9307323080e-02,6.6354743849e+06,6.1392952478e+06,9.9999983455e+21,8.3364155060e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2457163800e+08,1.7192404162e+03,1.7402930170e+03,8.7891870000e-01,2.1718956514e+02,3.2423729327e+02,1.0405676642e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.2758522962e+18,1.7164848355e+20,0.0000000000e+00,5.9596834202e+20,4.7099451300e+20,4.1430602214e+21,9.5583167324e+02,8.9035623658e+02,5.2935063447e+01,2.1624625266e+00,1.0377904793e+01,1.4839787349e-06,4.4034535284e-06,1.9303796800e-02,6.6354082657e+06,6.1823265891e+06,2.9390176957e+09,8.3325978299e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2569459600e+08,1.7192422849e+03,1.7546543340e+03,1.0816160000e+00,2.1683640987e+02,3.2426709474e+02,1.0256488158e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.2376500775e+18,1.7071280884e+20,0.0000000000e+00,5.9087687722e+20,4.7341371017e+20,4.1595940229e+21,9.5943020232e+02,8.9425123479e+02,5.2606612248e+01,2.1490448906e+00,1.0423304509e+01,1.4877023929e-06,4.4034535284e-06,1.9289168080e-02,6.6359654905e+06,6.0963996280e+06,9.9999985136e+21,8.2433996238e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2749132900e+08,1.7192436779e+03,1.7488334340e+03,7.0791360000e-01,2.1659058822e+02,3.2431477710e+02,1.0093672323e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.1752371534e+18,1.6923329294e+20,0.0000000000e+00,5.8233423510e+20,4.7768033898e+20,4.1891997500e+21,9.6589989755e+02,9.0118255379e+02,5.2085486319e+01,2.1277562547e+00,1.0504095282e+01,1.4958873998e-06,4.4034535284e-06,1.9265052156e-02,6.6366372589e+06,6.1178304784e+06,9.9999985300e+21,8.0929166638e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2892871500e+08,1.7192430730e+03,1.7488343204e+03,4.2927370000e-01,2.1673652519e+02,3.2435292297e+02,1.0093697185e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.1596031250e+18,1.6803390320e+20,0.0000000000e+00,5.8100016790e+20,4.7558486250e+20,4.1696290848e+21,9.6133304356e+02,8.9705825227e+02,5.1706488849e+01,2.1122737414e+00,1.0456022829e+01,1.4714413923e-06,4.4034535284e-06,1.9261380152e-02,6.6363908814e+06,6.1178304784e+06,9.9999985303e+21,8.0929166638e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3007862400e+08,1.7192426202e+03,1.7470784439e+03,5.5029520000e-01,2.1684742400e+02,3.2438343968e+02,1.0044403578e-01,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.1346050096e+18,1.6709080969e+20,0.0000000000e+00,5.7785544537e+20,4.7598960391e+20,4.1703409584e+21,9.6136769581e+02,8.9741504339e+02,5.1392997761e+01,2.0994672443e+00,1.0460181551e+01,1.4636838167e-06,4.4034535284e-06,1.9252656302e-02,6.6363048658e+06,6.1392952478e+06,9.9999985014e+21,8.0475127007e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3191847800e+08,1.7192436921e+03,1.7420789263e+03,6.4082430000e-01,2.1666644701e+02,3.2443226640e+02,9.9034892667e-02,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.0795465078e+18,1.6560916526e+20,0.0000000000e+00,5.7019850195e+20,4.7926895996e+20,4.1921963898e+21,9.6609184362e+02,9.0261087229e+02,5.0881644019e+01,2.0785778143e+00,1.0520743622e+01,1.4659490811e-06,4.4034535284e-06,1.9231627466e-02,6.6369987758e+06,6.1607939473e+06,9.9999983880e+21,7.9179895642e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3339036100e+08,1.7192431827e+03,1.7419193170e+03,4.2647050000e-01,2.1679389379e+02,3.2447132777e+02,9.8989742416e-02,4.4034535284e-06,4.4034535284e-06,1.0000000000e-02,0.0000000000e+00,2.0631891129e+18,1.6441302976e+20,0.0000000000e+00,5.6866408572e+20,4.7729445076e+20,4.1735831611e+21,9.6174102519e+02,8.9869943664e+02,5.0503308064e+01,2.0631223246e+00,1.0475152313e+01,1.4424653664e-06,4.4034535284e-06,1.9227501958e-02,6.6367492205e+06,6.1607939473e+06,9.9999983690e+21,7.9138479087e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3574537400e+08,1.7180157127e+03,1.7386749432e+03,5.2836700000e-01,2.1678529037e+02,3.2453382596e+02,9.8069111325e-02,4.3035370808e-06,4.3035370808e-06,1.0000000000e-02,0.0000000000e+00,2.0165154659e+18,1.6253198246e+20,0.0000000000e+00,5.6263032226e+20,4.7773200016e+20,4.1721699953e+21,9.6117046541e+02,8.9878430008e+02,4.9888481795e+01,2.0331801806e+00,1.0464497622e+01,1.4325328276e-06,4.3035370808e-06,1.9211459655e-02,6.6363582163e+06,6.1823265891e+06,9.9999982845e+21,7.8295090188e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3951339500e+08,1.7150301088e+03,1.7356753172e+03,4.7816210000e-01,2.1665824908e+02,3.2463382309e+02,9.7211411467e-02,4.0692662315e-06,4.0692662315e-06,1.0000000000e-02,0.0000000000e+00,1.9585285408e+18,1.5955372373e+20,0.0000000000e+00,5.5562483476e+20,4.7581301822e+20,4.1494996350e+21,9.5566447628e+02,8.9435752559e+02,4.8939167880e+01,1.9829985658e+00,1.0384778763e+01,1.4090631506e-06,4.0692662315e-06,1.9193339177e-02,6.6363647959e+06,6.2038931867e+06,9.9999981848e+21,7.7511331901e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4252781200e+08,1.7150281505e+03,1.7405033462e+03,2.8483200000e-01,2.1710214904e+02,3.2471382079e+02,9.8588674337e-02,4.0692662315e-06,4.0692662315e-06,1.0000000000e-02,0.0000000000e+00,1.9291696297e+18,1.5719209432e+20,0.0000000000e+00,5.5292759755e+20,4.7137997138e+20,4.1085537171e+21,9.4612941218e+02,8.8569542447e+02,4.8196862382e+01,1.9529205975e+00,1.0284199296e+01,1.3609404241e-06,4.0692662315e-06,1.9186200023e-02,6.6358892240e+06,6.1607939473e+06,9.9999983171e+21,7.7511331901e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4493934600e+08,1.7120653413e+03,1.7326972134e+03,6.7650030000e-01,2.1667430878e+02,3.2477781896e+02,9.6349256602e-02,3.8485253491e-06,3.8485253491e-06,1.0000000000e-02,0.0000000000e+00,1.8860873276e+18,1.5533833675e+20,0.0000000000e+00,5.4716383162e+20,4.7145558660e+20,4.1044633208e+21,9.4495730211e+02,8.8518628250e+02,4.7602630987e+01,1.9177750932e+00,1.0250608322e+01,1.3595497100e-06,3.8485253491e-06,1.9171502778e-02,6.6361316027e+06,6.2038931867e+06,9.9999981078e+21,7.6725402925e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4686857300e+08,1.7120644964e+03,1.7374726831e+03,2.0589020000e-01,2.1687668558e+02,3.2482901749e+02,9.7726254187e-02,3.8485253491e-06,3.8485253491e-06,1.0000000000e-02,0.0000000000e+00,1.8678798827e+18,1.5385727855e+20,0.0000000000e+00,5.4545093278e+20,4.6861817816e+20,4.0783341641e+21,9.3887610351e+02,8.7965279808e+02,4.7137725261e+01,1.8990453591e+00,1.0186529628e+01,1.3294927773e-06,3.8485253491e-06,1.9167012461e-02,6.6356694952e+06,6.1823265891e+06,9.9999982251e+21,7.6725402925e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4841195500e+08,1.7120625458e+03,1.7382173951e+03,3.7486590000e-01,2.1729357317e+02,3.2486997633e+02,9.7938755252e-02,3.8485253491e-06,3.8485253491e-06,1.0000000000e-02,0.0000000000e+00,1.8533935817e+18,1.5267882164e+20,0.0000000000e+00,5.4408096669e+20,4.6635468030e+20,4.0574979673e+21,9.3402711220e+02,8.7523963803e+02,4.6767898456e+01,1.8841460852e+00,1.0135424481e+01,1.3058599282e-06,3.8485253491e-06,1.9163415064e-02,6.6355402368e+06,6.1823265891e+06,9.9999982642e+21,7.6725402925e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4965411500e+08,1.7120605829e+03,1.7328364966e+03,7.6501200000e-01,2.1770765493e+02,3.2490294123e+02,9.6389946688e-02,3.8485253491e-06,3.8485253491e-06,1.0000000000e-02,0.0000000000e+00,1.8417846293e+18,1.5173437803e+20,0.0000000000e+00,5.4297849062e+20,4.6453691124e+20,4.0407699391e+21,9.3013439375e+02,8.7169622009e+02,4.6471569593e+01,1.8722078352e+00,1.0094391096e+01,1.2871004769e-06,3.8485253491e-06,1.9160516097e-02,6.6354797190e+06,6.2038931867e+06,9.9999981244e+21,7.6725402925e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5090248600e+08,1.7120643171e+03,1.7458017021e+03,1.1575660000e+00,2.1698405596e+02,3.2493607095e+02,9.4358507606e-02,3.8485253491e-06,3.8485253491e-06,1.0000000000e-02,0.0000000000e+00,1.7969776208e+18,1.5082200942e+20,0.0000000000e+00,5.3570193389e+20,4.6888306150e+20,4.0724826606e+21,9.3715407068e+02,8.7897047598e+02,4.6145874816e+01,1.8590865157e+00,1.0178628221e+01,1.2994998791e-06,3.8485253491e-06,1.9141325635e-02,6.6360228342e+06,6.1392952478e+06,9.9999987489e+21,7.5383310121e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5289988000e+08,1.7120613370e+03,1.7463415044e+03,4.1076940000e-01,2.1761465401e+02,3.2498907853e+02,9.4500544992e-02,3.8485253491e-06,3.8485253491e-06,1.0000000000e-02,0.0000000000e+00,1.7789966495e+18,1.4933073908e+20,0.0000000000e+00,5.3395433848e+20,4.6593862036e+20,4.0454871360e+21,9.3087641870e+02,8.7324498154e+02,4.5678835209e+01,1.8402708135e+00,1.0112326018e+01,1.2696441106e-06,3.8485253491e-06,1.9136814936e-02,6.6359421653e+06,6.1392952478e+06,9.9999987885e+21,7.5383310121e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
