t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_H2S(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_N2(bar)
4.8744210000e+06,1.7130969648e+03,1.7423165414e+03,1.0737110000e+00,3.9869380833e+02,5.9719858612e+02,1.1073302616e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5878053468e+18,2.3732170372e+20,0.0000000000e+00,3.2021170159e+20,1.3442067414e+20,1.6745135171e+21,4.3405505648e+02,3.3099590218e+02,9.5372516617e+01,3.8500285587e+00,3.8366048137e+00,3.7919160127e-07,3.9243433230e-06,2.3674190005e-02,6.2142375743e+06,5.7476812902e+06,9.9999942847e+21,9.0326000537e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9133820000e+06,1.7130965514e+03,1.7422100679e+03,1.0801590000e+00,3.9879003193e+02,5.9721947821e+02,1.1079963639e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5839931350e+18,2.3709110678e+20,0.0000000000e+00,3.2013143866e+20,1.3436816610e+20,1.6734991822e+21,4.3377984106e+02,3.3082999086e+02,9.5269302215e+01,3.8458619664e+00,3.8346817198e+00,3.7840159895e-07,3.9243433230e-06,2.3671570045e-02,6.2142293398e+06,5.7476812902e+06,9.9999940535e+21,9.0326000537e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9757200000e+06,1.7130998492e+03,1.7419928098e+03,1.1628280000e+00,3.9815399933e+02,5.9725290576e+02,1.1060681436e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5722079486e+18,2.3672775233e+20,0.0000000000e+00,3.1978841953e+20,1.3449857987e+20,1.6735730714e+21,4.3374610103e+02,3.3099338425e+02,9.5077997538e+01,3.8381393174e+00,3.8365756280e+00,3.7801487152e-07,3.9243433230e-06,2.3660297194e-02,6.2145914509e+06,5.7476812902e+06,9.9999936591e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0255900000e+06,1.7130993192e+03,1.7422488815e+03,5.0326270000e-01,3.9827736166e+02,5.9727964761e+02,1.1075637717e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5673388416e+18,2.3643262562e+20,0.0000000000e+00,3.1968549140e+20,1.3443106327e+20,1.6722724174e+21,4.3339327924e+02,3.3078034935e+02,9.4946008139e+01,3.8328111267e+00,3.8341063204e+00,3.7700433672e-07,3.9243433230e-06,2.3656944376e-02,6.2145803640e+06,5.7476812902e+06,9.9999933334e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0654860000e+06,1.7130988943e+03,1.7424125648e+03,6.0927570000e-01,3.9837621786e+02,5.9730104109e+02,1.1072419172e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5634439711e+18,2.3619652331e+20,0.0000000000e+00,3.1960308380e+20,1.3437701307e+20,1.6712316021e+21,4.3311095181e+02,3.3060983613e+02,9.4840432291e+01,3.8285492068e+00,3.8321298855e+00,3.7619697426e-07,3.9243433230e-06,2.3654260091e-02,6.2145713943e+06,5.7476812902e+06,9.9999930707e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0974030000e+06,1.7130985540e+03,1.7425168456e+03,6.9425290000e-01,3.9845538758e+02,5.9731815596e+02,1.1068955801e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5603283221e+18,2.3600763974e+20,0.0000000000e+00,3.1953711561e+20,1.3433374900e+20,1.6703987578e+21,4.3288504368e+02,3.3047337009e+02,9.4755981144e+01,3.8251400556e+00,3.8305480947e+00,3.7555176218e-07,3.9243433230e-06,2.3652111349e-02,6.2145642605e+06,5.7476812902e+06,9.9999928557e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1229900000e+06,1.7130959359e+03,1.7425832672e+03,7.6231980000e-01,3.9898820893e+02,5.9733187651e+02,1.1082514734e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5578307612e+18,2.3585621648e+20,0.0000000000e+00,3.1948420388e+20,1.3429905017e+20,1.6697309688e+21,4.3270391044e+02,3.3036393386e+02,9.4688285382e+01,3.8224072912e+00,3.8292796090e+00,3.7503495070e-07,3.9243433230e-06,2.3650387924e-02,6.2144917757e+06,5.7476812902e+06,9.9999926794e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1487050000e+06,1.7130956614e+03,1.7424850282e+03,1.2859440000e+00,3.9905204903e+02,5.9734566568e+02,1.1074513493e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5553209193e+18,2.3570403960e+20,0.0000000000e+00,3.1943100674e+20,1.3426416703e+20,1.6690597651e+21,4.3252185391e+02,3.3025392558e+02,9.4620258374e+01,3.8196611550e+00,3.8280044927e+00,3.7451596827e-07,3.9243433230e-06,2.3648655108e-02,6.2144861158e+06,5.7476812902e+06,9.9999924960e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1745480000e+06,1.7130953854e+03,1.7423722348e+03,1.3408380000e+00,3.9911624353e+02,5.9735952350e+02,1.1065973307e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5527986390e+18,2.3555109939e+20,0.0000000000e+00,3.1937752045e+20,1.3422909718e+20,1.6683851025e+21,4.3233886215e+02,3.3014333783e+02,9.4551895880e+01,3.8169014757e+00,3.8267226596e+00,3.7399478782e-07,3.9243433230e-06,2.3646912780e-02,6.2144804551e+06,5.7476812902e+06,9.9999923030e+21,9.0206943339e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2005210000e+06,1.7130953627e+03,1.7422447780e+03,1.3960430000e+00,3.9913001351e+02,5.9737345104e+02,1.1056919254e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5481031237e+18,2.3539954458e+20,0.0000000000e+00,3.1924174306e+20,1.3427583511e+20,1.6683558476e+21,4.3231042193e+02,3.3019609184e+02,9.4473264397e+01,3.8137272546e+00,3.8273341364e+00,3.7380319766e-07,3.9243433230e-06,2.3642459158e-02,6.2144797290e+06,5.7476812902e+06,9.9999921018e+21,9.0161390330e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2420780000e+06,1.7130929814e+03,1.7420467629e+03,1.4005770000e+00,3.9962101635e+02,5.9739573519e+02,1.1058755808e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5440505421e+18,2.3515361321e+20,0.0000000000e+00,3.1915564984e+20,1.3421933332e+20,1.6672701222e+21,4.3201596309e+02,3.3001802106e+02,9.4363376378e+01,3.8092912596e+00,3.8252701010e+00,3.7296580516e-07,3.9243433230e-06,2.3639656370e-02,6.2144034440e+06,5.7476812902e+06,9.9999917669e+21,9.0161390330e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2753240000e+06,1.7130984977e+03,1.7416968534e+03,1.8768280000e+00,3.9853090721e+02,5.9741356272e+02,1.1041814184e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5346377354e+18,2.3496304924e+20,0.0000000000e+00,3.1885179746e+20,1.3440904429e+20,1.6682605957e+21,4.3222588140e+02,3.3034508177e+02,9.4247135435e+01,3.8045988076e+00,3.8290610927e+00,3.7324507203e-07,3.9243433230e-06,2.3629685048e-02,6.2148418187e+06,5.7476812902e+06,9.9999914846e+21,9.0030951069e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3019200000e+06,1.7130984043e+03,1.7417898805e+03,7.7355580000e-01,3.9855901823e+02,5.9742782432e+02,1.1039270841e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5304389865e+18,2.3480733123e+20,0.0000000000e+00,3.1873515054e+20,1.3443421195e+20,1.6680512445e+21,4.3215378035e+02,3.3035366289e+02,9.4169488280e+01,3.8014643222e+00,3.8291605573e+00,3.7295694283e-07,3.9243433230e-06,2.3625874989e-02,6.2148397113e+06,5.7476812902e+06,9.9999912546e+21,8.9996845776e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3285300000e+06,1.7130983134e+03,1.7418818897e+03,7.9226480000e-01,3.9858660780e+02,5.9744209341e+02,1.1036650964e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5262182031e+18,2.3465157118e+20,0.0000000000e+00,3.1861752205e+20,1.3446024664e+20,1.6678485854e+21,4.3208327381e+02,3.3036393864e+02,9.4091726021e+01,3.7983251902e+00,3.8292796645e+00,3.7267214955e-07,3.9243433230e-06,2.3622035209e-02,6.2148376570e+06,5.7476812902e+06,9.9999910301e+21,8.9962233503e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3552730000e+06,1.7130980267e+03,1.7419732057e+03,8.1044540000e-01,3.9865323575e+02,5.9745643386e+02,1.1049448715e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5236204952e+18,2.3449340889e+20,0.0000000000e+00,3.1856200985e+20,1.3442364000e+20,1.6671482246e+21,4.3189339720e+02,3.3024883115e+02,9.4021140540e+01,3.7954757727e+00,3.8279454427e+00,3.7213312182e-07,3.9243433230e-06,2.3620235249e-02,6.2148318473e+06,5.7476812902e+06,9.9999908059e+21,8.9962233503e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3980610000e+06,1.7130953941e+03,1.7420985559e+03,8.6777160000e-01,3.9919493139e+02,5.9747937809e+02,1.1044852139e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5194639121e+18,2.3424031618e+20,0.0000000000e+00,3.1847313716e+20,1.3436504422e+20,1.6660273636e+21,4.3158952208e+02,3.3006459068e+02,9.3908200626e+01,3.7909165778e+00,3.8258098940e+00,3.7127150908e-07,3.9243433230e-06,2.3617352799e-02,6.2147557413e+06,5.7476812902e+06,9.9999904455e+21,8.9962233503e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4322920000e+06,1.7130951401e+03,1.7419810044e+03,1.3942890000e+00,3.9925772455e+02,5.9749773383e+02,1.1034590502e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5151876662e+18,2.3403880273e+20,0.0000000000e+00,3.1836556288e+20,1.3435457331e+20,1.6654187903e+21,4.3141546353e+02,3.2998992333e+02,9.3813497897e+01,3.7870935874e+00,3.8249444177e+00,3.7072930634e-07,3.9243433230e-06,2.3613850271e-02,6.2147503209e+06,5.7476812902e+06,9.9999901477e+21,8.9942019876e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4596770000e+06,1.7131009278e+03,1.7418744220e+03,1.4450870000e+00,3.9811113177e+02,5.9751241849e+02,1.1025973809e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5082954425e+18,2.3388107809e+20,0.0000000000e+00,3.1814625683e+20,1.3447937780e+20,1.6659858558e+21,4.3152876617e+02,3.3019621218e+02,9.3721821407e+01,3.7833927613e+00,3.8273355312e+00,3.7083022685e-07,3.9243433230e-06,2.3606683466e-02,6.2151863132e+06,5.7476812902e+06,9.9999898994e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4870750000e+06,1.7131006331e+03,1.7421707977e+03,2.8754850000e-01,3.9817960524e+02,5.9752711017e+02,1.1044265670e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5056396935e+18,2.3371906301e+20,0.0000000000e+00,3.1808925334e+20,1.3444169716e+20,1.6652670045e+21,4.3133392222e+02,3.3007789773e+02,9.3649579582e+01,3.7804764799e+00,3.8259641372e+00,3.7027889068e-07,3.9243433230e-06,2.3604838814e-02,6.2151801310e+06,5.7476812902e+06,9.9999896551e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5146100000e+06,1.7131003365e+03,1.7424542180e+03,3.4649320000e-01,3.9824850174e+02,5.9754187529e+02,1.1047377174e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5029707331e+18,2.3355623153e+20,0.0000000000e+00,3.1803193697e+20,1.3440381308e+20,1.6645444244e+21,4.3113807100e+02,3.2995895524e+02,9.3576980236e+01,3.7775457661e+00,3.8245854636e+00,3.6972523918e-07,3.9243433230e-06,2.3602983929e-02,6.2151739598e+06,5.7476812902e+06,9.9999894227e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5422830000e+06,1.7131000381e+03,1.7427239913e+03,4.0581340000e-01,3.9831781267e+02,5.9755671439e+02,1.1050001210e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.5002884657e+18,2.3339257767e+20,0.0000000000e+00,3.1797430520e+20,1.3436572396e+20,1.6638180874e+21,4.3094120491e+02,3.2983937985e+02,9.3504020795e+01,3.7746005158e+00,3.8231994540e+00,3.6916925890e-07,3.9243433230e-06,2.3601118727e-02,6.2151677951e+06,5.7476812902e+06,9.9999891949e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5700950000e+06,1.7130972863e+03,1.7429796526e+03,4.6550020000e-01,3.9887812574e+02,5.9757162804e+02,1.1052143063e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4975927961e+18,2.3322809544e+20,0.0000000000e+00,3.1791635550e+20,1.3432742819e+20,1.6630879652e+21,4.3074331634e+02,3.2971916667e+02,9.3430698698e+01,3.7716406257e+00,3.8218060516e+00,3.6861093652e-07,3.9243433230e-06,2.3599243124e-02,6.2150954697e+06,5.7476812902e+06,9.9999889685e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5980450000e+06,1.7130969852e+03,1.7430484992e+03,1.0158460000e+00,3.9894807465e+02,5.9758661571e+02,1.1062924690e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4948839937e+18,2.3306280111e+20,0.0000000000e+00,3.1785809317e+20,1.3428892932e+20,1.6623541281e+21,4.3054442443e+02,3.2959832706e+02,9.3357021299e+01,3.7686663927e+00,3.8204053882e+00,3.6805033425e-07,3.9243433230e-06,2.3597357291e-02,6.2150893310e+06,5.7277445917e+06,9.9999887370e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6261360000e+06,1.7130966821e+03,1.7431010137e+03,1.0760750000e+00,3.9901845859e+02,5.9760167897e+02,1.1059187954e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4921615995e+18,2.3289666650e+20,0.0000000000e+00,3.1779950786e+20,1.3425022056e+20,1.6616164494e+21,4.3034449486e+02,3.2947683989e+02,9.3282976144e+01,3.7656773139e+00,3.8189972189e+00,3.6748736358e-07,3.9243433230e-06,2.3595460889e-02,6.2150831831e+06,5.7277445917e+06,9.9999884961e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6543660000e+06,1.7130963772e+03,1.7431369894e+03,1.1366900000e+00,3.9908926919e+02,5.9761681676e+02,1.1054858706e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4894258091e+18,2.3272970337e+20,0.0000000000e+00,3.1774060328e+20,1.3421130444e+20,1.6608749795e+21,4.3014354134e+02,3.2935471323e+02,9.3208568584e+01,3.7626736055e+00,3.8175816372e+00,3.6692207156e-07,3.9243433230e-06,2.3593554039e-02,6.2150769737e+06,5.7277445917e+06,9.9999882490e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6827380000e+06,1.7130960703e+03,1.7431561118e+03,1.1976840000e+00,3.9916050186e+02,5.9763203072e+02,1.1049967645e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4866763338e+18,2.3256189393e+20,0.0000000000e+00,3.1768137271e+20,1.3417217656e+20,1.6601296374e+21,4.2994154202e+02,3.2923193351e+02,9.3133790791e+01,3.7596549514e+00,3.8161584859e+00,3.6635440515e-07,3.9243433230e-06,2.3591636519e-02,6.2150707729e+06,5.7277445917e+06,9.9999879970e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7112520000e+06,1.7130957616e+03,1.7431580371e+03,1.2590500000e+00,3.9923216507e+02,5.9764732082e+02,1.1044518026e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4839131754e+18,2.3239323811e+20,0.0000000000e+00,3.1762181566e+20,1.3413283667e+20,1.6593804210e+21,4.2973849638e+02,3.2910850013e+02,9.3058642846e+01,3.7566213549e+00,3.8147277579e+00,3.6578437145e-07,3.9243433230e-06,2.3589708314e-02,6.2150645810e+06,5.7277445917e+06,9.9999877407e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7568740000e+06,1.7130932462e+03,1.7431353102e+03,1.3207980000e+00,3.9975139781e+02,5.9767178474e+02,1.1048919200e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4794918044e+18,2.3212334895e+20,0.0000000000e+00,3.1752646236e+20,1.3406986329e+20,1.6581813389e+21,4.2941353737e+02,3.2891092635e+02,9.2938401648e+01,3.7517674194e+00,3.8124376616e+00,3.6487325727e-07,3.9243433230e-06,2.3586620267e-02,6.2149881860e+06,5.7277445917e+06,9.9999873253e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7933720000e+06,1.7130928505e+03,1.7428953262e+03,1.8238720000e+00,3.9984323235e+02,5.9769135610e+02,1.1034919963e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4759552691e+18,2.3190744969e+20,0.0000000000e+00,3.1745012821e+20,1.3401945567e+20,1.6572218778e+21,4.2915352514e+02,3.2875280334e+02,9.2842227633e+01,3.7478850356e+00,3.8106048428e+00,3.6414530477e-07,3.9243433230e-06,2.3584148240e-02,6.2149802894e+06,5.7476812902e+06,9.9999869809e+21,8.9851982832e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8225700000e+06,1.7131008781e+03,1.7426782335e+03,1.9030150000e+00,3.9824879120e+02,5.9770701296e+02,1.1022942856e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4709942222e+18,2.3173686532e+20,0.0000000000e+00,3.1730657397e+20,1.3406156210e+20,1.6571065761e+21,4.2910181349e+02,3.2879084837e+02,9.2755529817e+01,3.7443851902e+00,3.8110458263e+00,3.6388946689e-07,3.9243433230e-06,2.3579469291e-02,6.2154777556e+06,5.7476812902e+06,9.9999866940e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8517830000e+06,1.7130978096e+03,1.7430549646e+03,2.9749030000e-01,3.9887295275e+02,5.9772267789e+02,1.1036445566e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4681655843e+18,2.3156403624e+20,0.0000000000e+00,3.1724539496e+20,1.3402112176e+20,1.6563378245e+21,4.2889350532e+02,3.2866407408e+02,9.2678572050e+01,3.7412785342e+00,3.8095763735e+00,3.6330722551e-07,3.9243433230e-06,2.3577489850e-02,6.2154057701e+06,5.7277445917e+06,9.9999864253e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8811420000e+06,1.7130974897e+03,1.7432133772e+03,9.1120050000e-01,3.9894713611e+02,5.9773842108e+02,1.1041002720e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4653230749e+18,2.3139034760e+20,0.0000000000e+00,3.1718388207e+20,1.3398046463e+20,1.6555651267e+21,4.2868413176e+02,3.2853663257e+02,9.2601238989e+01,3.7381567282e+00,3.8080991869e+00,3.6272261435e-07,3.9243433230e-06,2.3575499482e-02,6.2153993471e+06,5.7277445917e+06,9.9999861811e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9106480000e+06,1.7130971678e+03,1.7433537202e+03,9.7517590000e-01,3.9902178122e+02,5.9775424311e+02,1.1039715659e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4624664217e+18,2.3121578259e+20,0.0000000000e+00,3.1712202887e+20,1.3393958651e+20,1.6547884058e+21,4.2847367205e+02,3.2840851091e+02,9.2523523266e+01,3.7350194748e+00,3.8066141166e+00,3.6213558461e-07,3.9243433230e-06,2.3573497977e-02,6.2153929393e+06,5.7277445917e+06,9.9999859399e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9578570000e+06,1.7130966519e+03,1.7435497930e+03,1.0395620000e+00,3.9914137148e+02,5.9777955804e+02,1.1036753994e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4578954636e+18,2.3093643740e+20,0.0000000000e+00,3.1702299733e+20,1.3387414998e+20,1.6535452973e+21,4.2813684577e+02,3.2820343073e+02,9.2399174033e+01,3.7299997048e+00,3.8042370129e+00,3.6119734938e-07,3.9243433230e-06,2.3570292440e-02,6.2153827743e+06,5.7277445917e+06,9.9999855632e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9956240000e+06,1.7130939619e+03,1.7436658725e+03,1.1427390000e+00,3.9969279120e+02,5.9779980987e+02,1.1045366398e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4542391306e+18,2.3071296379e+20,0.0000000000e+00,3.1694371275e+20,1.3382176705e+20,1.6525505528e+21,4.2786732345e+02,3.2803928983e+02,9.2299710368e+01,3.7259845234e+00,3.8023344403e+00,3.6044773181e-07,3.9243433230e-06,2.3567726175e-02,6.2153087610e+06,5.7277445917e+06,9.9999852695e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0258380000e+06,1.7130936316e+03,1.7435591747e+03,1.6807340000e+00,3.9976936265e+02,5.9781601155e+02,1.1037213573e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4513144753e+18,2.3053419469e+20,0.0000000000e+00,3.1688024992e+20,1.3377984101e+20,1.6517546282e+21,4.2765167614e+02,3.2790793391e+02,9.2220153135e+01,3.7227729314e+00,3.8008118813e+00,3.5984868611e-07,3.9243433230e-06,2.3565672081e-02,6.2153022630e+06,5.7277445917e+06,9.9999850303e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0560670000e+06,1.7130933007e+03,1.7434308145e+03,1.7468010000e+00,3.9984603891e+02,5.9783222127e+02,1.1027968509e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4483884685e+18,2.3035533013e+20,0.0000000000e+00,3.1681672144e+20,1.3373787575e+20,1.6509581465e+21,4.2743588211e+02,3.2777646845e+02,9.2140561373e+01,3.7195599454e+00,3.7992880528e+00,3.5924987859e-07,3.9243433230e-06,2.3563615734e-02,6.2152958039e+06,5.7277445917e+06,9.9999847822e+21,8.9806154560e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0864480000e+06,1.7130914217e+03,1.7432800869e+03,1.8129680000e+00,4.0023296706e+02,5.9784851253e+02,1.1018010800e-01,3.9243433230e-06,3.9243433230e-06,1.0000000000e-02,0.0000000000e+00,3.4426551400e+18,2.3017835201e+20,0.0000000000e+00,3.1664417034e+20,1.3380434967e+20,1.6510173069e+21,4.2742499010e+02,3.2786110781e+02,9.2047793824e+01,3.7158150750e+00,3.8002691155e+00,3.5907355428e-07,3.9243433230e-06,2.3557990982e-02,6.2152292737e+06,5.7277445917e+06,9.9999845299e+21,8.9745656086e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
