t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_SO2(bar),p_NH3(bar),p_N2(bar),p_H2S(bar),p_S2(bar)
9.3275000000e+04,1.7649355627e+03,1.8040605368e+03,3.4223400000e+03,3.6382598514e+03,3.1052962205e+02,3.0066013178e-01,1.3655260569e-05,1.3655260569e-05,1.0000000000e-02,0.0000000000e+00,1.1062449622e+19,1.2447643649e+20,0.0000000000e+00,1.5842180673e+20,1.5765445052e+18,3.3668701657e+20,9.2413582467e+01,6.4051783767e+00,8.2154186127e+01,3.7752805930e+00,7.8923714375e-02,9.2678753117e-11,1.3655260569e-05,4.1518809877e-02,6.4837181492e+06,5.5721947531e+06,2.5967981108e+05,2.6106722105e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.6263000000e+04,1.7561419678e+03,1.7927555204e+03,3.4340660000e+03,3.3471924035e+03,3.1053095286e+02,2.8030896828e-01,1.1416756492e-05,1.1416756492e-05,1.0000000000e-02,0.0000000000e+00,1.0246639220e+19,1.2527789335e+20,0.0000000000e+00,1.5815353496e+20,1.8446344857e+18,3.4100860865e+20,9.3490241460e+01,7.4490296769e+00,8.2241066771e+01,3.7091597835e+00,9.0973811025e-02,1.3053479124e-10,1.1416756492e-05,4.1263162517e-02,6.4841297688e+06,5.6962149572e+06,9.5852294808e+05,2.4167517961e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.8653000000e+04,1.7533673862e+03,1.7894936201e+03,3.1428170000e+03,3.2860543718e+03,3.1053201733e+02,2.6616268770e-01,1.0783004075e-05,1.0783004075e-05,1.0000000000e-02,0.0000000000e+00,9.6743323764e+18,1.2583874134e+20,0.0000000000e+00,1.5792662413e+20,2.0713765899e+18,3.4428994200e+20,9.4302841776e+01,8.3209180520e+00,8.2195518210e+01,3.6850595623e+00,1.0133516881e-01,1.6485810583e-10,1.0783004075e-05,4.1045969506e-02,6.4846024050e+06,5.7170040189e+06,1.4383100628e+06,2.2833512696e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0056500000e+05,1.7482836450e+03,1.7838272683e+03,3.0815470000e+03,3.1402513629e+03,3.1053286891e+02,2.5407468769e-01,9.7595312398e-06,9.7595312398e-06,1.0000000000e-02,0.0000000000e+00,9.1833799754e+18,1.2632054318e+20,0.0000000000e+00,1.5769915959e+20,2.2986905116e+18,3.4740084082e+20,9.5065732703e+01,9.1872342142e+00,8.2123438194e+01,3.6437150033e+00,1.1133553235e-01,2.0527728116e-10,9.7595312398e-06,4.0835411561e-02,6.4850130987e+06,5.7586840105e+06,3.0029017534e+06,2.1699013180e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0209500000e+05,1.7477893164e+03,1.7830538792e+03,2.9356330000e+03,3.0860356044e+03,3.1053355035e+02,2.4538334598e-01,9.6270959618e-06,9.6270959618e-06,1.0000000000e-02,0.0000000000e+00,8.8289600706e+18,1.2666765287e+20,0.0000000000e+00,1.5751333103e+20,2.4843860395e+18,3.4977188377e+20,9.5645656779e+01,9.8874228534e+00,8.2005195272e+01,3.6332890088e+00,1.1974001801e-01,2.3813658140e-10,9.6270959618e-06,4.0662415637e-02,6.4856417926e+06,5.7795749134e+06,3.3304616932e+06,2.0891939559e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0454300000e+05,1.7459477117e+03,1.7804403923e+03,2.8813350000e+03,2.9342163154e+03,3.1053464065e+02,2.3097501515e-01,9.1918757493e-06,9.1918757493e-06,1.0000000000e-02,0.0000000000e+00,8.2394315377e+18,1.2724549819e+20,0.0000000000e+00,1.5715412792e+20,2.8433600050e+18,3.5412711321e+20,9.6702525368e+01,1.1225865378e+01,8.1737024172e+01,3.6039873851e+00,1.3563924077e-01,3.0912175166e-10,9.1918757493e-06,4.0337157072e-02,6.4868756189e+06,5.8004997388e+06,4.7511873933e+06,1.9562253249e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0650100000e+05,1.7418064157e+03,1.7755699320e+03,2.7293810000e+03,2.7929437787e+03,3.1053551271e+02,2.1921978928e-01,8.4294270558e-06,8.4294270558e-06,1.0000000000e-02,0.0000000000e+00,7.7553158739e+18,1.2772029082e+20,0.0000000000e+00,1.5680164380e+20,3.1956357996e+18,3.5819064133e+20,9.7679220295e+01,1.2521266701e+01,8.1448283077e+01,3.5590144643e+00,1.5064762316e-01,3.9065459070e-10,8.4294270558e-06,4.0030059663e-02,6.4877802585e+06,5.8845380892e+06,9.4185860274e+06,1.8481170641e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0806700000e+05,1.7335051651e+03,1.7664801151e+03,2.5879950000e+03,2.6435130706e+03,3.1053621018e+02,2.0929847202e-01,7.1620137322e-06,7.1620137322e-06,1.0000000000e-02,0.0000000000e+00,7.3425505031e+18,1.2812561734e+20,0.0000000000e+00,1.5644952316e+20,3.5475703141e+18,3.6212534438e+20,9.8616246655e+01,1.3799633951e+01,8.1164859706e+01,3.4870405162e+00,1.6470531920e-01,4.9028614597e-10,7.1620137322e-06,3.9736596538e-02,6.4881898923e+06,5.9903485139e+06,3.6432082088e+07,1.7564810122e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0932000000e+05,1.7336264970e+03,1.7715828463e+03,2.4384670000e+03,2.6191176549e+03,3.1053676825e+02,2.0414282670e-01,7.1620137322e-06,7.1620137322e-06,1.0000000000e-02,0.0000000000e+00,7.1435159848e+18,1.2831871562e+20,0.0000000000e+00,1.5626132385e+20,3.7356052621e+18,3.6410382113e+20,9.9087481110e+01,1.4473152147e+01,8.0963200952e+01,3.4783767638e+00,1.7274408528e-01,5.3797286605e-10,7.1620137322e-06,3.9578220296e-02,6.4888134031e+06,5.9267606097e+06,1.6845635500e+07,1.7130614197e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1032300000e+05,1.7339012562e+03,1.7698170057e+03,2.4140250000e+03,2.5642219556e+03,3.1053721497e+02,1.9856904466e-01,7.1620137322e-06,7.1620137322e-06,1.0000000000e-02,0.0000000000e+00,6.9113586934e+18,1.2854612649e+20,0.0000000000e+00,1.5602349985e+20,3.9732910782e+18,3.6656120829e+20,9.9671126273e+01,1.5317522449e+01,8.0703552956e+01,3.4672216520e+00,1.8282205406e-01,6.0064262944e-10,7.1620137322e-06,3.9381500171e-02,6.4897133566e+06,5.9479226949e+06,2.1924420244e+07,1.6626420177e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1192700000e+05,1.7285137702e+03,1.7606436357e+03,2.3590770000e+03,2.4802284061e+03,3.1053792937e+02,1.8890914784e-01,6.4446240960e-06,6.4446240960e-06,1.0000000000e-02,0.0000000000e+00,6.5037076965e+18,1.2894619733e+20,0.0000000000e+00,1.5554952642e+20,4.4470302087e+18,3.7139641010e+20,1.0081126523e+02,1.6981501127e+01,8.0219265276e+01,3.4088542137e+00,2.0163816736e-01,7.5125993058e-10,6.4446240960e-06,3.9006206743e-02,6.4906057624e+06,6.0329098780e+06,9.1287167586e+07,1.5742860709e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1449400000e+05,1.7291270257e+03,1.7616832340e+03,2.2749900000e+03,2.3571308648e+03,3.1053907267e+02,1.7538685336e-01,6.4446240960e-06,6.4446240960e-06,1.0000000000e-02,0.0000000000e+00,5.9415282620e+18,1.2949628462e+20,0.0000000000e+00,1.5475771392e+20,5.2384256875e+18,3.7903883121e+20,1.0260542740e+02,1.9692519451e+01,7.9308903614e+01,3.3701691151e+00,2.3382877068e-01,9.9881234539e-10,6.4446240960e-06,3.8399733949e-02,6.4933454118e+06,6.0329098780e+06,7.7295727304e+07,1.4544696485e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1654700000e+05,1.7281870366e+03,1.7590862468e+03,2.1517710000e+03,2.2351228723e+03,3.1053998704e+02,1.6433466477e-01,6.2648815679e-06,6.2648815679e-06,1.0000000000e-02,0.0000000000e+00,5.4776958764e+18,1.2995049220e+20,0.0000000000e+00,1.5394521495e+20,6.0505353051e+18,3.8661409194e+20,1.0437116556e+02,2.2399541848e+01,7.8384870438e+01,3.3211424789e+00,2.6560452667e-01,1.2853162488e-09,6.2648815679e-06,3.7815166414e-02,6.4959257476e+06,6.0542413994e+06,1.1738137068e+08,1.3565931675e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1819000000e+05,1.7285404376e+03,1.7900028504e+03,2.0296660000e+03,2.1644576362e+03,3.1054071881e+02,1.5663396491e-01,6.2648815679e-06,6.2648815679e-06,1.0000000000e-02,0.0000000000e+00,5.1954887272e+18,1.3022503389e+20,0.0000000000e+00,1.5336165697e+20,6.6337363863e+18,3.9190467586e+20,1.0559903831e+02,2.4298717478e+01,7.7719250044e+01,3.2929403506e+00,2.8812416782e-01,1.4996668316e-09,6.2648815679e-06,3.7415006237e-02,6.4978319066e+06,5.8424511190e+06,1.3488476224e+06,1.2975619903e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1950400000e+05,1.7289192503e+03,1.7707809903e+03,1.9589430000e+03,2.0888119005e+03,3.1054130405e+02,1.4858191822e-01,6.2648815679e-06,6.2648815679e-06,1.0000000000e-02,0.0000000000e+00,4.8341945194e+18,1.3058021846e+20,0.0000000000e+00,1.5249091306e+20,7.5041690614e+18,3.9965849187e+20,1.0739230672e+02,2.7070155008e+01,7.6749314236e+01,3.2518444734e+00,3.2098673075e-01,1.8380421692e-09,6.2648815679e-06,3.6847566624e-02,6.5004688719e+06,5.9479226949e+06,1.8978296889e+07,1.2223669310e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2055500000e+05,1.7258981048e+03,1.7554996534e+03,1.8832230000e+03,1.9789327723e+03,3.1054177215e+02,1.4236690639e-01,5.8686113753e-06,5.8686113753e-06,1.0000000000e-02,0.0000000000e+00,4.5566717862e+18,1.3085287952e+20,0.0000000000e+00,1.5170578360e+20,8.2890191319e+18,4.0657403539e+20,1.0898459290e+02,2.9512670422e+01,7.5927768460e+01,3.1953135356e+00,3.4883461567e-01,2.1930648536e-09,5.8686113753e-06,3.6367197731e-02,6.5025339980e+06,6.0756068215e+06,2.1148559014e+08,1.1646646204e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2139600000e+05,1.7261055459e+03,1.7596162076e+03,1.7732890000e+03,1.9374349913e+03,3.1054214672e+02,1.3858731729e-01,5.8686113753e-06,5.8686113753e-06,1.0000000000e-02,0.0000000000e+00,4.4044017114e+18,1.3100127775e+20,0.0000000000e+00,1.5122576571e+20,8.7687917576e+18,4.1072439746e+20,1.0993890596e+02,3.0977480691e+01,7.5421272611e+01,3.1739983689e+00,3.6614841750e-01,2.4000476767e-09,5.8686113753e-06,3.6083678974e-02,6.5039426051e+06,6.0542413994e+06,1.0772504355e+08,1.1331978543e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2210300000e+05,1.7205111541e+03,1.7495205081e+03,1.7317600000e+03,1.8660204408e+03,3.1054246160e+02,1.3467067092e-01,5.2596665503e-06,5.2596665503e-06,1.0000000000e-02,0.0000000000e+00,4.2305014764e+18,1.3117193217e+20,0.0000000000e+00,1.5062417405e+20,9.3701661548e+18,4.1596761874e+20,1.1114020217e+02,3.2793991780e+01,7.4846384451e+01,3.1142647100e+00,3.8555596741e-01,2.7354457845e-09,5.2596665503e-06,3.5745753596e-02,6.5049100444e+06,6.1184393988e+06,5.8076231262e+08,1.0969846120e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2281400000e+05,1.7207078227e+03,1.7560942187e+03,1.6603100000e+03,1.8264561185e+03,3.1054277827e+02,1.3181253701e-01,5.2596665503e-06,5.2596665503e-06,1.0000000000e-02,0.0000000000e+00,4.1199080232e+18,1.3127927513e+20,0.0000000000e+00,1.5021293467e+20,9.7811733416e+18,4.1947173030e+20,1.1194352138e+02,3.4014931631e+01,7.4431665282e+01,3.0970087626e+00,3.9991044578e-01,2.9266154375e-09,5.2596665503e-06,3.5518622361e-02,6.5061235177e+06,6.0756068215e+06,1.9164411972e+08,1.0741762070e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2395100000e+05,1.7210069147e+03,1.7572195667e+03,1.6207240000e+03,1.7667191421e+03,3.1054328467e+02,1.2672679395e-01,5.2596665503e-06,5.2596665503e-06,1.0000000000e-02,0.0000000000e+00,3.9108339577e+18,1.3148316342e+20,0.0000000000e+00,1.4936176937e+20,1.0631952258e+19,4.2667738560e+20,1.1359317673e+02,3.6503074117e+01,7.3598588561e+01,3.0623454792e+00,4.2916330983e-01,3.3327066253e-09,5.2596665503e-06,3.5066618482e-02,6.5084912114e+06,6.0756068215e+06,1.5920121090e+08,1.0310452562e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2577000000e+05,1.7209702541e+03,1.7487874678e+03,1.5609440000e+03,1.6281590065e+03,3.1054409483e+02,1.1833492227e-01,5.1892184589e-06,5.1892184589e-06,1.0000000000e-02,0.0000000000e+00,3.5557566988e+18,1.3182998542e+20,0.0000000000e+00,1.4765272206e+20,1.2340331974e+19,4.4099319360e+20,1.1686260378e+02,4.1354226459e+01,7.2029611085e+01,2.9928820392e+00,4.8587900261e-01,4.1988457518e-09,5.1892184589e-06,3.4226872320e-02,6.5132380566e+06,6.1184393988e+06,6.5887669372e+08,9.5760081238e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2722600000e+05,1.7197191053e+03,1.7472271585e+03,1.4223110000e+03,1.5677458049e+03,3.1054474331e+02,1.1232171289e-01,5.0421945962e-06,5.0421945962e-06,1.0000000000e-02,0.0000000000e+00,3.3098487479e+18,1.3206934972e+20,0.0000000000e+00,1.4622737401e+20,1.3765067535e+19,4.5281533501e+20,1.1955591838e+02,4.5268632877e+01,7.0822180138e+01,2.9339730390e+00,5.3112728351e-01,4.9789405360e-09,5.0421945962e-06,3.3588154679e-02,6.5163818940e+06,6.1399065726e+06,8.6331119552e+08,9.0642732712e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2839000000e+05,1.7200837430e+03,1.7508196663e+03,1.3618460000e+03,1.4948569745e+03,3.1054526174e+02,1.0781915876e-01,5.0421945962e-06,5.0421945962e-06,1.0000000000e-02,0.0000000000e+00,3.1331380782e+18,1.3224087325e+20,0.0000000000e+00,1.4505285667e+20,1.4939044246e+19,4.6247184525e+20,1.2175311122e+02,4.8411850807e+01,6.9878375618e+01,2.8948737482e+00,5.6800599388e-01,5.6184829000e-09,5.0421945962e-06,3.3097560509e-02,6.5194064541e+06,6.1184393988e+06,4.6494307408e+08,8.6946767790e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2932200000e+05,1.7107185685e+03,1.7373994094e+03,1.2889200000e+03,1.4109714907e+03,3.1054567683e+02,1.0377332787e-01,4.2020527676e-06,4.2020527676e-06,1.0000000000e-02,0.0000000000e+00,2.9584209916e+18,1.3241146629e+20,0.0000000000e+00,1.4373503469e+20,1.6256400336e+19,4.7338942919e+20,1.2423059984e+02,5.1878018678e+01,6.8946305004e+01,2.8029565873e+00,6.0331536067e-01,6.6312829440e-09,4.2020527676e-06,3.2589805416e-02,6.5210102095e+06,6.1829427456e+06,4.9628516701e+09,8.3228860056e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3006800000e+05,1.7108806005e+03,1.7487715330e+03,1.2049970000e+03,1.3785710179e+03,3.1054600909e+02,1.0150922127e-01,4.2020527676e-06,4.2020527676e-06,1.0000000000e-02,0.0000000000e+00,2.8821633673e+18,1.3248445027e+20,0.0000000000e+00,1.4311082637e+20,1.6880206758e+19,4.7847368972e+20,1.2538512362e+02,5.3485295297e+01,6.8493277797e+01,2.7845391306e+00,6.2200718232e-01,7.0022328124e-09,4.2020527676e-06,3.2357831431e-02,6.5225153413e+06,6.1184393988e+06,6.6069023841e+08,8.1612802124e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3081900000e+05,1.7111070446e+03,1.7381958747e+03,1.1725800000e+03,1.3333086968e+03,3.1054634358e+02,9.8515508139e-02,4.2020527676e-06,4.2020527676e-06,1.0000000000e-02,0.0000000000e+00,2.7532224946e+18,1.3261010710e+20,0.0000000000e+00,1.4197320538e+20,1.8017409319e+19,4.8772301320e+20,1.2748449362e+02,5.6375086931e+01,6.7701440830e+01,2.7523476354e+00,6.5561401093e-01,7.6893948207e-09,4.2020527676e-06,3.1953442356e-02,6.5250364698e+06,6.1829427456e+06,4.2950921223e+09,7.8861634517e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3157300000e+05,1.7112162333e+03,1.7510660148e+03,1.1272900000e+03,1.3114847619e+03,3.1054667940e+02,9.6316702671e-02,4.2020527676e-06,4.2020527676e-06,1.0000000000e-02,0.0000000000e+00,2.6824385523e+18,1.3267761512e+20,0.0000000000e+00,1.4130090609e+20,1.8689263520e+19,4.9316989471e+20,1.2871993770e+02,5.8059121456e+01,6.7251555635e+01,2.7340579145e+00,6.7519848857e-01,8.1014555701e-09,4.2020527676e-06,3.1724957158e-02,6.5264434913e+06,6.1184393988e+06,9.9999296959e+21,7.7341522243e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3277900000e+05,1.7081294792e+03,1.7338580273e+03,1.1054510000e+03,1.2236777988e+03,3.1054721653e+02,9.1753080974e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,2.4898950142e+18,1.3286493911e+20,0.0000000000e+00,1.3927204950e+20,2.0717384840e+19,5.0962058597e+20,1.3244771992e+02,6.3055231897e+01,6.5996754354e+01,2.6647740014e+00,7.3095572963e-01,9.5179526598e-09,3.9328569276e-06,3.1080858050e-02,6.5303115165e+06,6.2045117706e+06,9.9999677555e+21,7.3148664558e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3374400000e+05,1.7082795689e+03,1.7456571900e+03,1.0176030000e+03,1.1936841011e+03,3.1054764633e+02,8.9052364933e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,2.4007853206e+18,1.3294992019e+20,0.0000000000e+00,1.3822508107e+20,2.1763709539e+19,5.1805107728e+20,1.3435728987e+02,6.5578044465e+01,6.5379201646e+01,2.6398388600e+00,7.6020095236e-01,1.0198475215e-08,3.9328569276e-06,3.0770343670e-02,6.5323305379e+06,6.1399065726e+06,9.9999703034e+21,7.1188627707e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3451600000e+05,1.7084853938e+03,1.7349354987e+03,9.8759040000e+02,1.1525436848e+03,3.1054799016e+02,8.6402399540e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,2.2914305522e+18,1.3305599350e+20,0.0000000000e+00,1.3683113083e+20,2.3157122604e+19,5.2925960149e+20,1.3689518462e+02,6.8889137634e+01,6.4599117738e+01,2.6083411396e+00,7.9858416737e-01,1.1120051308e-08,3.9328569276e-06,3.0378964006e-02,6.5350752300e+06,6.2045117706e+06,9.9999688032e+21,6.8756306812e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3528800000e+05,1.7085554021e+03,1.7510372433e+03,9.4642630000e+02,1.1385548803e+03,3.1054833400e+02,8.4324373020e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,2.2316074902e+18,1.3311256012e+20,0.0000000000e+00,1.3601290432e+20,2.3974782410e+19,5.3582197197e+20,1.3838033447e+02,7.0807801422e+01,6.4161050063e+01,2.5906531281e+00,8.2082591078e-01,1.1668429069e-08,3.9328569276e-06,3.0160132253e-02,6.5363969629e+06,6.1184393988e+06,9.9999701490e+21,6.7412829843e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3652400000e+05,1.7088673945e+03,1.7340425838e+03,9.3242460000e+02,1.0761903448e+03,3.1054888450e+02,8.0448671721e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,2.0751204780e+18,1.3326385861e+20,0.0000000000e+00,1.3366105390e+20,2.6325698270e+19,5.5466031666e+20,1.4264222038e+02,7.6234448839e+01,6.2981027367e+01,2.5430069395e+00,8.8373328426e-01,1.3276725563e-08,3.9328569276e-06,2.9571828001e-02,6.5407730396e+06,6.2045117706e+06,9.9999728112e+21,6.3845787423e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3751200000e+05,1.7089958749e+03,1.7497298645e+03,8.7002630000e+02,1.0505102122e+03,3.1054932454e+02,7.7892926389e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,1.9997099117e+18,1.3333517448e+20,0.0000000000e+00,1.3240578782e+20,2.7580155477e+19,5.6468792348e+20,1.4490958407e+02,7.9079933329e+01,6.2393638059e+01,2.5192897163e+00,9.1671901960e-01,1.4153101011e-08,3.9328569276e-06,2.9280358549e-02,6.5428177093e+06,6.1184393988e+06,9.9999706619e+21,6.2097886792e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3830300000e+05,1.7091847492e+03,1.7389401317e+03,8.4432980000e+02,1.0127548480e+03,3.1054967684e+02,7.5636987656e-02,3.9328569276e-06,3.9328569276e-06,1.0000000000e-02,0.0000000000e+00,1.9111199510e+18,1.3342050893e+20,0.0000000000e+00,1.3081588229e+20,2.9169387610e+19,5.7737848446e+20,1.4777841862e+02,8.2640010544e+01,6.1689554884e+01,2.4908607040e+00,9.5798853460e-01,1.5281678986e-08,3.9328569276e-06,2.8931427227e-02,6.5455689071e+06,6.1829427456e+06,9.9999708234e+21,6.0016172006e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3909400000e+05,1.7037513518e+03,1.7281372661e+03,8.0655490000e+02,9.6026534276e+02,3.1055002914e+02,7.3351426186e-02,3.5318363554e-06,3.5318363554e-06,1.0000000000e-02,0.0000000000e+00,1.8241285123e+18,1.3350427268e+20,0.0000000000e+00,1.2911319554e+20,3.0871368696e+19,5.9103702643e+20,1.5086277062e+02,8.6416704461e+01,6.1013101674e+01,2.4363805178e+00,9.9658041796e-01,1.6931807364e-08,3.5318363554e-06,2.8583989493e-02,6.5475580596e+06,6.2261147736e+06,9.9999733834e+21,5.7926165224e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3989000000e+05,1.7038171746e+03,1.7490071375e+03,7.5404670000e+02,9.4711129302e+02,3.1055038366e+02,7.1501628854e-02,3.5318363554e-06,3.5318363554e-06,1.0000000000e-02,0.0000000000e+00,1.7798752272e+18,1.3354531096e+20,0.0000000000e+00,1.2819514538e+20,3.1788675450e+19,5.9834101814e+20,1.5251282743e+02,8.8423926589e+01,6.0647392080e+01,2.4217769703e+00,1.0197282373e+00,1.7621242912e-08,3.5318363554e-06,2.8403927268e-02,6.5488400519e+06,6.1184393988e+06,9.9999711459e+21,5.6857751334e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4068900000e+05,1.7039681699e+03,1.7391726642e+03,7.4088250000e+02,9.1692767062e+02,3.1055073952e+02,6.9627480585e-02,3.5318363554e-06,3.5318363554e-06,1.0000000000e-02,0.0000000000e+00,1.7090094098e+18,1.3361296633e+20,0.0000000000e+00,1.2663946039e+20,3.3343596205e+19,6.1071698097e+20,1.5530845112e+02,9.1796685243e+01,6.0055016368e+01,2.3981221715e+00,1.0586237871e+00,1.8805639343e-08,3.5318363554e-06,2.8112248886e-02,6.5512693603e+06,6.1829427456e+06,9.9999713053e+21,5.5126262722e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4149300000e+05,1.7041166958e+03,1.7284629730e+03,7.1068290000e+02,8.8724037541e+02,3.1055109761e+02,6.7566309099e-02,3.5318363554e-06,3.5318363554e-06,1.0000000000e-02,0.0000000000e+00,1.6329495711e+18,1.3368582199e+20,0.0000000000e+00,1.2484285752e+20,3.5139399461e+19,6.2499638381e+20,1.5853335222e+02,9.5648526595e+01,5.9409435068e+01,2.3723427625e+00,1.1030442460e+00,2.0197462302e-08,3.5318363554e-06,2.7794891124e-02,6.5539371884e+06,6.2261147736e+06,9.9999739308e+21,5.3238714107e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4277900000e+05,1.7042514093e+03,1.7472545697e+03,6.8097780000e+02,8.6031521508e+02,3.1055167038e+02,6.4834342659e-02,3.5318363554e-06,3.5318363554e-06,1.0000000000e-02,0.0000000000e+00,1.5600956057e+18,1.3375359942e+20,0.0000000000e+00,1.2298674952e+20,3.6994173088e+19,6.3972517182e+20,1.6185876192e+02,9.9581877878e+01,5.8781219005e+01,2.3472567837e+00,1.1484046990e+00,2.1661275531e-08,3.5318363554e-06,2.7487042595e-02,6.5564705471e+06,6.1399065726e+06,9.9999717141e+21,5.1400952443e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4380800000e+05,1.7044023033e+03,1.7333419659e+03,6.5403530000e+02,8.3015751400e+02,3.1055212868e+02,6.2436192720e-02,3.5318363554e-06,3.5318363554e-06,1.0000000000e-02,0.0000000000e+00,1.4740939520e+18,1.3383557872e+20,0.0000000000e+00,1.2060593060e+20,3.9373879487e+19,6.5860944653e+20,1.6612172618e+02,1.0456872473e+02,5.8029831251e+01,2.3172523021e+00,1.2059143431e+00,2.3579779828e-08,3.5318363554e-06,2.7119059988e-02,6.5594939384e+06,6.2045117706e+06,9.9999744665e+21,4.9189313004e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
