t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_N2(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
2.9685100000e+05,1.7304683513e+03,1.7789947466e+03,4.2840450000e+02,5.9997493042e+02,3.1062029171e+02,1.4562572406e-01,5.6229053748e-06,5.6229053748e-06,1.0000000000e-02,0.0000000000e+00,7.1282400496e+18,2.6446598329e+20,0.0000000000e+00,3.9855035466e+20,7.1380560751e+19,1.2502599021e+21,3.1676671700e+02,1.9303242120e+02,1.1657330348e+02,4.8841298311e+00,2.2768567245e+00,1.4542638124e-07,5.6229053748e-06,2.7620700857e-02,6.5657819965e+06,5.9887728734e+06,8.1672309841e+07,1.1964756420e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0073500000e+05,1.7305911887e+03,1.7669167391e+03,3.9342310000e+02,5.7543511607e+02,3.1062202158e+02,1.4082178211e-01,5.6229053748e-06,5.6229053748e-06,1.0000000000e-02,0.0000000000e+00,6.7765611890e+18,2.6480233732e+20,0.0000000000e+00,3.9370153042e+20,7.6225248829e+19,1.2891372450e+21,3.2556573319e+02,2.0325485382e+02,1.1509139942e+02,4.8220417580e+00,2.3974323994e+00,1.5918725700e-07,5.6229053748e-06,2.7234942735e-02,6.5668033755e+06,6.0958974354e+06,6.0946328594e+08,1.1518142068e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0384300000e+05,1.7225091517e+03,1.7579606290e+03,3.6885880000e+02,5.4006302217e+02,3.1062340584e+02,1.3718424303e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,6.5193277004e+18,2.6504747509e+20,0.0000000000e+00,3.8981410948e+20,8.0109187942e+19,1.3205087222e+21,3.3265564390e+02,2.1140566366e+02,1.1407048522e+02,4.7043629488e+00,2.4751270717e+00,1.7661248883e-07,4.8270080215e-06,2.6951393629e-02,6.5680971147e+06,6.1317956874e+06,2.9550625534e+09,1.1182400337e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0632900000e+05,1.7224870564e+03,1.7789409869e+03,3.3346910000e+02,5.4448365818e+02,3.1062451306e+02,1.3626659516e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,6.4997451010e+18,2.6505748478e+20,0.0000000000e+00,3.8951007035e+20,8.0410333716e+19,1.3228970999e+21,3.3319477475e+02,2.1202896175e+02,1.1398264312e+02,4.7007402664e+00,2.4824246149e+00,1.7751864839e-07,4.8270080215e-06,2.6929622191e-02,6.5679566043e+06,5.9887728734e+06,8.2378479967e+07,1.1157242891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0831800000e+05,1.7225488829e+03,1.7731330936e+03,3.3788780000e+02,5.3212973372e+02,3.1062539893e+02,1.3412879991e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,6.3473289568e+18,2.6520224837e+20,0.0000000000e+00,3.8707208904e+20,8.2845993780e+19,1.3423808593e+21,3.3760127077e+02,2.1706519998e+02,1.1332121474e+02,4.6734624025e+00,2.5413886434e+00,1.8497222141e-07,4.8270080215e-06,2.6758738110e-02,6.5695438857e+06,6.0243860619e+06,2.1264333059e+08,1.0958031531e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0995900000e+05,1.7225894362e+03,1.7684754829e+03,3.2552240000e+02,5.2402795721e+02,3.1062612981e+02,1.3240645543e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,6.2259715127e+18,2.6531733252e+20,0.0000000000e+00,3.8505248553e+20,8.4863637414e+19,1.3585081236e+21,3.4124802180e+02,2.2121538882e+02,1.1279105111e+02,4.6515980076e+00,2.5899788495e+00,1.9121422611e-07,4.8270080215e-06,2.6621997061e-02,6.5706671705e+06,6.0600942397e+06,4.6639966560e+08,1.0798117630e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1258500000e+05,1.7226554063e+03,1.7612076527e+03,3.1741180000e+02,5.1084808238e+02,3.1062729939e+02,1.2969831597e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,6.0377699617e+18,2.6549554700e+20,0.0000000000e+00,3.8177466452e+20,8.8138263842e+19,1.3846602303e+21,3.4716050367e+02,2.2791165072e+02,1.1196302025e+02,4.6174493173e+00,2.6683783532e+00,2.0147564006e-07,4.8270080215e-06,2.6408818604e-02,6.5725053637e+06,6.1317956874e+06,1.6543339518e+09,1.0547745237e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1678700000e+05,1.7226952691e+03,1.7802978811e+03,3.0421770000e+02,5.0288054233e+02,3.1062917090e+02,1.2802242917e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,5.9896618002e+18,2.6552780686e+20,0.0000000000e+00,3.8090956190e+20,8.8998105208e+19,1.3914892147e+21,3.4870250189e+02,2.2965980156e+02,1.1174537619e+02,4.6084734926e+00,2.6888456169e+00,2.0418057286e-07,4.8270080215e-06,2.6354280444e-02,6.5733417314e+06,5.9532546554e+06,6.6353580631e+07,1.0483714198e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2351000000e+05,1.7228469022e+03,1.7612796205e+03,2.9624530000e+02,4.7258811042e+02,3.1063216522e+02,1.2157901760e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,5.5500558083e+18,2.6594210574e+20,0.0000000000e+00,3.7236797505e+20,9.7531209785e+19,1.4595062192e+21,3.6407326580e+02,2.4687303092e+02,1.0978233649e+02,4.5275160810e+00,2.8903772563e+00,2.3178997745e-07,4.8270080215e-06,2.5850977885e-02,6.5779456398e+06,6.1317956874e+06,1.6333553633e+09,9.8848774467e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2888800000e+05,1.7228974658e+03,1.7806653059e+03,2.6591860000e+02,4.6248921562e+02,3.1063426943e+02,1.1835342656e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,5.3893192313e+18,2.6608302818e+20,0.0000000000e+00,3.6894604927e+20,1.0094586894e+20,1.4866593861e+21,3.7020619042e+02,2.5368522096e+02,1.0905337717e+02,4.4974531844e+00,2.9701340409e+00,2.4313324091e-07,4.8270080215e-06,2.5665726069e-02,6.5797012074e+06,5.9532546554e+06,9.9999763597e+21,9.6616448957e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3319100000e+05,1.7229708770e+03,1.7692038058e+03,2.5580620000e+02,4.4782556569e+02,3.1063587492e+02,1.1477691160e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,5.1524489079e+18,2.6630417880e+20,0.0000000000e+00,3.6357230666e+20,1.0631364784e+20,1.5293426614e+21,3.7984675895e+02,2.6432087264e+02,1.0797811694e+02,4.4531085464e+00,3.0946557257e+00,2.6134461382e-07,4.8270080215e-06,2.5391559658e-02,6.5795862946e+06,6.0600942397e+06,4.1191809192e+08,9.3274054750e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3663300000e+05,1.7230282438e+03,1.7603373019e+03,2.4112360000e+02,4.3636721328e+02,3.1063715917e+02,1.1195857834e-01,4.8270080215e-06,4.8270080215e-06,1.0000000000e-02,0.0000000000e+00,4.9697558205e+18,2.6647447803e+20,0.0000000000e+00,3.5913856959e+20,1.1074243705e+20,1.5645275511e+21,3.8779212141e+02,2.7303207247e+02,1.0714466167e+02,4.4187361484e+00,3.1966460231e+00,2.7670229082e-07,4.8270080215e-06,2.5179466700e-02,6.5816454417e+06,6.1317956874e+06,1.9310684751e+09,9.0654842240e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3938700000e+05,1.7187402409e+03,1.7535850998e+03,2.2965030000e+02,4.2569391732e+02,3.1063818672e+02,1.0977136724e-01,4.4521759836e-06,4.4521759836e-06,1.0000000000e-02,0.0000000000e+00,4.8313738776e+18,2.6660304979e+20,0.0000000000e+00,3.5558120597e+20,1.1429572372e+20,1.5928889333e+21,3.9419156177e+02,2.8001704964e+02,1.0655121550e+02,4.3576993764e+00,3.2655925128e+00,2.9472157187e-07,4.4521759836e-06,2.5019680414e-02,6.5820611976e+06,6.1677890437e+06,6.5390596653e+09,8.8630326982e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4159000000e+05,1.7137604414e+03,1.7485015171e+03,2.1896670000e+02,4.1286044319e+02,3.1063900868e+02,1.0811712838e-01,4.0509325542e-06,4.0509325542e-06,1.0000000000e-02,0.0000000000e+00,4.7289030941e+18,2.6669774418e+20,0.0000000000e+00,3.5283256202e+20,1.1704103404e+20,1.6148504006e+21,3.9914472970e+02,2.8540617808e+02,1.0612706514e+02,4.2982292642e+00,3.3132528506e+00,3.1149061857e-07,4.0509325542e-06,2.4901736803e-02,6.5825367063e+06,6.2038775615e+06,1.6718245219e+10,8.7110952804e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4339800000e+05,1.7137604228e+03,1.7811774277e+03,2.0612520000e+02,4.1286456352e+02,3.1063968327e+02,1.0824340082e-01,4.0509325542e-06,4.0509325542e-06,1.0000000000e-02,0.0000000000e+00,4.7287800705e+18,2.6669152960e+20,0.0000000000e+00,3.5283066200e+20,1.1704015258e+20,1.6148272519e+21,3.9913868941e+02,2.8540310425e+02,1.0612424845e+02,4.2981151859e+00,3.3132171667e+00,3.1147564206e-07,4.0509325542e-06,2.4901656149e-02,6.5825365692e+06,5.9887728734e+06,9.9999798076e+21,8.7110952804e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4521500000e+05,1.7137538611e+03,1.7769734475e+03,2.0612890000e+02,4.1417835532e+02,3.1064036121e+02,1.0705097547e-01,4.0509325542e-06,4.0509325542e-06,1.0000000000e-02,0.0000000000e+00,4.7152927772e+18,2.6669864738e+20,0.0000000000e+00,3.5246585576e+20,1.1740216350e+20,1.6176857992e+21,3.9978329701e+02,2.8610598842e+02,1.0606039814e+02,4.2955291983e+00,3.3213768815e+00,3.1282339584e-07,4.0509325542e-06,2.4886009727e-02,6.5824146221e+06,5.9887728734e+06,9.9999877021e+21,8.6913926188e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4812200000e+05,1.7137989850e+03,1.7698487529e+03,2.0744120000e+02,4.0516445578e+02,3.1064144585e+02,1.0502591298e-01,4.0509325542e-06,4.0509325542e-06,1.0000000000e-02,0.0000000000e+00,4.5874435257e+18,2.6681631569e+20,0.0000000000e+00,3.4891284518e+20,1.2095069285e+20,1.6458311758e+21,4.0613646974e+02,2.9299083898e+02,1.0547260099e+02,4.2717229532e+00,3.4013024488e+00,3.2624195861e-07,4.0509325542e-06,2.4737174895e-02,6.5841210884e+06,6.0600942397e+06,9.9999907360e+21,8.5020905938e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5277300000e+05,1.7138574182e+03,1.7587843790e+03,1.9841650000e+02,3.9349388037e+02,3.1064318118e+02,1.0186200792e-01,4.0509325542e-06,4.0509325542e-06,1.0000000000e-02,0.0000000000e+00,4.3917951998e+18,2.6699581281e+20,0.0000000000e+00,3.4316863415e+20,1.2668758188e+20,1.6913056142e+21,4.1639986569e+02,3.0406280705e+02,1.0457197163e+02,4.2352467589e+00,3.5298358605e+00,3.4836456622e-07,4.0509325542e-06,2.4509456033e-02,6.5863691312e+06,6.1317956874e+06,9.9999923256e+21,8.2084607643e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6021500000e+05,1.7077874446e+03,1.7422726627e+03,1.8672980000e+02,3.7142421008e+02,3.1064595788e+02,9.7025457597e-02,3.6054187257e-06,3.6054187257e-06,1.0000000000e-02,0.0000000000e+00,4.1033390972e+18,2.6725877126e+20,0.0000000000e+00,3.3393261968e+20,1.3591149794e+20,1.7645814148e+21,4.3292861719e+02,3.2178205478e+02,1.0329829787e+02,4.1336913113e+00,3.7145692236e+00,3.9562703385e-07,3.6054187257e-06,2.4175867408e-02,6.5854518881e+06,6.2038775615e+06,9.9999931077e+21,7.7645041231e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6616800000e+05,1.7078084803e+03,1.7705943693e+03,1.6463670000e+02,3.6722369144e+02,3.1064817901e+02,9.5045053220e-02,3.6054187257e-06,3.6054187257e-06,1.0000000000e-02,0.0000000000e+00,4.0397014210e+18,2.6730248463e+20,0.0000000000e+00,3.3177618514e+20,1.3805780018e+20,1.7815343277e+21,4.3675170140e+02,3.2586776531e+02,1.0300042706e+02,4.1217714054e+00,3.7617336144e+00,4.0456749234e-07,3.6054187257e-06,2.4102211711e-02,6.5871744526e+06,6.0600942397e+06,9.9999926090e+21,7.6658496768e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7093100000e+05,1.7078479280e+03,1.7602056615e+03,1.6042950000e+02,3.5934736551e+02,3.1064995613e+02,9.2395552942e-02,3.6054187257e-06,3.6054187257e-06,1.0000000000e-02,0.0000000000e+00,3.8829312515e+18,2.6744339082e+20,0.0000000000e+00,3.2624302408e+20,1.4358276769e+20,1.8252483227e+21,4.4661348394e+02,3.3635848674e+02,1.0227924550e+02,4.0929118599e+00,3.8828358026e+00,4.2801742408e-07,3.6054187257e-06,2.3920844785e-02,6.5888388610e+06,6.1317956874e+06,9.9999923821e+21,7.4195203417e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7474100000e+05,1.7078827157e+03,1.7522568704e+03,1.5254000000e+02,3.5240003786e+02,3.1065137769e+02,9.0352522351e-02,3.6054187257e-06,3.6054187257e-06,1.0000000000e-02,0.0000000000e+00,3.7644202966e+18,2.6754937089e+20,0.0000000000e+00,3.2184930012e+20,1.4796976476e+20,1.8599431767e+21,4.5443978804e+02,3.4465489911e+02,1.0173513909e+02,4.0711383361e+00,3.9786074517e+00,4.4700157048e-07,3.6054187257e-06,2.3784165404e-02,6.5903288809e+06,6.1677890437e+06,9.9999940962e+21,7.2309628733e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7778900000e+05,1.7079105422e+03,1.7461999248e+03,1.4558240000e+02,3.4684256657e+02,3.1065251493e+02,8.8791064147e-02,3.6054187257e-06,3.6054187257e-06,1.0000000000e-02,0.0000000000e+00,3.6753794257e+18,2.6762848678e+20,0.0000000000e+00,3.1842226229e+20,1.5139131311e+20,1.8869934641e+21,4.6054119836e+02,3.5110623255e+02,1.0132707301e+02,4.0548087427e+00,4.0530799846e+00,4.6203165217e-07,3.6054187257e-06,2.3681762782e-02,6.5915539052e+06,6.2038775615e+06,9.9999943249e+21,7.0879385691e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8022800000e+05,1.7072286473e+03,1.7415834352e+03,1.4001710000e+02,3.4644743554e+02,3.1065342495e+02,8.8412057056e-02,3.5590460094e-06,3.5590460094e-06,1.0000000000e-02,0.0000000000e+00,3.6686151789e+18,2.6762736876e+20,0.0000000000e+00,3.1815596766e+20,1.5165314870e+20,1.8890708217e+21,4.6100814157e+02,3.5160396761e+02,1.0129957451e+02,4.0483037634e+00,4.0562916644e+00,4.6456841829e-07,3.5590460094e-06,2.3674220307e-02,6.5914351684e+06,6.2038775615e+06,9.9999944413e+21,7.0769965006e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8413000000e+05,1.7072286202e+03,1.7807829426e+03,1.3962120000e+02,3.4645362015e+02,3.1065488083e+02,8.7699213986e-02,3.5590460094e-06,3.5590460094e-06,1.0000000000e-02,0.0000000000e+00,3.6684304561e+18,2.6761495113e+20,0.0000000000e+00,3.1815192828e+20,1.5165004689e+20,1.8890140408e+21,4.6099370221e+02,3.5159503958e+02,1.0129437401e+02,4.0480959324e+00,4.0561886659e+00,4.6452097697e-07,3.5590460094e-06,2.3674103378e-02,6.5914347370e+06,6.0600942397e+06,9.9999922260e+21,7.0769965006e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9037300000e+05,1.7072667440e+03,1.7674744075e+03,1.3962640000e+02,3.3884199510e+02,3.1065721016e+02,8.4769555115e-02,3.5590460094e-06,3.5590460094e-06,1.0000000000e-02,0.0000000000e+00,3.5187525690e+18,2.6774446615e+20,0.0000000000e+00,3.1212030142e+20,1.5767024801e+20,1.9365839464e+21,4.7172218808e+02,3.6290532171e+02,1.0060946763e+02,4.0207245532e+00,4.1866701375e+00,4.9154134324e-07,3.5590460094e-06,2.3502655537e-02,6.5932340053e+06,6.0958974354e+06,9.9999921046e+21,6.8337823053e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0036200000e+05,1.7073373218e+03,1.7466517397e+03,1.3200170000e+02,3.2474904741e+02,3.1066093717e+02,8.0108874010e-02,3.5590460094e-06,3.5590460094e-06,1.0000000000e-02,0.0000000000e+00,3.2585393191e+18,2.6797284555e+20,0.0000000000e+00,3.0080669574e+20,1.6896510732e+20,2.0257945128e+21,4.9183999914e+02,3.8400826789e+02,9.9428089775e+01,3.9735123468e+00,4.4301250259e+00,5.4390715660e-07,3.5590460094e-06,2.3206887450e-02,6.5967228517e+06,6.2038775615e+06,9.9999942048e+21,6.4025503474e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0835300000e+05,1.6979154848e+03,1.7320133209e+03,1.1788610000e+02,3.0994973663e+02,3.1066391869e+02,7.6625746859e-02,2.9701988511e-06,2.9701988511e-06,1.0000000000e-02,0.0000000000e+00,3.0713136506e+18,2.6813521849e+20,0.0000000000e+00,2.9191155009e+20,1.7784458251e+20,2.0962643000e+21,5.0771947734e+02,4.0060199161e+02,9.8665679847e+01,3.8703073330e+00,4.5814949652e+00,6.1183170050e-07,2.9701988511e-06,2.2998678002e-02,6.5969755357e+06,6.2400613075e+06,9.9999943341e+21,6.0831779049e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1474600000e+05,1.6979226269e+03,1.7746910034e+03,1.0307180000e+02,3.0852386516e+02,3.1066630399e+02,7.5350414309e-02,2.9701988511e-06,2.9701988511e-06,1.0000000000e-02,0.0000000000e+00,3.0616888650e+18,2.6812535169e+20,0.0000000000e+00,2.9144435436e+20,1.7829885015e+20,2.0998028204e+21,5.0851491684e+02,4.0143914169e+02,9.8616330962e+01,3.8683715499e+00,4.5910690535e+00,6.1408420304e-07,2.9701988511e-06,2.2988020833e-02,6.5973986632e+06,6.0958974354e+06,9.9999916798e+21,6.0671059613e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1986000000e+05,1.6979465502e+03,1.7651319247e+03,1.0164340000e+02,3.0374810519e+02,3.1066821208e+02,7.3476830585e-02,2.9701988511e-06,2.9701988511e-06,1.0000000000e-02,0.0000000000e+00,2.9590261405e+18,2.6821243437e+20,0.0000000000e+00,2.8630092978e+20,1.8343191476e+20,2.1403058856e+21,5.1764641884e+02,4.1093929800e+02,9.8157044054e+01,3.8503553411e+00,4.6997178351e+00,6.4049607838e-07,2.9701988511e-06,2.2873529537e-02,6.5987170843e+06,6.0958974354e+06,9.9999916187e+21,5.8907380619e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2395200000e+05,1.6979643497e+03,1.7577714137e+03,9.6858730000e+01,3.0019494118e+02,3.1066973885e+02,7.2031955229e-02,2.9701988511e-06,2.9701988511e-06,1.0000000000e-02,0.0000000000e+00,2.8811696927e+18,2.6827795862e+20,0.0000000000e+00,2.8226390148e+20,1.8746050866e+20,2.1720866179e+21,5.2481107875e+02,4.1837912308e+02,9.7810391082e+01,3.8367573652e+00,4.7848035858e+00,6.6155302594e-07,2.9701988511e-06,2.2787182119e-02,6.5959678479e+06,6.1317956874e+06,9.9999915719e+21,5.7558057427e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3049900000e+05,1.6979866061e+03,1.7463744676e+03,9.3298820000e+01,2.9575384356e+02,3.1067218161e+02,6.9790206499e-02,2.9701988511e-06,2.9701988511e-06,1.0000000000e-02,0.0000000000e+00,2.7626297411e+18,2.6837696473e+20,0.0000000000e+00,2.7588130807e+20,1.9382945254e+20,2.2223179002e+21,5.3613463023e+02,4.3011382477e+02,9.7285621491e+01,3.8161725013e+00,4.9190078030e+00,6.9543271265e-07,2.9701988511e-06,2.2656563724e-02,6.5971367797e+06,6.2038775615e+06,9.9999944284e+21,5.5483821548e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3573600000e+05,1.6980118310e+03,1.7376924273e+03,8.8847530000e+01,2.9071690635e+02,3.1067413559e+02,6.8061543459e-02,2.9701988511e-06,2.9701988511e-06,1.0000000000e-02,0.0000000000e+00,2.6728877443e+18,2.6845128705e+20,0.0000000000e+00,2.7085164302e+20,1.9884798139e+20,2.2618889332e+21,5.4505457095e+02,4.3933840948e+02,9.6890961402e+01,3.8006913751e+00,5.0245050029e+00,7.2263878383e-07,2.9701988511e-06,2.2558405340e-02,6.5985511754e+06,6.2400613075e+06,9.9999944793e+21,5.3897382997e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3992600000e+05,1.6972261222e+03,1.7312065137e+03,8.3802550000e+01,2.8775218740e+02,3.1067569893e+02,6.6746326155e-02,2.9249741844e-06,2.9249741844e-06,1.0000000000e-02,0.0000000000e+00,2.6056445622e+18,2.6850631736e+20,0.0000000000e+00,2.6696288420e+20,2.0272769362e+20,2.2925078019e+21,5.5195536289e+02,4.4646632153e+02,9.6603341044e+01,3.7834349891e+00,5.1022616542e+00,7.4664375083e-07,2.9249741844e-06,2.2485493092e-02,6.5989887764e+06,6.2400613075e+06,9.9999945238e+21,5.2697780516e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4327800000e+05,1.6924392703e+03,1.7263664491e+03,8.0832240000e+01,2.8476613101e+02,3.1067694960e+02,6.6549392294e-02,2.6669681537e-06,2.6669681537e-06,1.0000000000e-02,0.0000000000e+00,2.6061294156e+18,2.6849614029e+20,0.0000000000e+00,2.6697036013e+20,2.0271289977e+20,2.2925671311e+21,5.5196222573e+02,4.4649132722e+02,9.6641715994e+01,3.7491888647e+00,5.0799902198e+00,7.6277263529e-07,2.6669681537e-06,2.2487270230e-02,6.5980039768e+06,6.2763403572e+06,9.9999945592e+21,5.2697780516e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4596000000e+05,1.6924392553e+03,1.7866937686e+03,7.7845790000e+01,2.8476979220e+02,3.1067795028e+02,6.6672681352e-02,2.6669681537e-06,2.6669681537e-06,1.0000000000e-02,0.0000000000e+00,2.6060511468e+18,2.6848846690e+20,0.0000000000e+00,2.6696787330e+20,2.0270953413e+20,2.2925206612e+21,5.5195074044e+02,4.4648300914e+02,9.6638758172e+01,3.7490741168e+00,5.0798955802e+00,7.6272087024e-07,2.6669681537e-06,2.2487224649e-02,6.5980037928e+06,6.1317956874e+06,9.9999914288e+21,5.2697780516e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5025100000e+05,1.6924392316e+03,1.7797101117e+03,7.7848790000e+01,2.8477557607e+02,3.1067955130e+02,6.5565891795e-02,2.6669681537e-06,2.6669681537e-06,1.0000000000e-02,0.0000000000e+00,2.6059259233e+18,2.6847619012e+20,0.0000000000e+00,2.6696389452e+20,2.0270414937e+20,2.2924463130e+21,5.5193236488e+02,4.4646970084e+02,9.6634025919e+01,3.7488905303e+00,5.0797441640e+00,7.6263805509e-07,2.6669681537e-06,2.2487151721e-02,6.5980034788e+06,6.1317956874e+06,9.9999914227e+21,5.2697780516e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5711600000e+05,1.6924576338e+03,1.7678404039e+03,7.7853520000e+01,2.8110275338e+02,3.1068211271e+02,6.3667487168e-02,2.6669681537e-06,2.6669681537e-06,1.0000000000e-02,0.0000000000e+00,2.5222895411e+18,2.6853998492e+20,0.0000000000e+00,2.6199010892e+20,2.0766295450e+20,2.3315235222e+21,5.6073965265e+02,4.5555336173e+02,9.6268483807e+01,3.7347094243e+00,5.1830942308e+00,7.9098283694e-07,2.6669681537e-06,2.2396766636e-02,6.5990138919e+06,6.1317956874e+06,9.9999914211e+21,5.1197771559e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6810000000e+05,1.6924921258e+03,1.7494677025e+03,7.4173080000e+01,2.7421811226e+02,3.1068621096e+02,6.0687935487e-02,2.6669681537e-06,2.6669681537e-06,1.0000000000e-02,0.0000000000e+00,2.3689351468e+18,2.6866190784e+20,0.0000000000e+00,2.5243575772e+20,2.1719299937e+20,2.4066220032e+21,5.7766538558e+02,4.7296859389e+02,9.5606521978e+01,3.7090287967e+00,5.3812374055e+00,8.4675260867e-07,2.6669681537e-06,2.2232667782e-02,6.6010652612e+06,6.1677890437e+06,9.9999947737e+21,4.8413949403e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
