t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_H2S(bar),p_N2(bar),p_SO2(bar),p_NH3(bar)
2.0298900000e+05,1.9512330527e+03,1.9859413679e+03,1.5573910000e+02,7.8767896569e+03,1.2211486024e+04,7.5206519576e-01,1.9482839656e-04,1.9482839656e-04,1.0000000000e-02,0.0000000000e+00,4.7153743549e+17,3.5229138234e+18,0.0000000000e+00,4.5904447893e+20,3.2190977124e+18,3.4307142242e+19,8.1981927718e+00,6.8293430026e+00,1.1990472764e+00,7.3137001263e-02,9.6470663076e-02,8.6873944774e-13,1.9482839656e-04,2.1718429537e-02,6.6101520448e+06,3.4719930453e+06,1.8252052438e+02,7.3265766287e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0791200000e+05,1.9513494997e+03,1.9859424875e+03,1.0000000000e-08,7.8592326173e+03,1.2210699295e+04,7.5206682736e-01,1.9482839656e-04,1.9482839656e-04,1.0000000000e-02,0.0000000000e+00,3.0051149931e+16,2.6412983532e+17,0.0000000000e+00,4.5508292619e+20,3.7994913089e+18,3.0417099275e+19,6.8864076922e+00,6.7119772035e+00,7.4856927751e-02,4.5659677704e-03,9.4812764731e-02,5.2387579003e-14,1.9482839656e-04,1.8084590088e-02,6.6647216976e+06,3.4719930453e+06,1.8251849722e+02,7.3265766287e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1185000000e+05,1.9500624597e+03,1.9859433832e+03,1.0000000000e-08,8.1160700581e+03,1.2210069976e+04,7.5206813273e-01,1.9482839656e-04,1.9482839656e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4962897646e+20,3.7697832939e+18,2.9501203443e+19,6.6448102468e+00,6.5520616065e+00,0.0000000000e+00,0.0000000000e+00,9.2553811904e-02,0.0000000000e+00,1.9482839656e-04,1.7792838579e-02,6.6642387601e+06,3.4719930453e+06,1.8251687557e+02,7.3265766287e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1500100000e+05,1.9496688084e+03,1.9857897279e+03,5.2075800000e+01,8.1637118993e+03,1.2209566425e+04,7.5184418169e-01,1.9440713714e-04,1.9440713714e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4501035523e+20,3.6950797188e+18,2.8916657319e+19,6.5131494004e+00,6.4222453958e+00,0.0000000000e+00,0.0000000000e+00,9.0709597458e-02,0.0000000000e+00,1.9440713714e-04,1.7792871376e-02,6.6632962612e+06,3.4719930453e+06,1.8279563886e+02,7.3242381933e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1752100000e+05,1.9492446224e+03,1.9855513639e+03,1.0073090000e+02,8.2004677501e+03,1.2209163712e+04,7.5149675917e-01,1.9374665995e-04,1.9374665995e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4131645915e+20,3.6376227914e+18,2.8467097902e+19,6.4118912571e+00,6.3224141176e+00,0.0000000000e+00,0.0000000000e+00,8.9283392834e-02,0.0000000000e+00,1.9374665995e-04,1.7792916370e-02,6.6625351143e+06,3.4719930453e+06,1.8323030904e+02,7.3205623914e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1953700000e+05,1.9488493655e+03,1.9852894775e+03,1.3828990000e+02,8.2286900055e+03,1.2208841541e+04,7.5111502939e-01,1.9302340016e-04,1.9302340016e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3836134562e+20,3.5930136135e+18,2.8118083275e+19,6.3332789754e+00,6.2449145235e+00,0.0000000000e+00,0.0000000000e+00,8.8171428586e-02,0.0000000000e+00,1.9302340016e-04,1.7792963760e-02,6.6619445439e+06,3.4719930453e+06,1.8371101803e+02,7.3165238549e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2115000000e+05,1.9484838446e+03,1.9850361620e+03,1.6715040000e+02,8.2509151911e+03,1.2208583773e+04,7.5074576987e-01,1.9232618897e-04,1.9232618897e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3599699356e+20,3.5581394267e+18,2.7845245924e+19,6.2718244790e+00,6.1843328691e+00,0.0000000000e+00,0.0000000000e+00,8.7299283761e-02,0.0000000000e+00,1.9232618897e-04,1.7793008677e-02,6.6614640472e+06,3.4719930453e+06,1.8417915270e+02,7.3126174869e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2244100000e+05,1.9481649736e+03,1.9848058681e+03,1.8988390000e+02,8.2684686865e+03,1.2208377462e+04,7.5041004874e-01,1.9169436468e-04,1.9169436468e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3410467683e+20,3.5307322981e+18,2.7630834637e+19,6.2235297275e+00,6.1367259316e+00,0.0000000000e+00,0.0000000000e+00,8.6612101615e-02,0.0000000000e+00,1.9169436468e-04,1.7793049028e-02,6.6610767502e+06,3.4719930453e+06,1.8460745955e+02,7.3090661336e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2365300000e+05,1.9478509411e+03,1.9845690338e+03,2.0784270000e+02,8.2838266347e+03,1.2208183776e+04,7.5006477300e-01,1.9104660117e-04,1.9104660117e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3232819750e+20,3.5053793171e+18,2.7432499031e+19,6.1788557169e+00,6.0926895575e+00,0.0000000000e+00,0.0000000000e+00,8.5975112773e-02,0.0000000000e+00,1.9104660117e-04,1.7793090206e-02,6.6607040356e+06,3.4719930453e+06,1.8505064987e+02,7.3054139221e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2487100000e+05,1.9475162172e+03,1.9843129646e+03,2.2358000000e+02,8.2996559744e+03,1.2207989132e+04,7.4969143216e-01,1.9034850825e-04,1.9034850825e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3054299710e+20,3.4802330633e+18,2.7235785508e+19,6.1345468975e+00,6.0490143530e+00,0.0000000000e+00,0.0000000000e+00,8.5342195998e-02,0.0000000000e+00,1.9034850825e-04,1.7793134473e-02,6.6603336759e+06,3.4719930453e+06,1.8553296212e+02,7.3014650872e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2609500000e+05,1.9471609849e+03,1.9840369280e+03,2.3979010000e+02,8.3156118737e+03,1.2207793528e+04,7.4928895277e-01,1.8959862563e-04,1.8959862563e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2874907005e+20,3.4553000005e+18,2.7040744746e+19,6.0906146798e+00,6.0057115939e+00,0.0000000000e+00,0.0000000000e+00,8.4713487304e-02,0.0000000000e+00,1.8959862563e-04,1.7793181945e-02,6.6599644266e+06,3.4719930453e+06,1.8605655312e+02,7.2972083337e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2732600000e+05,1.9467868381e+03,1.9837405733e+03,2.5612790000e+02,8.3312994733e+03,1.2207596806e+04,7.4885681861e-01,1.8879659186e-04,1.8879659186e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2694495579e+20,3.4305574858e+18,2.6847199538e+19,6.0470191511e+00,5.9627419207e+00,0.0000000000e+00,0.0000000000e+00,8.4088433802e-02,0.0000000000e+00,1.8879659186e-04,1.7793232678e-02,6.6595880888e+06,3.4719930453e+06,1.8662295993e+02,7.2926382547e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2856300000e+05,1.9463929429e+03,1.9834240186e+03,2.7219880000e+02,8.3469160885e+03,1.2207399125e+04,7.4839519807e-01,1.8794336036e-04,1.8794336036e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2513213296e+20,3.4060234646e+18,2.6655290179e+19,6.0037919148e+00,5.9201364645e+00,0.0000000000e+00,0.0000000000e+00,8.3467506892e-02,0.0000000000e+00,1.8794336036e-04,1.7793286650e-02,6.6592137512e+06,3.4719930453e+06,1.8723291258e+02,7.2877566689e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2980500000e+05,1.9459798210e+03,1.9830871653e+03,2.8819970000e+02,8.3623496381e+03,1.2207200645e+04,7.4790393837e-01,1.8703933851e-04,1.8703933851e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2331206872e+20,3.3817186088e+18,2.6465178365e+19,5.9609693922e+00,5.8779311224e+00,0.0000000000e+00,0.0000000000e+00,8.2851230407e-02,0.0000000000e+00,1.8703933851e-04,1.7793343871e-02,6.6588421265e+06,3.4719930453e+06,1.8788763819e+02,7.2825620699e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3105400000e+05,1.9455472688e+03,1.9827299861e+03,3.0401820000e+02,8.3776433551e+03,1.2207001046e+04,7.4738299966e-01,1.8608516663e-04,1.8608516663e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2148184513e+20,3.3575924291e+18,2.6276468886e+19,5.9184625723e+00,5.8360380984e+00,0.0000000000e+00,0.0000000000e+00,8.2238388782e-02,0.0000000000e+00,1.8608516663e-04,1.7793404353e-02,6.6584630474e+06,3.4719930453e+06,1.8858831636e+02,7.2770541085e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3231000000e+05,1.9450951829e+03,1.9823524724e+03,3.1969830000e+02,8.3928101390e+03,1.2206800329e+04,7.4683236100e-01,1.8508157351e-04,1.8508157351e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1964147709e+20,3.3336414963e+18,2.6089134804e+19,5.8762653913e+00,5.7944513889e+00,0.0000000000e+00,0.0000000000e+00,8.1628920805e-02,0.0000000000e+00,1.8508157351e-04,1.7793468094e-02,6.6580848809e+06,3.4719930453e+06,1.8933618206e+02,7.2712325713e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3357100000e+05,1.9446236119e+03,1.9819545740e+03,3.3525300000e+02,8.4078353827e+03,1.2206598813e+04,7.4625194111e-01,1.8402921630e-04,1.8402921630e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1779389333e+20,3.3099091102e+18,2.5903514889e+19,5.8344541535e+00,5.7532462179e+00,0.0000000000e+00,0.0000000000e+00,8.1023906368e-02,0.0000000000e+00,1.8402921630e-04,1.7793535096e-02,6.6576973487e+06,3.4719930453e+06,1.9013264902e+02,7.2650966834e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3483900000e+05,1.9441335433e+03,1.9815362636e+03,3.5066680000e+02,8.4224976349e+03,1.2206396177e+04,7.4564168525e-01,1.8292885003e-04,1.8292885003e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1593618760e+20,3.2863455897e+18,2.5719220255e+19,5.7929412726e+00,5.7123361940e+00,0.0000000000e+00,0.0000000000e+00,8.0422149755e-02,0.0000000000e+00,1.8292885003e-04,1.7793605369e-02,6.6573133763e+06,3.4719930453e+06,1.9097918959e+02,7.2586460196e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3611300000e+05,1.9436240037e+03,1.9810977762e+03,3.6571900000e+02,8.4370802367e+03,1.2206192584e+04,7.4500193059e-01,1.8178195124e-04,1.8178195124e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1406982991e+20,3.2629671463e+18,2.5536377613e+19,5.7517552929e+00,5.6717494270e+00,0.0000000000e+00,0.0000000000e+00,7.9824083878e-02,0.0000000000e+00,1.8178195124e-04,1.7793678872e-02,6.6569296598e+06,3.4719930453e+06,1.9187684361e+02,7.2518842032e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3739400000e+05,1.9430947974e+03,1.9806390123e+03,3.8069260000e+02,8.4515546468e+03,1.2205987871e+04,7.4433252967e-01,1.8058914860e-04,1.8058914860e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1219336622e+20,3.2397485117e+18,2.5354789147e+19,5.7108516626e+00,5.6314419672e+00,0.0000000000e+00,0.0000000000e+00,7.9229106294e-02,0.0000000000e+00,1.8058914860e-04,1.7793755623e-02,6.6565471436e+06,3.4719930453e+06,1.9282743585e+02,7.2448096988e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3868100000e+05,1.9425461208e+03,1.9801599044e+03,3.9555960000e+02,8.4658811220e+03,1.2205782200e+04,7.4363336178e-01,1.7935119196e-04,1.7935119196e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1030826244e+20,3.2167100238e+18,2.5174613943e+19,5.6702662156e+00,5.5914491324e+00,0.0000000000e+00,0.0000000000e+00,7.8637731955e-02,0.0000000000e+00,1.7935119196e-04,1.7793835630e-02,6.6561567369e+06,3.4719930453e+06,1.9383285008e+02,7.2374214640e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4074000000e+05,1.9416523420e+03,1.9793646974e+03,4.1027980000e+02,8.4871131972e+03,1.2205453158e+04,7.4247272848e-01,1.7731380867e-04,1.7731380867e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0729266381e+20,3.1803185603e+18,2.4890016230e+19,5.6061588018e+00,5.5282792875e+00,0.0000000000e+00,0.0000000000e+00,7.7702200558e-02,0.0000000000e+00,1.7731380867e-04,1.7793968203e-02,6.6555085610e+06,3.4719930453e+06,1.9553072667e+02,7.2251586976e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4238700000e+05,1.9408959703e+03,1.9786946007e+03,4.3214140000e+02,8.5045431964e+03,1.2205189956e+04,7.4149454108e-01,1.7561363335e-04,1.7561363335e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0488088338e+20,3.1517323624e+18,2.4666467258e+19,5.5558027037e+00,5.4786616296e+00,0.0000000000e+00,0.0000000000e+00,7.6965460524e-02,0.0000000000e+00,1.7561363335e-04,1.7794079658e-02,6.6465861331e+06,3.4719930453e+06,1.9699031474e+02,7.2148253622e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4370500000e+05,1.9402691045e+03,1.9781362754e+03,4.5007400000e+02,8.5184665085e+03,1.2204979331e+04,7.4067941544e-01,1.7420859105e-04,1.7420859105e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0295112439e+20,3.1291893588e+18,2.4490182308e+19,5.5160929935e+00,5.4395355221e+00,0.0000000000e+00,0.0000000000e+00,7.6383262805e-02,0.0000000000e+00,1.7420859105e-04,1.7794172362e-02,6.6461893695e+06,3.4719930453e+06,1.9822705100e+02,7.2062156432e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4502300000e+05,1.9396278515e+03,1.9775597185e+03,4.6439860000e+02,8.5319257460e+03,1.2204768705e+04,7.3983756921e-01,1.7276860236e-04,1.7276860236e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0102156158e+20,3.1069186189e+18,2.4316030577e+19,5.4768636571e+00,5.4008837509e+00,0.0000000000e+00,0.0000000000e+00,7.5807137645e-02,0.0000000000e+00,1.7276860236e-04,1.7794267967e-02,6.6457891377e+06,3.4719930453e+06,1.9952423362e+02,7.1973247636e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4713200000e+05,1.9385813576e+03,1.9766099579e+03,4.7825850000e+02,8.5531727107e+03,1.2204431673e+04,7.3845055840e-01,1.7042053241e-04,1.7042053241e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9793433978e+20,3.0716970185e+18,2.4040611259e+19,5.4148226413e+00,5.3397573972e+00,0.0000000000e+00,0.0000000000e+00,7.4894823564e-02,0.0000000000e+00,1.7042053241e-04,1.7794425282e-02,6.6451537750e+06,3.4719930453e+06,2.0170658637e+02,7.1826788025e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5050700000e+05,1.9368446236e+03,1.9750203832e+03,5.0014700000e+02,8.5858753783e+03,1.2203892325e+04,7.3612848006e-01,1.6655670400e-04,1.6655670400e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9299487246e+20,3.0163720725e+18,2.3608003918e+19,5.3173729432e+00,5.2437474895e+00,0.0000000000e+00,0.0000000000e+00,7.3458896924e-02,0.0000000000e+00,1.6655670400e-04,1.7794688139e-02,6.6441173360e+06,3.4719930453e+06,2.0549039817e+02,7.1581663958e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5320700000e+05,1.9353707845e+03,1.9736623048e+03,5.3387700000e+02,8.6097953790e+03,1.2203460846e+04,7.3414389959e-01,1.6332004043e-04,1.6332004043e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8904455740e+20,2.9733295379e+18,2.3271456262e+19,5.2415610902e+00,5.1690603551e+00,0.0000000000e+00,0.0000000000e+00,7.2337415012e-02,0.0000000000e+00,1.6332004043e-04,1.7794912175e-02,6.6432806659e+06,3.4719930453e+06,2.0885933038e+02,7.1372240989e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5536700000e+05,1.9341406855e+03,1.9725254089e+03,5.5861510000e+02,8.6289245547e+03,1.2203115664e+04,7.3248207192e-01,1.6065543092e-04,1.6065543092e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8588520551e+20,2.9395917808e+18,2.3007672486e+19,5.1821398964e+00,5.1105232456e+00,0.0000000000e+00,0.0000000000e+00,7.1455995362e-02,0.0000000000e+00,1.6065543092e-04,1.7795099435e-02,6.6426216941e+06,3.4719930453e+06,2.1178073371e+02,7.1196924719e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5709500000e+05,1.9331218767e+03,1.9715834128e+03,5.7839730000e+02,8.6447455123e+03,1.2202839518e+04,7.3110477998e-01,1.5847819607e-04,1.5847819607e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8335828783e+20,2.9130393947e+18,2.2800075164e+19,5.1353752923e+00,5.0644560316e+00,0.0000000000e+00,0.0000000000e+00,7.0760782529e-02,0.0000000000e+00,1.5847819607e-04,1.7795254416e-02,6.6421109672e+06,3.4719930453e+06,2.1427400300e+02,7.1051662614e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5985900000e+05,1.9314685997e+03,1.9700333077e+03,5.9474000000e+02,8.6686153732e+03,1.2202397812e+04,7.2883778485e-01,1.5495486412e-04,1.5495486412e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7931713356e+20,2.8711461741e+18,2.2472543295e+19,5.0615932805e+00,4.9917758967e+00,0.0000000000e+00,0.0000000000e+00,6.9662428854e-02,0.0000000000e+00,1.5495486412e-04,1.7795509237e-02,6.6412614705e+06,3.4719930453e+06,2.1852646123e+02,7.0812627778e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6428200000e+05,1.9287319846e+03,1.9674501952e+03,6.1944510000e+02,8.7048179440e+03,1.2201690986e+04,7.2505833774e-01,1.4924439572e-04,1.4924439572e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7285255950e+20,2.8054476129e+18,2.1958907966e+19,4.9458878703e+00,4.8778016652e+00,0.0000000000e+00,0.0000000000e+00,6.7936960625e-02,0.0000000000e+00,1.4924439572e-04,1.7795933415e-02,6.6398767612e+06,3.4719930453e+06,2.2605229373e+02,7.0414297465e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6782000000e+05,1.9264118532e+03,1.9652571978e+03,6.5698720000e+02,8.7317318222e+03,1.2201125590e+04,7.2184791374e-01,1.4455009354e-04,1.4455009354e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6768420601e+20,2.7544859028e+18,2.1560508734e+19,4.8561406086e+00,4.7894027326e+00,0.0000000000e+00,0.0000000000e+00,6.6593325962e-02,0.0000000000e+00,1.4455009354e-04,1.7796292949e-02,6.6387607273e+06,3.4719930453e+06,2.3290694051e+02,7.0076126334e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7065100000e+05,1.9244835390e+03,1.9634278524e+03,6.8496850000e+02,8.7527424341e+03,1.2200673177e+04,7.1916865678e-01,1.4073931817e-04,1.4073931817e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6355051978e+20,2.7146137406e+18,2.1248815279e+19,4.7859250999e+00,4.7202450427e+00,0.0000000000e+00,0.0000000000e+00,6.5539317827e-02,0.0000000000e+00,1.4073931817e-04,1.7796592561e-02,6.6378562455e+06,3.4719930453e+06,2.3897935120e+02,6.9794031996e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7291500000e+05,1.9229102718e+03,1.9619168364e+03,7.0683280000e+02,8.7660503803e+03,1.2200311374e+04,7.1695473625e-01,1.3766212350e-04,1.3766212350e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6024596533e+20,2.6832950086e+18,2.1003994287e+19,4.7307737517e+00,4.6659264177e+00,0.0000000000e+00,0.0000000000e+00,6.4709671880e-02,0.0000000000e+00,1.3766212350e-04,1.7796839857e-02,6.6371026426e+06,3.4719930453e+06,2.4425546756e+02,6.9561025095e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7653800000e+05,1.9203348141e+03,1.9594515638e+03,7.2082190000e+02,8.7934313673e+03,1.2199732395e+04,7.1334106745e-01,1.3277515975e-04,1.3277515975e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5495977917e+20,2.6337056148e+18,2.0616349796e+19,4.6434482431e+00,4.5799193925e+00,0.0000000000e+00,0.0000000000e+00,6.3396075423e-02,0.0000000000e+00,1.3277515975e-04,1.7797243225e-02,6.6359825153e+06,3.4719930453e+06,2.5340781715e+02,6.9180869960e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8233500000e+05,1.9160802115e+03,1.9553486988e+03,7.4930130000e+02,8.8330044125e+03,1.2198805994e+04,7.0732231409e-01,1.2499707399e-04,1.2499707399e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4650589547e+20,2.5560837266e+18,2.0009583114e+19,4.5067602313e+00,4.4452976974e+00,0.0000000000e+00,0.0000000000e+00,6.1337536894e-02,0.0000000000e+00,1.2499707399e-04,1.7797914129e-02,6.6340952698e+06,3.4719930453e+06,2.7030084769e+02,6.8548190271e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9161000000e+05,1.9089280816e+03,1.9484154439e+03,7.9063760000e+02,8.8930095641e+03,1.2197323787e+04,6.9713816826e-01,1.1280643515e-04,1.1280643515e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3299226579e+20,2.4356604459e+18,1.9068249002e+19,4.2947029454e+00,4.2364483795e+00,0.0000000000e+00,0.0000000000e+00,5.8141759482e-02,0.0000000000e+00,1.1280643515e-04,1.7799047160e-02,6.6310292177e+06,3.4719930453e+06,3.0450159672e+02,6.7479052796e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9903000000e+05,1.9027334690e+03,1.9424222398e+03,8.5349550000e+02,8.9381611222e+03,1.2196138020e+04,6.8832132953e-01,1.0316721939e-04,1.0316721939e-04,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2219681644e+20,2.3437853722e+18,1.8350114125e+19,4.1329250891e+00,4.0771277804e+00,0.0000000000e+00,0.0000000000e+00,5.5694141464e-02,0.0000000000e+00,1.0316721939e-04,1.7800025630e-02,6.6285236429e+06,3.5794929096e+06,3.4131050920e+02,6.6554875327e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0496600000e+05,1.8975266106e+03,1.9373576905e+03,9.0093650000e+02,8.9703639908e+03,1.2195189407e+04,6.8086085659e-01,9.5623445909e-05,9.5623445909e-05,1.0000000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1357091272e+20,2.2727745353e+18,1.7795081079e+19,4.0078894582e+00,3.9539955453e+00,0.0000000000e+00,0.0000000000e+00,5.3798289469e-02,0.0000000000e+00,9.5623445909e-05,1.7800852135e-02,6.6264613693e+06,3.6894154023e+06,3.7918589718e+02,6.5773881718e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
