t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
1.5794000000e+04,2.3293033330e+03,2.4877282529e+03,3.2807180000e+04,2.9000090392e+04,5.9401420396e+02,9.9552890117e-01,6.4020295743e-02,6.4020295743e-02,1.0000000000e-02,0.0,3.0354874588e+19,1.0558991213e+20,0.0,1.5984340674e+20,1.5650678076e+17,2.6778326604e+20,7.9254683529e+01,6.7974863222e-01,7.0211194525e+01,8.2862743454e+00,1.3445730735e-02,1.6454537880e-13,6.4020295743e-02,4.2097383010e-02,6.1520295053e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.6794000000e+04,2.2851990417e+03,2.4319575577e+03,2.8618200000e+04,2.5285428369e+04,5.9401505604e+02,9.9055282921e-01,3.8906977541e-02,3.8906977541e-02,1.0000000000e-02,0.0,3.0341622331e+19,1.0559986580e+20,0.0,1.5984202875e+20,1.5787987437e+17,2.6854793889e+20,7.9409713903e+01,6.8756951017e-01,7.0798045251e+01,7.8720142285e+00,1.3177935837e-02,1.8532271813e-13,3.8906977541e-02,4.2185964816e-02,6.1467841556e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.7794000000e+04,2.2553052005e+03,2.3816264637e+03,2.4903550000e+04,2.2701471917e+04,5.9401590810e+02,9.8384278608e-01,2.4321904229e-02,2.4321904229e-02,1.0000000000e-02,0.0,3.0266750623e+19,1.0567144924e+20,0.0,1.5983996007e+20,1.5994364201e+17,2.6940960934e+20,7.9602564193e+01,6.9820674485e-01,7.1361880609e+01,7.5051588185e+00,1.2996115685e-02,2.0959278052e-13,2.4321904229e-02,4.2262944209e-02,6.1430411999e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.8794000000e+04,2.2143649136e+03,2.3347524826e+03,2.2319560000e+04,2.0149267399e+04,5.9401676018e+02,9.7522869058e-01,1.5413829726e-02,1.5413829726e-02,1.0000000000e-02,0.0,3.0130794163e+19,1.0580412491e+20,0.0,1.5983712613e+20,1.6277261113e+17,2.7038860313e+20,7.9835587023e+01,7.1207662778e-01,7.1925059068e+01,7.1701482926e+00,1.2889204802e-02,2.3885075622e-13,1.5413829726e-02,4.2332063925e-02,6.1384331422e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.9794000000e+04,2.1853299731e+03,2.2916897022e+03,1.9767320000e+04,1.8043071617e+04,5.9401761227e+02,9.6479583325e-01,9.9686138042e-03,9.9686138042e-03,1.0000000000e-02,0.0,2.9935775749e+19,1.0599587236e+20,0.0,1.5983351008e+20,1.6638363133e+17,2.7147321772e+20,8.0105027022e+01,7.2926071908e-01,7.2484238894e+01,6.8687009334e+00,1.2857861349e-02,2.7378771863e-13,9.9686138042e-03,4.2393174745e-02,6.1347012998e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.0794000000e+04,2.1554647051e+03,2.2517427336e+03,1.7661040000e+04,1.6182584068e+04,5.9401846432e+02,9.5242656534e-01,6.5527401682e-03,6.5527401682e-03,1.0000000000e-02,0.0,2.9680090512e+19,1.0624829406e+20,0.0,1.5982900691e+20,1.7088167694e+17,2.7267707203e+20,8.0413587921e+01,7.5025595446e-01,7.3048779024e+01,6.5950979762e+00,1.2902225806e-02,3.1611263404e-13,6.5527401682e-03,4.2447518000e-02,6.1314708800e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.1794000000e+04,2.1257540016e+03,2.2147231655e+03,1.5800460000e+04,1.4644693194e+04,5.9401931641e+02,9.3791271524e-01,4.3807635973e-03,4.3807635973e-03,1.0000000000e-02,0.0,2.9358252099e+19,1.0656687687e+20,0.0,1.5982344100e+20,1.7644235276e+17,2.7401831154e+20,8.0766020405e+01,7.7584969265e-01,7.3625133202e+01,6.3476257595e+00,1.3030987297e-02,3.6801118922e-13,4.3807635973e-03,4.2495379752e-02,6.1277158510e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.2794000000e+04,2.0965988052e+03,2.1797865275e+03,1.4262430000e+04,1.3202187408e+04,5.9402016846e+02,9.2042003481e-01,2.9574571002e-03,2.9574571002e-03,1.0000000000e-02,0.0,2.8948298883e+19,1.0697358266e+20,0.0,1.5981632023e+20,1.8355774326e+17,2.7556875848e+20,8.1182133497e+01,8.0823898379e-01,7.4236888023e+01,6.1207793874e+00,1.3269645177e-02,4.3455674399e-13,2.9574571002e-03,4.2537567825e-02,6.1242602517e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.3794000000e+04,2.0710787824e+03,2.1478942167e+03,1.2819750000e+04,1.1850206610e+04,5.9402102055e+02,9.0135761819e-01,2.0425359553e-03,2.0425359553e-03,1.0000000000e-02,0.0,2.8483616436e+19,1.0743502578e+20,0.0,1.5980800884e+20,1.9186357765e+17,2.7722852206e+20,8.1633488867e+01,8.4580657011e-01,7.4853110752e+01,5.9189335783e+00,1.3595430231e-02,5.1595115890e-13,2.0425359553e-03,4.2573274645e-02,6.1215621042e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.4794000000e+04,2.0479748613e+03,2.1186685511e+03,1.1467570000e+04,1.0797466411e+04,5.9402187263e+02,8.8269763525e-01,1.4404088989e-03,1.4404088989e-03,1.0000000000e-02,0.0,2.8018382934e+19,1.0789702741e+20,0.0,1.5979929235e+20,2.0057429443e+17,2.7885794799e+20,8.2078731363e+01,8.8512199596e-01,7.5442050960e+01,5.7361690615e+00,1.3948936366e-02,6.1026237223e-13,1.4404088989e-03,4.2604151304e-02,6.1191229682e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.5794000000e+04,2.0256600220e+03,2.0919798626e+03,1.0414630000e+04,9.9928033930e+03,5.9402272468e+02,8.6477322169e-01,1.0378954090e-03,1.0378954090e-03,1.0000000000e-02,0.0,2.7562585922e+19,1.0834959958e+20,0.0,1.5979032769e+20,2.0953296791e+17,2.8043205155e+20,8.2510366756e+01,9.2549344363e-01,7.5998582294e+01,5.5709332887e+00,1.4319833619e-02,7.1763011918e-13,1.0378954090e-03,4.2630698283e-02,6.1161400811e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
