#nT       210
#1:Tsb[K], 2:dHm/dTs[J/K], 3:phi_bulk(in mass), 4:phi_bulk(in vol) 5:dphi(mass)/dTs, 6:Rtr(Rheological transition)[m]
    0.1775000000E+04    0.7914433627E+27    0.3784331200E-01    0.4411015276E-01    0.3248135294E-03    0.5780929629E+07
    0.1765000000E+04    0.7315180571E+27    0.3491486666E-01    0.4073826680E-01    0.2928445341E-03    0.5802196423E+07
    0.1755000000E+04    0.6791880282E+27    0.3225558226E-01    0.3766986647E-01    0.2659284395E-03    0.5820713156E+07
    0.1745000000E+04    0.6328675293E+27    0.2982670098E-01    0.3486210314E-01    0.2428881285E-03    0.5837062066E+07
    0.1735000000E+04    0.5914378747E+27    0.2759769065E-01    0.3228110269E-01    0.2229010328E-03    0.5851662488E+07
    0.1725000000E+04    0.5540756843E+27    0.2554396115E-01    0.2989949507E-01    0.2053729499E-03    0.5864814436E+07
    0.1715000000E+04    0.5201547000E+27    0.2364533657E-01    0.2769475603E-01    0.1898624586E-03    0.5876743311E+07
    0.1705000000E+04    0.4891857616E+27    0.2188500046E-01    0.2564805917E-01    0.1760336109E-03    0.5887630068E+07
    0.1695000000E+04    0.4607788130E+27    0.2024874534E-01    0.2374345693E-01    0.1636255113E-03    0.5897610367E+07
    0.1685000000E+04    0.4346168119E+27    0.1872442857E-01    0.2196728556E-01    0.1524316770E-03    0.5906789793E+07
    0.1675000000E+04    0.4104383912E+27    0.1730156677E-01    0.2030772060E-01    0.1422861802E-03    0.5915274884E+07
    0.1665000000E+04    0.3880252845E+27    0.1597102883E-01    0.1875443984E-01    0.1330537944E-03    0.5923141501E+07
    0.1655000000E+04    0.3671929555E+27    0.1472480043E-01    0.1729836425E-01    0.1246228396E-03    0.5930450324E+07
    0.1645000000E+04    0.3477839963E+27    0.1355579940E-01    0.1593145452E-01    0.1169001030E-03    0.5937262503E+07
    0.1635000000E+04    0.3296628793E+27    0.1245772980E-01    0.1464655007E-01    0.1098069605E-03    0.5943623762E+07
    0.1625000000E+04    0.3127119447E+27    0.1142496518E-01    0.1343723999E-01    0.1032764620E-03    0.5949564298E+07
    0.1615000000E+04    0.2968287396E+27    0.1045245238E-01    0.1229775649E-01    0.9725128003E-04    0.5955130396E+07
    0.1605000000E+04    0.2819226591E+27    0.9535635944E-02    0.1122289119E-01    0.9168164313E-04    0.5960352696E+07
    0.1595000000E+04    0.2679142486E+27    0.8670391289E-02    0.1020792082E-01    0.8652446547E-04    0.5965262046E+07
    0.1585000000E+04    0.2547321618E+27    0.7852973939E-02    0.9248550868E-02    0.8174173498E-04    0.5969873509E+07
    0.1575000000E+04    0.2423133809E+27    0.7079971775E-02    0.8340862324E-02    0.7730021648E-04    0.5974218214E+07
    0.1565000000E+04    0.2301219208E+27    0.6349937839E-02    0.7483216309E-02    0.7300339357E-04    0.5978502709E+07
    0.1555000000E+04    0.2178776656E+27    0.5662511265E-02    0.6675236300E-02    0.6874265740E-04    0.5982806498E+07
    0.1545000000E+04    0.2056876997E+27    0.5016937352E-02    0.5916085964E-02    0.6455739125E-04    0.5987081804E+07
    0.1535000000E+04    0.1935053032E+27    0.4412668325E-02    0.5205169010E-02    0.6042690271E-04    0.5991344522E+07
    0.1525000000E+04    0.1813311626E+27    0.3849181330E-02    0.4541917272E-02    0.5634869949E-04    0.5995594645E+07
    0.1515000000E+04    0.1691650244E+27    0.3325980356E-02    0.3925793020E-02    0.5232009749E-04    0.5999864146E+07
    0.1505000000E+04    0.1570074503E+27    0.2842592346E-02    0.3356284502E-02    0.4833880097E-04    0.6004137053E+07
    0.1495000000E+04    0.1448585208E+27    0.2398567742E-02    0.2832906631E-02    0.4440246038E-04    0.6008381351E+07
    0.1485000000E+04    0.1327184273E+27    0.1993479117E-02    0.2355199466E-02    0.4050886253E-04    0.6012629065E+07
    0.1475000000E+04    0.1205875953E+27    0.1626919523E-02    0.1922726332E-02    0.3665595936E-04    0.6016880189E+07
    0.1465000000E+04    0.1084658873E+27    0.1298503437E-02    0.1535074992E-02    0.3284160864E-04    0.6021134765E+07
    0.1455000000E+04    0.9635373648E+26    0.1007864162E-02    0.1191854659E-02    0.2906392750E-04    0.6025392788E+07
    0.1445000000E+04    0.8425129966E+26    0.7546539876E-03    0.8926962381E-03    0.2532101743E-04    0.6029622112E+07
    0.1435000000E+04    0.7215860487E+26    0.5385439073E-03    0.6372520538E-03    0.2161100803E-04    0.6033854892E+07
    0.1425000000E+04    0.6007620938E+26    0.3592213831E-03    0.4251932681E-03    0.1793225242E-04    0.6038107242E+07
    0.1415000000E+04    0.4800374362E+26    0.2163925993E-03    0.2562125936E-03    0.1428287837E-04    0.6042346965E+07
    0.1405000000E+04    0.3594187089E+26    0.1097788014E-03    0.1300200245E-03    0.1066137979E-04    0.6046574054E+07
    0.1395000000E+04    0.2389054742E+26    0.3911795791E-04    0.4634484814E-04    0.7066084353E-05    0.6050804634E+07
    0.1385000000E+04    0.1184982066E+26    0.4164029422E-05    0.4934832974E-05    0.3495392849E-05    0.6055022552E+07
    0.1375000000E+04    0.1428730982E+25    0.0000000000E+00    0.0000000000E+00    0.4164029422E-06    0.6058159652E+07
    0.1365000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
    0.1355000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
    0.1345000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
    0.1335000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
    0.1325000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
    0.1315000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
    0.1305000000E+04    0.2762068534E+23    0.0000000000E+00    0.0000000000E+00   -0.0000000000E+00    0.6059195000E+07
