t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
1.7186300000e+05,1.8958813720e+03,1.9276585788e+03,6.5543061629e-01,0.0000000000e+00,4.7654185636e+19,2.2404408437e+20,0.0000000000e+00,4.6766146313e+20,2.3362518486e+18,5.9935717265e+20,4.1679345671e-02,1.6490521724e+02,9.5168344980e+00,1.4703833736e+02,8.6941679131e-05,1.2884571453e-01,2.4525461771e-10,8.2211127283e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6941679131e-05,0.0000000000e+00,6.4655172932e+06,5.2248420000e+02,7.2010235597e+02,3.3935936570e+02,1.0000000000e-02
1.8186500000e+05,1.8908720614e+03,1.9227610742e+03,6.4731983934e-01,0.0000000000e+00,4.7106433101e+19,2.2457454539e+20,0.0000000000e+00,4.6759708723e+20,2.4004474442e+18,6.0135941054e+20,4.1650636218e-02,1.6542383197e+02,9.7721223264e+00,1.4734881292e+02,8.0525660305e-05,1.3177548668e-01,2.6339834456e-10,8.1710407073e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.0525660305e-05,0.0000000000e+00,6.4648781418e+06,4.9386420000e+02,6.9415285016e+02,3.3936423350e+02,1.0000000000e-02
1.9186600000e+05,1.8861348819e+03,1.9181297379e+03,6.3963781735e-01,0.0000000000e+00,4.6585107702e+19,2.2507858969e+20,0.0000000000e+00,4.6753368614e+20,2.4636638165e+18,6.0327899747e+20,4.1622230929e-02,1.6592046985e+02,1.0023137222e+01,1.4763912560e+02,7.4865343690e-05,1.3464993916e-01,2.8199768913e-10,8.1234822228e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4865343690e-05,0.0000000000e+00,6.4642659946e+06,4.6791140000e+02,6.7067085455e+02,3.3936910079e+02,1.0000000000e-02
2.0186800000e+05,1.8816554988e+03,1.9137505377e+03,6.3235964475e-01,0.0000000000e+00,4.6088849011e+19,2.2555757393e+20,0.0000000000e+00,4.6747132002e+20,2.5258408536e+18,6.0511929744e+20,4.1594175102e-02,1.6639606160e+02,1.0269658524e+01,1.4791054145e+02,6.9855108728e-05,1.3746737150e-01,3.0100264276e-10,8.0783243955e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.9855108728e-05,0.0000000000e+00,6.4636878822e+06,4.4442620000e+02,6.4952204060e+02,3.3937396855e+02,1.0000000000e-02
2.1187000000e+05,1.8774381454e+03,1.9096275955e+03,6.2548684093e-01,0.0000000000e+00,4.5618017389e+19,2.2601113910e+20,0.0000000000e+00,4.6741026077e+20,2.5867067467e+18,6.0687711048e+20,4.1566604202e-02,1.6684984214e+02,1.0510627851e+01,1.4816328784e+02,6.5424357875e-05,1.4021681964e-01,3.2028828334e-10,8.0356442088e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5424357875e-05,0.0000000000e+00,6.4631685528e+06,4.2327410000e+02,6.3006023918e+02,3.3937883631e+02,1.0000000000e-02
2.2187200000e+05,1.8770325338e+03,1.9092310687e+03,6.2206532096e-01,0.0000000000e+00,4.5345101473e+19,2.2626679597e+20,0.0000000000e+00,4.6737451056e+20,2.6222594334e+18,6.0782912130e+20,4.1548006218e-02,1.6709812096e+02,1.0650368352e+01,1.4826966601e+02,6.5012284184e-05,1.4203463568e-01,3.2954273327e-10,8.0359869455e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5012284184e-05,0.0000000000e+00,6.4631994596e+06,4.0380910000e+02,6.2429624033e+02,3.3938370407e+02,1.0000000000e-02
2.3187500000e+05,1.8770325338e+03,1.9218099889e+03,6.4302332789e-01,0.0000000000e+00,4.5342191397e+19,2.2625244645e+20,0.0000000000e+00,4.6737430654e+20,2.6222634299e+18,6.0779190731e+20,4.1547906622e-02,1.6708782418e+02,1.0650359054e+01,1.4825990755e+02,6.5012284184e-05,1.4203451167e-01,3.2952046883e-10,8.0354580521e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5012284184e-05,0.0000000000e+00,6.4631977888e+06,3.9804180000e+02,6.2428144695e+02,3.3938857234e+02,1.0000000000e-02
2.4687900000e+05,1.8770325338e+03,1.9204339983e+03,6.4063155321e-01,0.0000000000e+00,4.5337826030e+19,2.2623092099e+20,0.0000000000e+00,4.6737400046e+20,2.6222694264e+18,6.0773608333e+20,4.1547757196e-02,1.6707237819e+02,1.0650345104e+01,1.4824526908e+02,6.5012284184e-05,1.4203432565e-01,3.2948707046e-10,8.0346646692e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5012284184e-05,0.0000000000e+00,6.4631971666e+06,3.9802380000e+02,6.2428634584e+02,3.3939587449e+02,1.0000000000e-02
2.6938500000e+05,1.8770325338e+03,1.9128683085e+03,6.2809320820e-01,0.0000000000e+00,4.5331277081e+19,2.2619862855e+20,0.0000000000e+00,4.6737354125e+20,2.6222784250e+18,6.0765233633e+20,4.1547532976e-02,1.6704920615e+02,1.0650324176e+01,1.4822330847e+02,6.5012284184e-05,1.4203404654e-01,3.2943696650e-10,8.0334744384e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5012284184e-05,0.0000000000e+00,6.4631962344e+06,3.9802380000e+02,6.2429371799e+02,3.3940682768e+02,1.0000000000e-02
3.0314400000e+05,1.8728008798e+03,1.9050942413e+03,6.1093575109e-01,0.0000000000e+00,4.4503561899e+19,2.2696807004e+20,0.0000000000e+00,4.6726043613e+20,2.7347079864e+18,6.1063465970e+20,4.1492511890e-02,1.6782090918e+02,1.1092742749e+01,1.4858427112e+02,6.0854693238e-05,1.4743023997e-01,3.6335030684e-10,7.9964042168e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.0854693238e-05,0.0000000000e+00,6.4628499314e+06,3.9802390000e+02,5.9996888535e+02,3.3942325752e+02,1.0000000000e-02
3.5378300000e+05,1.8661813396e+03,1.8986232127e+03,5.8971444137e-01,0.0000000000e+00,4.2890170945e+19,2.2849409248e+20,0.0000000000e+00,4.6702103187e+20,2.9730595582e+18,6.1662744923e+20,4.1374453239e-02,1.6937006210e+02,1.2026093508e+01,1.4924175391e+02,5.4843686788e-05,1.5898091586e-01,4.3863209167e-10,7.9431789242e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4843686788e-05,0.0000000000e+00,6.4624507970e+06,3.7368810000e+02,5.5918442637e+02,3.3944561835e+02,1.0000000000e-02
3.9429400000e+05,1.8640110497e+03,1.8965016606e+03,5.7633692529e-01,0.0000000000e+00,4.1829067579e+19,2.2948538115e+20,0.0000000000e+00,4.6684909688e+20,3.1440861492e+18,6.2059516421e+20,4.1287616667e-02,1.7039456070e+02,1.2691499240e+01,1.4960218590e+02,5.2996323075e-05,1.6748193058e-01,4.9331034338e-10,7.9333406358e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2996323075e-05,0.0000000000e+00,6.4625729136e+06,3.3288870000e+02,5.3840055182e+02,3.3946213489e+02,1.0000000000e-02
4.2670300000e+05,1.8590276670e+03,1.8916302764e+03,5.6335625731e-01,0.0000000000e+00,4.0849266277e+19,2.3040936513e+20,0.0000000000e+00,4.6667757410e+20,3.3148442014e+18,6.2445657496e+20,4.1205175997e-02,1.7138433455e+02,1.3354771888e+01,1.4996787417e+02,4.8971163471e-05,1.7552118775e-01,5.5693236421e-10,7.8861183296e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8971163471e-05,0.0000000000e+00,6.4622687689e+06,3.1209390000e+02,5.1461955073e+02,3.3947534818e+02,1.0000000000e-02
4.5263000000e+05,1.8572800663e+03,1.8899219809e+03,5.5520128358e-01,0.0000000000e+00,4.0206375830e+19,2.3100763859e+20,0.0000000000e+00,4.6655879896e+20,3.4329774478e+18,6.2697959159e+20,4.1146545077e-02,1.7203126721e+02,1.3811280135e+01,1.5016549623e+02,4.7628283931e-05,1.8126236028e-01,6.0002305246e-10,7.8731808509e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.7628283931e-05,0.0000000000e+00,6.4622947370e+06,2.8830400000e+02,5.0239954290e+02,3.3948591875e+02,1.0000000000e-02
4.7337100000e+05,1.8552150757e+03,1.8879034532e+03,5.4829813593e-01,0.0000000000e+00,3.9671123164e+19,2.3150721487e+20,0.0000000000e+00,4.6645538220e+20,3.5358640205e+18,6.2913491567e+20,4.1096447193e-02,1.7258201406e+02,1.4208195623e+01,1.5033319740e+02,4.6085682713e-05,1.8615716648e-01,6.4023820523e-10,7.8544177849e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6085682713e-05,0.0000000000e+00,6.4622464894e+06,2.7607700000e+02,4.9158597466e+02,3.3949437498e+02,1.0000000000e-02
4.8996400000e+05,1.8548757403e+03,1.8875717551e+03,5.4390471378e-01,0.0000000000e+00,3.9313789899e+19,2.3183601886e+20,0.0000000000e+00,4.6638439742e+20,3.6064130655e+18,6.3055025337e+20,4.1060960292e-02,1.7294441893e+02,1.4479221866e+01,1.5042101614e+02,4.5836681407e-05,1.8965553466e-01,6.6606194047e-10,7.8544795440e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5836681407e-05,0.0000000000e+00,6.4623673442e+06,2.6525780000e+02,4.8622623997e+02,3.3950114000e+02,1.0000000000e-02
5.0323900000e+05,1.8531076016e+03,1.8858434198e+03,5.3928829688e-01,0.0000000000e+00,3.8960943392e+19,2.3216604594e+20,0.0000000000e+00,4.6631194078e+20,3.6785147297e+18,6.3201675365e+20,4.1026541608e-02,1.7331759548e+02,1.4756595815e+01,1.5053129139e+02,4.4559360860e-05,1.9300917478e-01,6.9656170453e-10,7.8366545449e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4559360860e-05,0.0000000000e+00,6.4622659898e+06,2.5989350000e+02,4.7851441954e+02,3.3950655228e+02,1.0000000000e-02
5.2315100000e+05,1.8520198218e+03,1.8847801352e+03,5.3364105367e-01,0.0000000000e+00,3.8511346847e+19,2.3258142558e+20,0.0000000000e+00,4.6621721879e+20,3.7726945850e+18,6.3386102091e+20,4.0980318846e-02,1.7378766904e+02,1.5117526919e+01,1.5064449943e+02,4.3790072786e-05,1.9755382810e-01,7.3435429238e-10,7.8280450693e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3790072786e-05,0.0000000000e+00,6.4623371702e+06,2.5217810000e+02,4.7103625592e+02,3.3951467051e+02,1.0000000000e-02
5.5301900000e+05,1.8478796958e+03,1.8807332925e+03,5.2342841627e-01,0.0000000000e+00,3.7729664430e+19,2.3331180004e+20,0.0000000000e+00,4.6604385088e+20,3.9452302221e+18,6.3721437785e+20,4.0898809107e-02,1.7463767137e+02,1.5778139436e+01,1.5086943670e+02,4.0973711772e-05,2.0548707456e-01,8.1270377754e-10,7.7845671872e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0973711772e-05,0.0000000000e+00,6.4621308165e+06,2.4469450000e+02,4.5491176898e+02,3.3952684785e+02,1.0000000000e-02
5.7691400000e+05,1.8462203052e+03,1.8791113143e+03,5.1679792157e-01,0.0000000000e+00,3.7204495830e+19,2.3379595277e+20,0.0000000000e+00,4.6592184890e+20,4.0665386394e+18,6.3946461319e+20,4.0840443147e-02,1.7520797130e+02,1.6240363336e+01,1.5098775468e+02,3.9892961266e-05,2.1121834917e-01,8.6668131107e-10,7.7685950416e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9892961266e-05,0.0000000000e+00,6.4621637793e+06,2.2856190000e+02,4.4608005253e+02,3.3953658995e+02,1.0000000000e-02
5.9603000000e+05,1.8462203052e+03,1.8792395383e+03,5.1265768030e-01,0.0000000000e+00,3.6859519612e+19,2.3410813125e+20,0.0000000000e+00,4.6583940271e+20,4.1484143589e+18,6.4091735100e+20,4.0799916275e-02,1.7557678690e+02,1.6550906790e+01,1.5103933411e+02,3.9892961266e-05,2.1525720436e-01,9.0045055552e-10,7.7712488974e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9892961266e-05,0.0000000000e+00,6.4623638771e+06,2.1972370000e+02,4.4202757663e+02,3.3954438364e+02,1.0000000000e-02
6.1132200000e+05,1.8447510586e+03,1.8776752046e+03,5.0815348331e-01,0.0000000000e+00,3.6508390175e+19,2.3443302975e+20,0.0000000000e+00,4.6575257862e+20,4.2347736372e+18,6.4247531110e+20,4.0759112666e-02,1.7597005162e+02,1.6878819006e+01,1.5111626927e+02,3.8958251113e-05,2.1925650116e-01,9.4177262922e-10,7.7556678889e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8958251113e-05,0.0000000000e+00,6.4623517168e+06,2.1566600000e+02,4.3592735360e+02,3.3955061828e+02,1.0000000000e-02
6.3426000000e+05,1.8440876456e+03,1.8770267575e+03,5.0270346325e-01,0.0000000000e+00,3.6065497964e+19,2.3483658906e+20,0.0000000000e+00,4.6564008017e+20,4.3465615777e+18,6.4441669688e+20,4.0705086233e-02,1.7646067609e+02,1.7301537349e+01,1.5118414318e+02,3.8542913322e-05,2.2462477974e-01,9.9227563642e-10,7.7503322429e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8542913322e-05,0.0000000000e+00,6.4625196878e+06,2.0956170000e+02,4.2995658028e+02,3.3955997020e+02,1.0000000000e-02
6.6866700000e+05,1.8402586233e+03,1.8732841569e+03,4.9269925599e-01,0.0000000000e+00,3.5285717531e+19,2.3555739129e+20,0.0000000000e+00,4.6543099895e+20,4.5545511813e+18,6.4801647433e+20,4.0608445030e-02,1.7736505870e+02,1.8087131321e+01,1.5133652458e+02,3.6225128020e-05,2.3408302809e-01,1.1001822735e-09,7.7072835469e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6225128020e-05,0.0000000000e+00,6.4624066935e+06,2.0358470000e+02,4.1621686749e+02,3.3957399811e+02,1.0000000000e-02
6.9619300000e+05,1.8390234132e+03,1.8720768413e+03,4.8626719567e-01,0.0000000000e+00,3.4766472100e+19,2.3602949375e+20,0.0000000000e+00,4.6528487997e+20,4.6997586426e+18,6.5041263411e+20,4.0539865291e-02,1.7796686676e+02,1.8632505880e+01,1.5139932868e+02,3.5505555163e-05,2.4089504049e-01,1.1730967461e-09,7.6941016502e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5505555163e-05,0.0000000000e+00,6.4625673002e+06,1.8983560000e+02,4.0918923045e+02,3.3958522060e+02,1.0000000000e-02
7.1821400000e+05,1.8362644871e+03,1.8693802469e+03,4.8005051194e-01,0.0000000000e+00,3.4283191792e+19,2.3647507756e+20,0.0000000000e+00,4.6514248101e+20,4.8414070019e+18,6.5275070754e+20,4.0475265365e-02,1.7855106789e+02,1.9164052896e+01,1.5147821518e+02,3.3946113644e-05,2.4720179087e-01,1.2537659168e-09,7.6615640740e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3946113644e-05,0.0000000000e+00,6.4624607874e+06,1.8280050000e+02,4.0085334534e+02,3.3959419864e+02,1.0000000000e-02
7.3583100000e+05,1.8349342727e+03,1.8680800994e+03,4.7580354420e-01,0.0000000000e+00,3.3945135907e+19,2.3678299377e+20,0.0000000000e+00,4.6503971824e+20,4.9435527149e+18,6.5438530706e+20,4.0428179369e-02,1.7895939906e+02,1.9545892886e+01,1.5151575688e+02,3.3217233845e-05,2.5184921474e-01,1.3106992630e-09,7.6458668609e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3217233845e-05,0.0000000000e+00,6.4624755288e+06,1.7445860000e+02,3.9579665009e+02,3.3960138118e+02,1.0000000000e-02
7.4992400000e+05,1.8346603018e+03,1.8678123222e+03,4.7299081254e-01,0.0000000000e+00,3.3713521507e+19,2.3699050672e+20,0.0000000000e+00,4.6496792242e+20,5.0148453388e+18,6.5549038863e+20,4.0394683276e-02,1.7923576963e+02,1.9811400060e+01,1.5152634505e+02,3.3068934870e-05,2.5521224527e-01,1.3479503683e-09,7.6427792022e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3068934870e-05,0.0000000000e+00,6.4626050820e+06,1.6939710000e+02,3.9317258209e+02,3.3960712698e+02,1.0000000000e-02
7.7106400000e+05,1.8346603018e+03,1.8692283710e+03,4.6995448995e-01,0.0000000000e+00,3.3445885984e+19,2.3722199701e+20,0.0000000000e+00,4.6488348567e+20,5.0985172363e+18,6.5674786218e+20,4.0355076931e-02,1.7954983439e+02,2.0122201260e+01,1.5152564038e+02,3.3068934870e-05,2.5921601440e-01,1.3905689346e-09,7.6427436599e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3068934870e-05,0.0000000000e+00,6.4628065165e+06,1.6676920000e+02,3.9053214918e+02,3.3961574585e+02,1.0000000000e-02
8.0277400000e+05,1.8314032422e+03,1.8646289239e+03,4.6107542818e-01,0.0000000000e+00,3.2755615989e+19,2.3785806173e+20,0.0000000000e+00,4.6465462719e+20,5.3262107119e+18,6.6026862121e+20,4.0252146805e-02,1.8042544874e+02,2.0967938697e+01,1.5158535619e+02,3.1352490690e-05,2.6938080353e-01,1.5280729743e-09,7.6027416965e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1352490690e-05,0.0000000000e+00,6.4628207974e+06,1.6412300000e+02,3.8032938558e+02,3.3962867419e+02,1.0000000000e-02
8.2814200000e+05,1.8314032422e+03,1.8655564567e+03,4.5717529444e-01,0.0000000000e+00,3.2420571396e+19,2.3814977936e+20,0.0000000000e+00,4.6453953962e+20,5.4403280848e+18,6.6192136521e+20,4.0198985883e-02,1.8083655923e+02,2.1388904171e+01,1.5157082191e+02,3.1352490690e-05,2.7478906133e-01,1.5898935404e-09,7.6020127317e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1352490690e-05,0.0000000000e+00,6.4630911194e+06,1.5391170000e+02,3.7717602732e+02,3.3963901685e+02,1.0000000000e-02
8.4843600000e+05,1.8310350694e+03,1.8642690809e+03,4.5279442855e-01,0.0000000000e+00,3.2066759974e+19,2.3846894063e+20,0.0000000000e+00,4.6441395348e+20,5.5651226700e+18,6.6373852893e+20,4.0141703573e-02,1.8128811828e+02,2.1848447135e+01,1.5156230191e+02,3.1163774964e-05,2.8060695868e-01,1.6610267855e-09,7.5967311175e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1163774964e-05,0.0000000000e+00,6.4633238180e+06,1.5075140000e+02,3.7347962389e+02,3.3964729080e+02,1.0000000000e-02
8.6467100000e+05,1.8308285937e+03,1.8640672770e+03,4.4984804499e-01,0.0000000000e+00,3.1822496460e+19,2.3868549448e+20,0.0000000000e+00,4.6432505946e+20,5.6533700301e+18,6.6499839819e+20,4.0101301288e-02,1.8160059228e+02,2.2172612040e+01,1.5154984265e+02,3.1058404402e-05,2.8472138740e-01,1.7117986876e-09,7.5933851419e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1058404402e-05,0.0000000000e+00,6.4634890302e+06,1.4704950000e+02,3.7096255300e+02,3.3965390988e+02,1.0000000000e-02
8.8902400000e+05,1.8287215725e+03,1.8620079425e+03,4.4439856189e-01,0.0000000000e+00,3.1387934993e+19,2.3907850147e+20,0.0000000000e+00,4.6416120790e+20,5.8162373569e+18,6.6735043605e+20,4.0029171213e-02,1.8218131964e+02,2.2770855900e+01,1.5155275787e+02,3.0001932404e-05,2.9189078676e-01,1.8190669592e-09,7.5657850813e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0001932404e-05,0.0000000000e+00,6.4635272683e+06,1.4452800000e+02,3.6498498127e+02,3.3966383873e+02,1.0000000000e-02
9.2555300000e+05,1.8278419419e+03,1.8611482265e+03,4.3776116852e-01,0.0000000000e+00,3.0840426371e+19,2.3956371688e+20,0.0000000000e+00,4.6394654961e+20,6.0293801951e+18,6.7030498006e+20,3.9933417545e-02,1.8291082586e+02,2.3549072926e+01,1.5150808887e+02,2.9570863115e-05,3.0164511753e-01,1.9510777652e-09,7.5519893738e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9570863115e-05,0.0000000000e+00,6.4638791578e+06,1.3854380000e+02,3.5932376453e+02,3.3967873179e+02,1.0000000000e-02
9.5477600000e+05,1.8250334700e+03,1.8584033639e+03,4.3137788134e-01,0.0000000000e+00,3.0331600352e+19,2.4002274067e+20,0.0000000000e+00,4.6373625561e+20,6.2384207635e+18,6.7320883867e+20,3.9842644495e-02,1.8362416006e+02,2.4310861564e+01,1.5148845228e+02,2.8232848093e-05,3.1067364799e-01,2.1001052657e-09,7.5141443336e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8232848093e-05,0.0000000000e+00,6.4638986607e+06,1.3287270000e+02,3.5247807278e+02,3.3969064615e+02,1.0000000000e-02
9.7815500000e+05,1.8238440260e+03,1.8572408718e+03,4.2705037489e-01,0.0000000000e+00,2.9978824624e+19,2.4033570464e+20,0.0000000000e+00,4.6358508678e+20,6.3885548448e+18,6.7522985520e+20,3.9777018046e-02,1.8412025241e+02,2.4855232395e+01,1.5145097640e+02,2.7683353358e-05,3.1731451952e-01,2.2040657539e-09,7.4967014116e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7683353358e-05,0.0000000000e+00,6.4640304713e+06,1.2601900000e+02,3.4843866642e+02,3.3970017786e+02,1.0000000000e-02
9.9685800000e+05,1.8238440260e+03,1.8572436696e+03,4.2420259862e-01,0.0000000000e+00,2.9739156281e+19,2.4054353997e+20,0.0000000000e+00,4.6348004017e+20,6.4927552776e+18,6.7658699532e+20,3.9730775384e-02,1.8445359664e+02,2.5231266630e+01,1.5140572563e+02,2.7683353358e-05,3.2211516353e-01,2.2705821420e-09,7.4944615348e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7683353358e-05,0.0000000000e+00,6.4642745736e+06,1.2197330000e+02,3.4646807065e+02,3.3970780316e+02,1.0000000000e-02
1.0118200000e+06,1.8238440260e+03,1.8581196999e+03,4.2242120039e-01,0.0000000000e+00,2.9582842680e+19,2.4067439494e+20,0.0000000000e+00,4.6341037336e+20,6.5617349078e+18,6.7746790227e+20,3.9700228382e-02,1.8466942706e+02,2.5479720777e+01,1.5137161829e+02,2.7683353358e-05,3.2528705535e-01,2.3149978693e-09,7.4927732492e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7683353358e-05,0.0000000000e+00,6.4644373781e+06,1.1999760000e+02,3.4520002550e+02,3.3971390327e+02,1.0000000000e-02
1.0342630000e+06,1.8238440260e+03,1.8574625540e+03,4.1864296370e-01,0.0000000000e+00,2.9269971240e+19,2.4094908562e+20,0.0000000000e+00,4.6326755017e+20,6.7035171402e+18,6.7929343879e+20,3.9637885250e-02,1.8511716950e+02,2.5989395520e+01,1.5130640712e+02,2.7683353358e-05,3.3179382196e-01,2.4075010688e-09,7.4895453486e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7683353358e-05,0.0000000000e+00,6.4647709636e+06,1.1872550000e+02,3.4266469382e+02,3.3972305337e+02,1.0000000000e-02
1.0679280000e+06,1.8210879536e+03,1.8545472771e+03,4.1200487863e-01,0.0000000000e+00,2.8735902188e+19,2.4142590454e+20,0.0000000000e+00,4.6301227506e+20,6.9571994817e+18,6.8259270118e+20,3.9530395453e-02,1.8592193701e+02,2.6900553347e+01,1.5122900697e+02,2.6448165558e-05,3.4263443734e-01,2.6036767337e-09,7.4497158072e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6448165558e-05,0.0000000000e+00,6.4648866792e+06,1.1618400000e+02,3.3624046750e+02,3.3973677875e+02,1.0000000000e-02
1.1184250000e+06,1.8192897274e+03,1.8527898359e+03,4.0379580646e-01,0.0000000000e+00,2.8057848524e+19,2.4201816140e+20,0.0000000000e+00,4.6267009604e+20,7.2969060849e+18,6.8684196032e+20,3.9386133853e-02,1.8695665747e+02,2.8111624324e+01,1.5106906853e+02,2.5670142644e-05,3.5752027381e-01,2.8589073172e-09,7.4184186663e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5670142644e-05,0.0000000000e+00,6.4653381901e+06,1.0975070000e+02,3.2966104393e+02,3.3975736662e+02,1.0000000000e-02
1.1588230000e+06,1.8156447121e+03,1.8492275422e+03,3.9634832624e-01,0.0000000000e+00,2.7456378769e+19,2.4255106579e+20,0.0000000000e+00,4.6234583899e+20,7.6190958676e+18,6.9084756315e+20,3.9253435064e-02,1.8792736713e+02,2.9255102236e+01,1.5093671701e+02,2.4158061447e-05,3.7092481253e-01,3.1346980820e-09,7.3645989047e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4158061447e-05,0.0000000000e+00,6.4654293417e+06,1.0315750000e+02,3.2267330462e+02,3.3977383710e+02,1.0000000000e-02
