t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
1.0606500000e+06,1.7866821344e+03,1.8209248224e+03,2.3591239276e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6701022552e+20,6.9228101672e+18,5.4268250149e+19,1.7819796287e-02,1.2220190949e+01,1.2070854637e+01,0.0000000000e+00,1.4777756055e-05,1.4932153388e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4777756055e-05,0.0000000000e+00,6.6721255737e+06,2.3371020000e+01,9.8845866118e+03,1.4779740688e+04,1.0000000000e-02
1.0706610000e+06,1.7854892306e+03,1.8197591895e+03,2.3497351240e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6123481990e+20,6.5091827126e+18,5.1026446255e+19,1.7819995072e-02,1.1490181748e+01,1.1349908152e+01,0.0000000000e+00,1.4476493094e-05,1.4025911900e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6693240390e+06,3.1486700000e+01,9.8900973240e+03,1.4777867702e+04,1.0000000000e-02
1.0806720000e+06,1.7854892306e+03,1.8268838027e+03,2.3586282330e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5551118443e+20,6.0552491074e+18,4.7467998108e+19,1.7819996411e-02,1.0688887937e+01,1.0558395640e+01,0.0000000000e+00,1.4476493094e-05,1.3047781979e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6541473395e+06,3.8246060000e+01,9.8983425970e+03,1.4775994717e+04,1.0000000000e-02
1.0906830000e+06,1.7854892306e+03,1.8249997987e+03,2.3444562755e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4976117803e+20,5.6401096215e+18,4.4213662413e+19,1.7819997825e-02,9.9560743772e+00,9.8345274498e+00,0.0000000000e+00,1.4476493094e-05,1.2153245095e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6513546714e+06,4.7739980000e+01,9.9071909629e+03,1.4774121731e+04,1.0000000000e-02
1.1006930000e+06,1.7854892306e+03,1.8227036390e+03,2.3270361290e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4395127596e+20,5.2975992308e+18,4.1528676214e+19,1.7819999158e-02,9.3514673305e+00,9.2373007701e+00,0.0000000000e+00,1.4476493094e-05,1.1415208392e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6488908856e+06,5.7837000000e+01,9.9155051555e+03,1.4772248932e+04,1.0000000000e-02
1.1107040000e+06,1.7854892306e+03,1.8200665544e+03,2.3066754045e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3813294027e+20,4.9736468952e+18,3.8989169168e+19,1.7820000587e-02,8.7796193801e+00,8.6724333003e+00,0.0000000000e+00,1.4476493094e-05,1.0717160332e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6463946454e+06,6.7399710000e+01,9.9245014680e+03,1.4770375946e+04,1.0000000000e-02
1.1207160000e+06,1.7854892306e+03,1.8257916454e+03,2.3030637880e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3239336403e+20,4.5811384893e+18,3.5912241631e+19,1.7820002591e-02,8.0867547123e+00,7.9880263499e+00,0.0000000000e+00,1.4476493094e-05,9.8713885902e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6431419682e+06,7.7644680000e+01,9.9376667149e+03,1.4768502773e+04,1.0000000000e-02
1.1307270000e+06,1.7854892306e+03,1.8220313859e+03,2.2752414175e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2655662892e+20,4.3002196050e+18,3.3710079746e+19,1.7820004249e-02,7.5908703783e+00,7.4981952175e+00,0.0000000000e+00,1.4476493094e-05,9.2660684223e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6406144650e+06,9.2058700000e+01,9.9483418730e+03,1.4766629787e+04,1.0000000000e-02
1.1407380000e+06,1.7854892306e+03,1.8268460451e+03,2.2625863837e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2078809237e+20,3.9619365611e+18,3.1058232302e+19,1.7820006558e-02,6.9937255393e+00,6.9083396553e+00,0.0000000000e+00,1.4476493094e-05,8.5371407483e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6373303022e+06,1.0398250000e+02,9.9637995478e+03,1.4764756802e+04,1.0000000000e-02
1.1507490000e+06,1.7854892306e+03,1.8218038586e+03,2.2262693198e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1493856345e+20,3.7184372282e+18,2.9149407443e+19,1.7820008479e-02,6.5638950392e+00,6.4837560455e+00,0.0000000000e+00,1.4476493094e-05,8.0124517178e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6347810833e+06,1.2068880000e+02,9.9764336554e+03,1.4762883816e+04,1.0000000000e-02
1.1607610000e+06,1.7854892306e+03,1.8254519465e+03,2.2039792705e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0914917760e+20,3.4250100021e+18,2.6849190942e+19,1.7820011159e-02,6.0459306988e+00,5.9721144349e+00,0.0000000000e+00,1.4476493094e-05,7.3801787462e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4476493094e-05,0.0000000000e+00,6.6199257948e+06,1.3457160000e+02,9.9946069150e+03,1.4761010643e+04,1.0000000000e-02
1.1707730000e+06,1.7844872118e+03,1.8187800835e+03,2.1566541534e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0328686274e+20,3.2181328095e+18,2.5227716522e+19,1.7820179077e-02,5.6807990098e+00,5.6114991781e+00,0.0000000000e+00,1.4227875863e-05,6.9285603840e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4227875863e-05,0.0000000000e+00,6.6174147811e+06,1.5399360000e+02,1.0007823406e+04,1.4759137470e+04,1.0000000000e-02
1.1807840000e+06,1.7844872118e+03,1.8208696832e+03,2.1232495275e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7483412707e+19,2.9639010577e+18,2.3234737772e+19,1.7820182123e-02,5.2320192128e+00,5.1681929170e+00,0.0000000000e+00,1.4227875863e-05,6.3812067979e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4227875863e-05,0.0000000000e+00,6.6143021013e+06,1.6845890000e+02,1.0029010131e+04,1.4757264484e+04,1.0000000000e-02
1.1907960000e+06,1.7844872118e+03,1.8220638353e+03,2.0821385779e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.1669393177e+19,2.7331507041e+18,2.1425834879e+19,1.7820185378e-02,4.8246896954e+00,4.7658313877e+00,0.0000000000e+00,1.4227875863e-05,5.8844079811e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4227875863e-05,0.0000000000e+00,6.6112208939e+06,1.9089430000e+02,1.0051846987e+04,1.4755391312e+04,1.0000000000e-02
1.2008080000e+06,1.7844872118e+03,1.8221508622e+03,2.0326575811e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5846754936e+19,2.5243300463e+18,1.9788843707e+19,1.7820188837e-02,4.4560713315e+00,4.4017088720e+00,0.0000000000e+00,1.4227875863e-05,5.4348231630e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4227875863e-05,0.0000000000e+00,6.6081880018e+06,2.1497990000e+02,1.0076272920e+04,1.4753518139e+04,1.0000000000e-02
1.2108200000e+06,1.7844872118e+03,1.8209206672e+03,1.9741285228e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.0016693084e+19,2.3359732357e+18,1.8312273143e+19,1.7820192487e-02,4.1235765481e+00,4.0732693561e+00,0.0000000000e+00,1.4227875863e-05,5.0292964141e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4227875863e-05,0.0000000000e+00,6.6052261804e+06,2.4065460000e+02,1.0102248889e+04,1.4751644966e+04,1.0000000000e-02
1.2208320000e+06,1.7838357658e+03,1.8181435367e+03,1.9057708637e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4180001794e+19,2.1669402559e+18,1.6987301873e+19,1.7820303858e-02,3.8252158716e+00,3.7785736445e+00,0.0000000000e+00,1.4068384662e-05,4.6628158685e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4068384662e-05,0.0000000000e+00,6.6022622978e+06,2.6787930000e+02,1.0128243889e+04,1.4749771793e+04,1.0000000000e-02
1.2308440000e+06,1.7838357658e+03,1.8253014666e+03,1.8433431808e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8406635482e+19,1.9745503060e+18,1.5479104322e+19,1.7820308939e-02,3.4855995727e+00,3.4430971750e+00,0.0000000000e+00,1.4068384662e-05,4.2488329340e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4068384662e-05,0.0000000000e+00,6.5876910015e+06,2.9512310000e+02,1.0165418842e+04,1.4747898620e+04,1.0000000000e-02
1.2408570000e+06,1.7838357658e+03,1.8184178563e+03,1.7510433963e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2581188433e+19,1.8482580960e+18,1.4489065070e+19,1.7820312849e-02,3.2626622884e+00,3.2228774349e+00,0.0000000000e+00,1.4068384662e-05,3.9770785115e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4068384662e-05,0.0000000000e+00,6.5853205919e+06,3.3354680000e+02,1.0193799858e+04,1.4746025260e+04,1.0000000000e-02
1.2508690000e+06,1.7838357658e+03,1.8220534480e+03,1.6618154274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.6789943461e+19,1.6988299490e+18,1.3317656868e+19,1.7820318227e-02,2.9988842986e+00,2.9623148263e+00,0.0000000000e+00,1.4068384662e-05,3.6555403915e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4068384662e-05,0.0000000000e+00,6.5822859654e+06,3.6317680000e+02,1.0233449550e+04,1.4744152087e+04,1.0000000000e-02
1.2608820000e+06,1.7838357658e+03,1.8233222133e+03,1.5553919974e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0986124495e+19,1.5745104249e+18,1.2343082042e+19,1.7820323478e-02,2.7794292975e+00,2.7455349214e+00,0.0000000000e+00,1.4068384662e-05,3.3880307765e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4068384662e-05,0.0000000000e+00,6.5795479904e+06,4.0407520000e+02,1.0272346029e+04,1.4742278727e+04,1.0000000000e-02
1.2708940000e+06,1.7838357658e+03,1.8214760259e+03,1.4313946347e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5171196013e+19,1.4737470691e+18,1.1553170477e+19,1.7820328385e-02,2.6015568151e+00,2.5698306557e+00,0.0000000000e+00,1.4068384662e-05,3.1712091090e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4068384662e-05,0.0000000000e+00,6.5771628321e+06,4.4422060000e+02,1.0308797535e+04,1.4740405554e+04,1.0000000000e-02
1.2809070000e+06,1.7811114326e+03,1.8154815354e+03,1.2893927180e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9342488265e+19,1.3965444379e+18,1.0948268211e+19,1.7820781082e-02,2.4653362850e+00,2.4353409356e+00,0.0000000000e+00,1.3419300495e-05,2.9981930127e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3419300495e-05,0.0000000000e+00,6.5747927425e+06,4.8192090000e+02,1.0332702703e+04,1.4738532194e+04,1.0000000000e-02
1.2909200000e+06,1.7702729223e+03,1.8048913905e+03,1.1325367590e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3506307534e+19,1.3365796921e+18,1.0479356216e+19,1.7822568509e-02,2.3597147310e+00,2.3312713475e+00,0.0000000000e+00,1.1103743957e-05,2.8432279753e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1103743957e-05,0.0000000000e+00,6.5715990037e+06,5.0707490000e+02,1.0328493345e+04,1.4736658834e+04,1.0000000000e-02
1.3009330000e+06,1.7702729223e+03,1.8140968683e+03,9.8017517300e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7729987452e+19,1.2284194017e+18,9.6313373370e+18,1.7822574382e-02,2.1687607043e+00,2.1426181429e+00,0.0000000000e+00,1.1103743957e-05,2.6131457631e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1103743957e-05,0.0000000000e+00,6.5686038947e+06,5.0411450000e+02,1.0382037169e+04,1.4734785474e+04,1.0000000000e-02
1.3109460000e+06,1.7532450964e+03,1.7882550047e+03,7.8794274362e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1865429194e+19,1.2212548544e+18,9.5768602592e+18,1.7825376627e-02,2.1564479468e+00,2.1308368134e+00,0.0000000000e+00,8.2056400306e-06,2.5602927827e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.2056400306e-06,0.0000000000e+00,6.5659085601e+06,5.5890720000e+02,1.0336667030e+04,1.4732912114e+04,1.0000000000e-02
1.3209590000e+06,1.7532450964e+03,1.7913329662e+03,6.0884260978e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6103431949e+19,1.1201357945e+18,8.7839058865e+18,1.7825381496e-02,1.9778967634e+00,1.9544055283e+00,0.0000000000e+00,8.2056400306e-06,2.3483029470e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.2056400306e-06,0.0000000000e+00,6.5524989685e+06,5.1478600000e+02,1.0392373845e+04,1.4731038754e+04,1.0000000000e-02
