t(yr),T_surf(K),p_H2O(bar),phi(vol_frac)
2.764302807152271e+02,3.381360364652316e+03,13.735536817814999,0.873024470454074
2.796980770304799e+02,3.380049446106542e+03,13.749369122769215,0.872182429413767
2.829658733457327e+02,3.378746271660990e+03,13.781184913755089,0.871342418305375
2.862336696609855e+02,3.377450674525930e+03,13.794929567093805,0.870503710811699
2.896868927106261e+02,3.376089411118865e+03,13.810376828628140,0.869620010033327
2.931401157602668e+02,3.374736065781422e+03,13.825738366999445,0.868737994816023
2.970999042019248e+02,3.373192646765688e+03,13.864339002747650,0.867728304119013
3.010596926435828e+02,3.371655258563210e+03,13.884524815868396,0.866722582095124
3.042172221913934e+02,3.370432319015506e+03,13.896775907729282,0.865923479169479
3.073747517392039e+02,3.369212020332734e+03,13.908981589162343,0.865123735957403
3.123388823121786e+02,3.367299071854481e+03,13.938662381825795,0.863871830492170
3.162196754813194e+02,3.365808405015316e+03,13.957690856933443,0.862895991964476
3.220839500352740e+02,3.363564041488351e+03,13.995937960593743,0.861426597130581
3.279482245892286e+02,3.361329769283794e+03,14.034094099921631,0.859962831413682
3.338124991431832e+02,3.359105677109832e+03,14.072158370564605,0.858504660800530
3.393141821026802e+02,3.357028395902789e+03,14.106588483508265,0.857141827205395
3.448158650621772e+02,3.354960142104861e+03,14.140919765637229,0.855783947969464
3.550394981876016e+02,3.351140803983947e+03,14.201653892327778,0.853274313013085
3.652631313130260e+02,3.347352824929008e+03,14.261960011914702,0.850782111693980
3.754867644384503e+02,3.343596371289816e+03,14.321861828804350,0.848305737031870
3.904828371480107e+02,3.338143542446272e+03,14.407566708944900,0.844704165397780
4.054789098575711e+02,3.332758687999515e+03,14.492231782004824,0.841139394350811
4.204749825671315e+02,3.327441715156873e+03,14.575886011089375,0.837608352212301
4.354710552766919e+02,3.322192368104901e+03,14.658433602137615,0.834113488035716
4.449711157754064e+02,3.318902281845485e+03,14.729717691944474,0.831916472970441
4.544711762741208e+02,3.315639523829258e+03,14.778975508213655,0.829735547372715
4.604833229929209e+02,3.313588502848610e+03,14.815767063193316,0.828361505717267
4.664954697117209e+02,3.311548282310136e+03,14.852426042282255,0.826993007682877
4.743187844380736e+02,3.308909184084726e+03,14.884278085787356,0.825221106329816
4.801345021873713e+02,3.306958807585869e+03,14.918602052452858,0.823909896978223
4.867438164129853e+02,3.304754456253808e+03,14.960529025472731,0.822426248694638
4.933531306385994e+02,3.302563045886711e+03,15.002316577991662,0.820949105150658
