z(m), p(bar), T(K), p_O2, p_H2, p_CO2, p_CO, p_CH4, p_H2O,
3.484824340609984938e+05,3.341937347183440851e-06,6.148307201404397802e+02,4.059115932993582745e-32,1.540717892228083558e-03,3.152638000349748393e-01,1.610553270103256412e-02,3.214075507310681425e-12,1.283684086894520439e-03
3.476237891308977269e+05,3.561705421326367090e-06,6.148309091313025192e+02,4.059253567084532215e-32,1.642034886095330472e-03,3.359957604017304589e-01,1.716464515265974169e-02,3.890699137798845531e-12,1.368101688260453660e-03
3.467651442007969017e+05,3.795987318902925797e-06,6.148311105517315127e+02,4.059400258194349055e-32,1.750042785315729160e-03,3.580968912628748058e-01,1.829370325345110182e-02,4.709989232984861860e-12,1.458094583940962264e-03
3.456780562118662638e+05,4.114929518243466823e-06,6.148313846776601395e+02,4.059599907931794225e-32,1.897080134927834304e-03,3.881845048183368840e-01,1.983075910393455876e-02,5.999595474300337897e-12,1.580607761147830893e-03
3.445909682229356258e+05,4.460785866010404002e-06,6.148316818392644336e+02,4.059816345859789498e-32,2.056524841191390961e-03,4.208110810562215587e-01,2.149752091529179288e-02,7.642880861724504379e-12,1.713459780692754226e-03
3.435038802340049879e+05,4.835837319155815832e-06,6.148320039806586692e+02,4.060050990752155332e-32,2.229428334266471152e-03,4.561917953630792999e-01,2.330498127032675296e-02,9.737000948806148108e-12,1.857526938172043059e-03
3.424167922450744081e+05,5.242558970061140986e-06,6.148323532107305027e+02,4.060305381968666451e-32,2.416931517990700013e-03,4.945601369879761289e-01,2.526506836084427277e-02,1.240584254234302478e-11,2.013760126897194865e-03
3.413297042561437702e+05,5.683636639399087747e-06,6.148327318171643583e+02,4.060581189776177743e-32,2.620272414599231561e-03,5.361694743357729998e-01,2.739072595729216686e-02,1.580738997744213579e-11,2.183191216436997789e-03
3.402426162672131322e+05,6.161984893061514689e-06,6.148331422816632994e+02,4.060880226562107424e-32,2.840794465077762111e-03,5.812947545996959287e-01,2.969600024217832618e-02,2.014312436257081885e-11,2.366939979056435946e-03
3.391555282782824943e+05,6.680766605866437135e-06,6.148335872964717055e+02,4.061204459021635426e-32,3.079955541562363636e-03,6.302343493092581461e-01,3.219613409880608956e-02,2.567001766712419849e-11,2.566221611347179951e-03
3.380684402893518563e+05,7.243414205368544606e-06,6.148340697823106211e+02,4.061556021398084866e-32,3.339337733063728157e-03,6.833120583705954987e-01,3.490766949803099373e-02,3.271583902264669288e-11,2.782354902448289178e-03
