 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.792297548411780153e+05,7.330478935221448333e-01,5.466620208999277111e+02,2.909216060300984785e-01,4.194425562551007403e-01,0.000000000000000000e+00,2.268372860780597938e-02,0.000000000000000000e+00,2.629139606750308468e-09
1.792308089817568543e+05,7.330018261619979381e-01,5.466551178091002612e+02,2.909033234724130446e-01,4.194161969797099987e-01,0.000000000000000000e+00,2.268230308090046082e-02,0.000000000000000000e+00,2.628974382182840240e-09
1.792318631223356642e+05,7.329557611307924159e-01,5.466482147984762605e+02,2.908850418390047099e-01,4.193898390369159013e-01,0.000000000000000000e+00,2.268087762606263783e-02,0.000000000000000000e+00,2.628809165968321661e-09
1.792319685363931640e+05,7.329511547557603368e-01,5.466475245018251599e+02,2.908832137264978357e-01,4.193872033159273816e-01,0.000000000000000000e+00,2.268073508454247766e-02,0.000000000000000000e+00,2.628792644806270240e-09
1.792320739504506928e+05,7.329465484040169621e-01,5.466468342059762335e+02,2.908813856232334016e-01,4.193845676082644802e-01,0.000000000000000000e+00,2.268059254374297021e-02,0.000000000000000000e+00,2.628776123727745450e-09
1.792321793645082216e+05,7.329419420755619585e-01,5.466461439109293678e+02,2.908795575292113522e-01,4.193819319139269197e-01,0.000000000000000000e+00,2.268045000366410852e-02,0.000000000000000000e+00,2.628759602732746876e-09
1.792322847785657505e+05,7.329373357703953262e-01,5.466454536166845628e+02,2.908777294444316319e-01,4.193792962329147000e-01,0.000000000000000000e+00,2.268030746430589259e-02,0.000000000000000000e+00,2.628743081821273691e-09
1.792322953199715121e+05,7.329368751411595717e-01,5.466453845873041928e+02,2.908775466364620366e-01,4.193790326655463807e-01,0.000000000000000000e+00,2.268029321040970769e-02,0.000000000000000000e+00,2.628741429734720410e-09
1.792323058613772737e+05,7.329364145121566310e-01,5.466453155579318945e+02,2.908773638285848118e-01,4.193787690983113436e-01,0.000000000000000000e+00,2.268027895652072884e-02,0.000000000000000000e+00,2.628739777649002581e-09
1.792323164027830062e+05,7.329359538833865040e-01,5.466452465285675544e+02,2.908771810207999575e-01,4.193785055312094778e-01,0.000000000000000000e+00,2.268026470263895256e-02,0.000000000000000000e+00,2.628738125564119377e-09
1.792323216734858870e+05,7.329357235690597827e-01,5.466452120138873170e+02,2.908770896169307063e-01,4.193783737476918794e-01,0.000000000000000000e+00,2.268025757569986853e-02,0.000000000000000000e+00,2.628737299521886845e-09
1.792323269441887678e+05,7.329354932547912371e-01,5.466451774992091259e+02,2.908769982130845477e-01,4.193782419642076431e-01,0.000000000000000000e+00,2.268025044876258861e-02,0.000000000000000000e+00,2.628736473479863177e-09
1.792323322148916486e+05,7.329352629405808672e-01,5.466451429845329812e+02,2.908769068092614263e-01,4.193781101807566580e-01,0.000000000000000000e+00,2.268024332182710587e-02,0.000000000000000000e+00,2.628735647438047957e-09
1.792323374855945294e+05,7.329350326264287840e-01,5.466451084698587692e+02,2.908768154054615085e-01,4.193779783973390352e-01,0.000000000000000000e+00,2.268023619489342724e-02,0.000000000000000000e+00,2.628734821396442015e-09
1.792323427562974102e+05,7.329348023123347655e-01,5.466450739551866036e+02,2.908767240016845723e-01,4.193778466139546635e-01,0.000000000000000000e+00,2.268022906796154578e-02,0.000000000000000000e+00,2.628733995355044521e-09
1.794958779009915597e+05,7.214916609438613015e-01,5.449218582125552075e+02,2.863353330579764822e-01,4.128301973954032755e-01,0.000000000000000000e+00,2.232612790278935486e-02,0.000000000000000000e+00,2.587692180129382604e-09
1.797594130456857092e+05,7.101927814465216482e-01,5.432037230428898056e+02,2.818511947107358862e-01,4.063650933536858134e-01,0.000000000000000000e+00,2.197649083493218719e-02,0.000000000000000000e+00,2.547167772569022595e-09
1.808135536244630639e+05,6.664142945333391133e-01,5.363833567397185789e+02,2.644770124302898706e-01,3.813154879703084532e-01,0.000000000000000000e+00,2.062179174258834194e-02,0.000000000000000000e+00,2.390152446716277034e-09
1.818676942032404186e+05,6.248423687649470315e-01,5.296498216503572394e+02,2.479785387054768142e-01,3.575284544533573472e-01,0.000000000000000000e+00,1.933537336506172336e-02,0.000000000000000000e+00,2.241051143060104158e-09
1.829218347820177733e+05,5.853973297200599779e-01,5.230076993381826469e+02,2.323241534869047165e-01,3.349584039085359288e-01,0.000000000000000000e+00,1.811477022504124484e-02,0.000000000000000000e+00,2.099578102404552536e-09
1.839759753607950988e+05,5.480010232674664694e-01,5.164616998822784808e+02,2.174828400762502112e-01,3.135606173360804272e-01,0.000000000000000000e+00,1.695756388968281889e-02,0.000000000000000000e+00,1.965453018205376945e-09
1.850301159395724535e+05,5.125768042190481655e-01,5.100166482871865696e+02,2.034241806230305538e-01,2.932912391381327644e-01,0.000000000000000000e+00,1.586138261948383948e-02,0.000000000000000000e+00,1.838400995873112263e-09
1.860842565183498082e+05,4.790495261028537843e-01,5.036774675549573885e+02,1.901183520658867865e-01,2.741072712669974099e-01,0.000000000000000000e+00,1.482390105181705803e-02,0.000000000000000000e+00,1.718152516093316506e-09
1.871383970971271629e+05,4.473455321939234786e-01,4.974491581504645978e+02,1.775361225730250903e-01,2.559665680930701681e-01,0.000000000000000000e+00,1.384283992338482261e-02,0.000000000000000000e+00,1.604443402657850155e-09
1.881925376759044884e+05,4.173926479525934541e-01,4.913367736323469899e+02,1.656488485412389022e-01,2.388278320781128117e-01,0.000000000000000000e+00,1.291596583622692251e-02,0.000000000000000000e+00,1.497014795344201373e-09
1.892466782546818431e+05,3.891201750296344741e-01,4.853453922818885076e+02,1.544284722167535984e-01,2.226506103450545393e-01,0.000000000000000000e+00,1.204109107221319752e-02,0.000000000000000000e+00,1.395613128414397116e-09
1.900533551240815723e+05,3.685766156177212594e-01,4.808453980717957279e+02,1.462754369914938124e-01,2.108957943903844445e-01,0.000000000000000000e+00,1.140538291391112423e-02,0.000000000000000000e+00,1.321931877583741225e-09
1.908600319934813306e+05,3.489460976210044252e-01,4.764214902774831444e+02,1.384847566372161276e-01,1.996634114561772477e-01,0.000000000000000000e+00,1.079792827608571162e-02,0.000000000000000000e+00,1.251525328677078465e-09
1.916667088628810598e+05,3.301986837095600702e-01,4.720758998803614190e+02,1.310445500528646945e-01,1.889363317064403913e-01,0.000000000000000000e+00,1.021780076596885342e-02,0.000000000000000000e+00,1.184286108873998832e-09
1.924733857322807889e+05,3.123049405953093327e-01,4.678108209966882782e+02,1.239431361743312809e-01,1.786977137128035464e-01,0.000000000000000000e+00,9.664089588065851930e-03,0.000000000000000000e+00,1.120108653143719104e-09
1.932800626016805472e+05,2.952359397736471491e-01,4.636283989162799912e+02,1.171690342687822933e-01,1.689310048788709440e-01,0.000000000000000000e+00,9.135899567104683802e-03,0.000000000000000000e+00,1.058889206904999562e-09
1.940867394710802764e+05,2.789632587377003925e-01,4.595307175228825258e+02,1.107109644165562706e-01,1.596199421350077974e-01,0.000000000000000000e+00,8.632351185610485228e-03,0.000000000000000000e+00,1.000525830381184567e-09
1.948934163404800056e+05,2.634589826773189314e-01,4.555197861949745857e+02,1.045578481854352454e-01,1.507485529104854449e-01,0.000000000000000000e+00,8.152580636479821521e-03,0.000000000000000000e+00,9.449184046937821921e-10
1.957000932098797348e+05,2.486957066693073759e-01,4.515975263068879144e+02,9.869880949987275276e-02,1.423011563867098983e-01,0.000000000000000000e+00,7.695739890756088733e-03,0.000000000000000000e+00,8.919686397179181894e-10
1.965067700792794931e+05,2.346465383586291420e-01,4.477657574709795085e+02,9.312317570507186448e-02,1.342623650313794215e-01,0.000000000000000000e+00,7.260996780597781322e-03,0.000000000000000000e+00,8.415800836987068292e-10
1.973134469486792223e+05,2.212851011225653586e-01,4.440261836815502647e+02,8.782047882273151529e-02,1.266170864089842252e-01,0.000000000000000000e+00,6.847535097191486710e-03,0.000000000000000000e+00,7.936581345997801299e-10
1.981201238180789514e+05,2.085855377008465072e-01,4.403803795391872313e+02,8.278045699172147109e-02,1.193505252579308423e-01,0.000000000000000000e+00,6.454554703084143356e-03,0.000000000000000000e+00,7.481100531230685135e-10
1.989268006874786806e+05,1.965225142650409151e-01,4.368297767500334885e+02,7.799305608308319815e-02,1.124481858190048977e-01,0.000000000000000000e+00,6.081271658107832191e-03,0.000000000000000000e+00,7.048449773040141459e-10
1.997334775568784389e+05,1.850712248898854773e-01,4.333756511059744980e+02,7.344843147454800658e-02,1.058958743938210878e-01,0.000000000000000000e+00,5.726918357742429543e-03,0.000000000000000000e+00,6.637739385483852396e-10
2.007204212781942042e+05,1.718575655329511453e-01,4.292824668996893251e+02,6.820438257184442687e-02,9.833515277230914231e-02,0.000000000000000000e+00,5.318029572415554351e-03,0.000000000000000000e+00,6.163820075812261318e-10
2.017073649995099695e+05,1.594799378919901645e-01,4.253370038705531897e+02,6.329212602766526308e-02,9.125280000385169177e-02,0.000000000000000000e+00,4.935011288484622040e-03,0.000000000000000000e+00,5.719885765980228504e-10
2.026943087208257348e+05,1.478962046292562338e-01,4.215404921436257837e+02,5.869493897563395762e-02,8.462470553194310907e-02,0.000000000000000000e+00,4.576559591236639517e-03,0.000000000000000000e+00,5.304425163962077883e-10
2.036812524421415001e+05,1.370654633030314318e-01,4.178937085980464303e+02,5.439658863731913763e-02,7.842746539503757386e-02,0.000000000000000000e+00,4.241408779077583159e-03,0.000000000000000000e+00,4.915971268345163564e-10
2.046681961634572654e+05,1.269480614391715334e-01,4.143969590561647465e+02,5.038133830361483240e-02,7.263839085033414744e-02,0.000000000000000000e+00,3.928331829912357770e-03,0.000000000000000000e+00,4.553101908883865712e-10
