 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.485391426583748835e+05,1.245258174294223030e+00,5.079101247828515397e+02,6.085420392808418288e-01,6.043695812695307756e-01,0.000000000000000000e+00,3.234653387430494464e-02,0.000000000000000000e+00,1.986954541247794932e-08
1.490777904011839128e+05,1.200898097722975066e+00,5.040701633361913423e+02,5.868638266687291605e-01,5.828400049488255963e-01,0.000000000000000000e+00,3.119424694369163018e-02,0.000000000000000000e+00,1.916172869291859380e-08
1.492806279449803405e+05,1.184523075551146443e+00,5.026224535601723460e+02,5.788615588728470707e-01,5.748926045642616112e-01,0.000000000000000000e+00,3.076889321359164292e-02,0.000000000000000000e+00,1.890044613048298408e-08
1.494834654887767974e+05,1.168326053768512951e+00,5.011738065879445116e+02,5.709462776329014000e-01,5.670315943138114489e-01,0.000000000000000000e+00,3.034816317979624131e-02,0.000000000000000000e+00,1.864200377170117218e-08
1.496863030325732543e+05,1.152305556938125752e+00,4.997242188262595732e+02,5.631172619213750119e-01,5.592562581136708566e-01,0.000000000000000000e+00,2.993201851670176245e-02,0.000000000000000000e+00,1.838637807425714647e-08
1.498891405763696821e+05,1.136460118480974835e+00,4.982736866598644383e+02,5.553737950395143397e-01,5.515658841791185596e-01,0.000000000000000000e+00,2.952042112879628422e-02,0.000000000000000000e+00,1.813354563717362530e-08
1.500919781201661390e+05,1.120788280639027912e+00,4.968222064512906400e+02,5.477151645992666129e-01,5.439597650065786105e-01,0.000000000000000000e+00,2.911333314969952873e-02,0.000000000000000000e+00,1.788348320022231032e-08
1.502948156639625668e+05,1.105288594437961791e+00,4.953697745406382751e+02,5.401406625050676480e-01,5.364371973555316364e-01,0.000000000000000000e+00,2.871071694119478254e-02,0.000000000000000000e+00,1.763616764332922634e-08
1.503284470923569461e+05,1.102735210322729253e+00,4.951288621929929263e+02,5.388928557380640028e-01,5.351979461541348515e-01,0.000000000000000000e+00,2.864439083510493880e-02,0.000000000000000000e+00,1.759542542402047432e-08
1.503620785207513254e+05,1.100186512710734643e+00,4.948879235638679575e+02,5.376473392063677581e-01,5.339609694850863120e-01,0.000000000000000000e+00,2.857818646452253697e-02,0.000000000000000000e+00,1.755475798333260148e-08
1.503957099491457047e+05,1.097642495066937673e+00,4.946469586363998587e+02,5.364041097163866345e-01,5.327262641766908891e-01,0.000000000000000000e+00,2.851210365969489638e-02,0.000000000000000000e+00,1.751416521699142161e-08
1.504293413775401132e+05,1.095103150862885011e+00,4.944059673937078401e+02,5.351631640777474441e-01,5.314938270604501191e-01,0.000000000000000000e+00,2.844614225104044949e-02,0.000000000000000000e+00,1.747364702082785342e-08
1.504629728059344925e+05,1.092568473576643662e+00,4.941649498188937741e+02,5.339244991032634502e-01,5.302636549710298963e-01,0.000000000000000000e+00,2.838030206914700024e-02,0.000000000000000000e+00,1.743320329077686168e-08
1.504663359487734851e+05,1.092315262277604448e+00,4.941408466124945562e+02,5.338007579197344699e-01,5.301407622167946254e-01,0.000000000000000000e+00,2.837372471191232717e-02,0.000000000000000000e+00,1.742916300940463571e-08
1.504696990916125069e+05,1.092062097576073088e+00,4.941167431425880636e+02,5.336770395078227480e-01,5.300178920780432845e-01,0.000000000000000000e+00,2.836714856508357543e-02,0.000000000000000000e+00,1.742512347154995351e-08
1.504730622344515286e+05,1.091808979465538565e+00,4.940926394091573570e+02,5.335533438643462745e-01,5.298950445516159569e-01,0.000000000000000000e+00,2.836057362849161642e-02,0.000000000000000000e+00,1.742108467710892450e-08
1.504764253772905504e+05,1.091555907939490533e+00,4.940685354121854971e+02,5.334296709861237051e-01,5.297722196343528367e-01,0.000000000000000000e+00,2.835399990196733541e-02,0.000000000000000000e+00,1.741704662597766804e-08
1.504767616915749968e+05,1.091530603348781936e+00,4.940661249979929153e+02,5.334173049502679564e-01,5.297599383860089883e-01,0.000000000000000000e+00,2.835334259586212019e-02,0.000000000000000000e+00,1.741664286174257907e-08
1.504770980058594723e+05,1.091505299223846315e+00,4.940637145811647315e+02,5.334049391420295771e-01,5.297476573637218689e-01,0.000000000000000000e+00,2.835268530185571650e-02,0.000000000000000000e+00,1.741623910493944652e-08
1.504774343201439478e+05,1.091479995564677674e+00,4.940613041617008889e+02,5.333925735614057917e-01,5.297353765674885917e-01,0.000000000000000000e+00,2.835202801994796823e-02,0.000000000000000000e+00,1.741583535556816451e-08
1.504777706344283943e+05,1.091454692371269131e+00,4.940588937396014444e+02,5.333802082083930474e-01,5.297230959973058262e-01,0.000000000000000000e+00,2.835137075013869148e-02,0.000000000000000000e+00,1.741543161362863046e-08
1.504778042658574122e+05,1.091452162077545029e+00,4.940586526972465435e+02,5.333789716856103258e-01,5.297218679527202490e-01,0.000000000000000000e+00,2.835130502382317980e-02,0.000000000000000000e+00,1.741539123984342041e-08
1.504778378972864302e+05,1.091449631788478092e+00,4.940584116548652673e+02,5.333777351651035614e-01,5.297206399103949748e-01,0.000000000000000000e+00,2.835123929762863731e-02,0.000000000000000000e+00,1.741535086613252427e-08
1.504778715287154482e+05,1.091447101504068762e+00,4.940581706124576726e+02,5.333764986468728653e-01,5.297194118703303367e-01,0.000000000000000000e+00,2.835117357155508486e-02,0.000000000000000000e+00,1.741531049249594204e-08
1.504778883444292296e+05,1.091445836363028610e+00,4.940580500912472530e+02,5.333758803883266175e-01,5.297187978508630657e-01,0.000000000000000000e+00,2.835114070854855700e-02,0.000000000000000000e+00,1.741529030569623271e-08
1.504779051601430401e+05,1.091444571223152638e+00,4.940579295700430862e+02,5.333752621303492480e-01,5.297181838319608982e-01,0.000000000000000000e+00,2.835110784557226885e-02,0.000000000000000000e+00,1.741527011891510185e-08
1.504779219758568506e+05,1.091443306084441067e+00,4.940578090488589282e+02,5.333746438729409789e-01,5.297175698136239452e-01,0.000000000000000000e+00,2.835107498262622733e-02,0.000000000000000000e+00,1.741524993215254617e-08
1.504779387915706320e+05,1.091442040946893899e+00,4.940576885276947792e+02,5.333740256161016990e-01,5.297169557958519848e-01,0.000000000000000000e+00,2.835104211971043245e-02,0.000000000000000000e+00,1.741522974540857226e-08
1.504779556072844425e+05,1.091440775810511132e+00,4.940575680065506390e+02,5.333734073598314085e-01,5.297163417786452388e-01,0.000000000000000000e+00,2.835100925682488421e-02,0.000000000000000000e+00,1.741520955868317684e-08
1.504863634643833793e+05,1.090808353732767966e+00,4.939973099453507075e+02,5.330643506286084632e-01,5.294094040895769293e-01,0.000000000000000000e+00,2.833458160946398727e-02,0.000000000000000000e+00,1.740511852739908632e-08
1.504947713214823452e+05,1.090176222655760307e+00,4.939370568877824894e+02,5.327554361057923460e-01,5.291026076338659623e-01,0.000000000000000000e+00,2.831816152106985188e-02,0.000000000000000000e+00,1.739503213937086884e-08
1.505031791785812820e+05,1.089544382486318685e+00,4.938768088366964548e+02,5.324466637458521445e-01,5.287959523662937311e-01,0.000000000000000000e+00,2.830174898922233062e-02,0.000000000000000000e+00,1.738495039311189555e-08
1.505115870356802479e+05,1.088912833131290059e+00,4.938165657949442675e+02,5.321380335032653841e-01,5.284894382416496228e-01,0.000000000000000000e+00,2.828534401150170283e-02,0.000000000000000000e+00,1.737487328713579900e-08
1.505536263211735641e+05,1.085759445313095428e+00,4.935154258260832307e+02,5.305970124578783809e-01,5.269589831805191471e-01,0.000000000000000000e+00,2.820343235014050390e-02,0.000000000000000000e+00,1.732455730949342363e-08
1.505956656066668802e+05,1.082613313891445772e+00,4.932144115190142202e+02,5.290595375224006469e-01,5.254320499154562230e-01,0.000000000000000000e+00,2.812170917923172142e-02,0.000000000000000000e+00,1.727435711611463246e-08
1.508058620341335481e+05,1.066991096166934883e+00,4.917112374612008807e+02,5.214251558107115825e-01,5.178500132104851827e-01,0.000000000000000000e+00,2.771591012065171070e-02,0.000000000000000000e+00,1.702508642596500388e-08
