 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.507781204609892447e+05,1.659048563028566181e-01,6.079745762367425641e+02,3.146221410585509320e-04,1.652637291259333729e-01,3.113323501781796866e-04,1.516877050752621349e-05,3.915178996529666941e-09,8.540026189388446550e-35
1.515120807837389293e+05,1.562488092056865674e-01,6.038185438257432907e+02,2.956042387652530498e-04,1.556457074649341410e-01,2.925031281764871663e-04,1.498928995098233541e-05,5.083859550609709991e-09,3.963752066671982262e-35
1.522460411064885848e+05,1.470968261784928732e-01,5.997971980556962990e+02,2.776077990277748533e-04,1.465297372060125336e-01,2.746848355699764649e-04,1.478980451184142495e-05,6.533370729387763817e-09,1.867489273816291280e-35
1.529800014292382693e+05,1.384275268069266596e-01,5.959105025251651568e+02,2.605900084731720308e-04,1.378945229538403316e-01,2.578349972055981785e-04,1.457054133006220640e-05,8.306077493624854450e-09,8.938448943816458246e-36
1.537139617519879539e+05,1.302200834005297070e-01,5.921581481878405384e+02,2.445089724420546127e-04,1.297193200244512179e-01,2.419120497146158577e-04,1.433191157946988530e-05,1.044234234763872616e-08,4.349539825201816988e-36
1.544811896899111453e+05,1.221123698350276982e-01,5.883786914739640679e+02,2.286560141726308568e-04,1.216434241490623180e-01,2.262141598384563264e-04,1.406240972105960934e-05,1.310223322160154411e-08,2.086614400290613820e-36
1.552484176278343075e+05,1.144646874059624814e-01,5.847444086771632783e+02,2.137362354893394421e-04,1.140257222400640064e-01,2.114394177497649083e-04,1.377328485536983547e-05,1.622780400101814867e-08,1.020749859757809173e-36
1.560156455657574988e+05,1.072552140217734318e-01,5.812539973930635142e+02,1.997051349024299926e-04,1.068444796996640411e-01,1.975437240768923596e-04,1.346562929048322344e-05,1.983383958072675057e-08,5.095053427825299749e-37
1.567828735036806902e+05,1.004628065334202125e-01,5.779058436919896167e+02,1.865194093725021591e-04,1.000786382784189799e-01,1.844842041848543043e-04,1.314072617717038217e-05,2.391526670589392331e-08,2.596375609120139148e-37
1.575501014416038524e+05,9.406700351467776888e-02,5.746980330981982661e+02,1.741369851979961288e-04,9.370781880719356027e-02,1.722192470029746455e-04,1.280003212683705333e-05,2.844315640296330395e-08,1.351370463490639126e-37
1.583173293795270438e+05,8.804802694598551360e-02,5.716283643186136487e+02,1.625170477775033783e-04,8.771232283969053467e-02,1.607085402561085879e-04,1.244515628858920598e-05,3.336197277830437850e-08,7.186691021052391654e-38
1.590845573174502060e+05,8.238678269413676758e-02,5.686943654855450632e+02,1.516200685736173945e-04,8.207313310132942352e-02,1.499130993571384828e-04,1.207783627238527895e-05,3.858860420614262854e-08,3.906168840322538963e-38
1.598517852553733974e+05,7.706485969644691347e-02,5.658933126300431695e+02,1.414078278370792924e-04,7.677191265593361069e-02,1.397952877188875188e-04,1.169991138001969837e-05,4.401357732237369255e-08,2.170304625385686020e-38
1.606190131932965887e+05,7.206452777656750797e-02,5.632222500636688665e+02,1.318434320288060994e-04,7.179100271914085063e-02,1.303188270633278800e-04,1.131329369953274378e-05,4.950463498475479500e-08,1.232761287399034999e-38
1.613862411312197510e+05,6.736873403946426475e-02,5.606780123178385793e+02,1.228913253568536003e-04,6.711341906645593158e-02,1.214487973366815767e-04,1.091993773195647555e-05,5.491258284517185957e-08,7.158607988740367297e-39
1.621534690691429423e+05,6.296109781434480746e-02,5.582572472716445873e+02,1.145172953486031604e-04,6.272284700371200117e-02,1.131516269255739015e-04,1.052180934149865560e-05,6.007901712879804355e-08,4.249474973320460669e-39
1.629206970070661046e+05,5.882590413623212111e-02,5.559564400924305119e+02,1.066884728268618573e-04,5.860363488835139412e-02,1.053950748352825730e-04,1.012085493068845116e-05,6.484528789246351121e-08,2.578278104065434485e-39
1.636879249449892959e+05,5.494809577854792987e-02,5.537719376156957196e+02,9.937332698516152093e-05,5.474078621070115058e-02,9.814820717309585406e-05,9.718971814887305199e-06,6.906187363565900118e-08,1.598489374915053169e-39
1.645635521690233436e+05,5.081849916885750745e-02,5.514160835130667238e+02,9.161373218870218389e-05,5.062708854536748793e-02,9.046235759700238608e-05,9.261498299805619858e-06,7.303540451222556080e-08,9.507204478450766041e-40
1.654391793930573913e+05,4.698500275783744351e-02,5.492010708136955373e+02,8.444112301664034501e-05,4.680831822198350950e-02,8.335971713054903497e-05,8.807727247682378870e-06,7.596845905948915523e-08,5.810395189795590558e-40
1.663148066170914390e+05,4.342825844589595641e-02,5.471210529620670968e+02,7.781490393920991269e-05,4.326520551497466116e-02,7.680027355177199686e-05,8.359992671102306114e-06,7.776075921109818959e-08,3.646576958589433898e-40
1.671904338411254867e+05,4.012995021303997906e-02,5.451701205398250067e+02,7.169665235008409359e-05,3.997950875087467881e-02,7.074604921141589725e-05,7.920389611134435263e-06,7.837099266783708377e-08,2.348406928441112286e-40
1.680660610651595052e+05,3.707276563410467213e-02,5.433423424408349547e+02,6.605008135385004092e-05,3.693398591585246582e-02,6.516106503544307675e-05,7.490755375718217805e-06,7.781648719416082940e-08,1.550676053410319799e-40
1.689416882891935529e+05,3.424036529828201197e-02,5.416318040687117445e+02,6.084099809600258238e-05,3.411236416126407073e-02,6.001131002868203304e-05,7.072660966920858778e-06,7.616792634274819661e-08,1.048952716405626190e-40
1.698173155132276006e+05,3.161735043562957648e-02,5.400326422126773878e+02,5.603725692550544656e-05,3.149930751334995005e-02,5.526471334415341858e-05,6.667411793513949739e-06,7.354021645165810910e-08,7.262506084699114376e-41
1.706929427372616483e+05,2.918922906346090723e-02,5.385390763715014373e+02,5.160870660079799188e-05,2.908038310439541724e-02,5.089111529038659672e-05,6.276056253209809589e-06,7.008092109277368764e-08,5.141714400287228919e-41
1.715685699612956960e+05,2.694238096816926539e-02,5.371454363999692987e+02,4.752713094585940144e-05,2.684202624527838241e-02,4.686223373960200718e-05,5.899400473794548378e-06,6.595773162757756756e-08,3.718830559586744655e-41
1.724441971853297437e+05,2.486402183379765943e-02,5.358461864502173739e+02,4.376618274661030526e-05,2.477150465424853010e-02,4.315162309475594095e-05,5.538027420872530443e-06,6.134628689176065841e-08,2.745132138550941585e-41
1.734994290573941835e+05,2.256627483622264743e-02,5.343982305015970269e+02,3.962510144002092131e-05,2.248240306454162354e-02,3.906791962015832101e-05,5.123365905252543117e-06,5.538471559273664414e-08,1.953672514296699704e-41
1.745546609294586233e+05,2.047634989112831136e-02,5.330704667532278336e+02,3.587443712800602235e-05,2.040032355659852914e-02,3.537088235904891243e-05,4.731772091351869173e-06,4.924295137689145957e-08,1.427796714461667790e-41
1.756098928015230631e+05,1.857625152134840738e-02,5.318542044517697605e+02,3.247793038432655454e-05,1.850734304496776117e-02,3.202413027026695561e-05,4.363255934152302278e-06,4.315979189985264491e-08,1.069765804745816843e-41
1.766651246735875029e+05,1.684940757532021188e-02,5.307411708413824272e+02,2.940251075144710449e-05,1.678695563471574448e-02,2.899453983686622253e-05,4.017564336383029665e-06,3.732567977254269250e-08,8.203842023781640063e-42
1.777203565456519136e+05,1.528057853262164770e-02,5.297235265293695647e+02,2.661807074188010175e-05,1.522398232459225807e-02,2.625202544487063546e-05,3.694231431661755835e-06,3.188041097646006790e-08,6.429422325060752909e-42
1.787755884177163534e+05,1.385576909890253068e-02,5.287938733729049545e+02,2.409724050820286466e-05,1.380448300884107825e-02,2.376931075562359132e-05,3.392623139574627263e-06,2.691565804992163486e-08,5.141588246126874464e-42
1.798308202897807932e+05,1.256214263240450733e-02,5.279452559123967603e+02,2.181516756029291840e-05,1.251567130968682558e-02,2.152169858898667955e-05,3.111975834963012748e-06,2.248073343951370217e-08,4.189529050823311805e-42
1.808860521618452331e+05,1.138793883390468858e-02,5.271711573555149926e+02,1.974930502909654851e-05,1.134583266357905990e-02,1.948684574855976073e-05,2.851429425248474404e-06,1.859012272343233676e-08,3.473575401076652968e-42
1.819412840339096729e+05,1.032239502857077058e-02,5.264654910656139464e+02,1.787921101967023611e-05,1.028424598286086476e-02,1.764454774935364864e-05,2.610055365104520459e-06,1.523157577693988613e-08,2.926599288580019223e-42
1.829965159059741127e+05,9.355671273827836573e-03,5.258225884379008903e+02,1.618636068401498723e-05,9.321109122205352773e-03,1.597653685306417461e-05,2.386880219256749977e-06,1.237386614665613231e-08,2.502575780994013487e-42
1.840517477780385525e+05,8.478779443087364198e-03,5.252371839637047515e+02,1.465397185229433269e-05,8.447468296829411388e-03,1.446629538665516038e-05,2.180905370328816018e-06,9.973648675109168585e-09,2.169413628718147497e-42
1.851069796501029923e+05,7.683516361611151223e-03,5.247043981937823673e+02,1.326684442600942555e-05,7.655151527523688590e-03,1.309888513371693062e-05,1.991123406077954849e-06,7.981121658264042570e-09,1.904379446627940164e-42
1.861622115221674321e+05,6.962401007896436116e-03,5.242197192206629097e+02,1.201121326458121212e-05,6.936706125886296995e-03,1.186079269071685538e-05,1.816531641771096653e-06,6.344413070271477617e-09,1.691126585919690830e-42
1.872174433942318428e+05,6.308615741402200106e-03,5.237789832112558770e+02,1.087461397419668032e-05,6.285340181447361847e-03,1.073979006495965744e-05,1.656143158413487577e-06,5.012757267343809734e-09,1.517734214112538894e-42
1.882726752662962826e+05,5.715951474541023161e-03,5.233783544369623542e+02,9.845760810356089012e-06,5.694867970019670649e-03,9.724809419752926756e-06,1.508995675305331827e-06,3.938615938682185376e-09,1.375392934030683989e-42
1.893279071383607225e+05,5.178756672805282478e-03,5.230143051710563213e+02,8.914435805399378482e-06,5.159659168841542777e-03,8.805830693121334814e-06,1.374158528270827798e-06,3.078936947099234734e-09,1.257510737235457725e-42
1.903831390104251623e+05,4.691890040748794739e-03,5.226835957531347958e+02,8.071388202485688378e-06,4.674591738029395052e-03,7.973780775269232845e-06,1.250737991102270976e-06,2.395750541572124635e-09,1.159096340385845083e-42
1.914383708824896021e+05,4.250676732334741567e-03,5.223832550583989587e+02,7.308243294634964165e-06,4.235008308620236313e-03,7.220442979334539568e-06,1.137881153890238267e-06,1.856286644605319925e-09,1.076328187611849594e-42
