# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
2.858015386200588546e+05,2.826123909720335559e-01,1.265567793634674217e+03,7.693527369021287837e-03,2.579506568074826367e-01,1.486029276565726629e-07,2.729512454738691880e-09,4.895877568474906505e-35,1.696805546308952431e-02
2.856701451796610490e+05,2.839667213118163835e-01,1.266478114841743491e+03,7.730396085775564224e-03,2.591867998884719859e-01,1.518510014647694180e-07,2.783040588500877290e-09,5.196370097416587367e-35,1.704937070352685602e-02
2.855387517392633017e+05,2.853266155794884074e-01,1.267388354761982782e+03,7.767416266961539757e-03,2.604280212772773773e-01,1.551652217915011837e-07,2.837540944054458193e-09,5.514829224671626029e-35,1.713102003248674968e-02
2.851423351750696893e+05,2.894633539004694556e-01,1.270134076091109819e+03,7.880030014369054231e-03,2.642037614562330328e-01,1.655778572507844985e-07,3.008026593071369086e-09,6.595400499489262788e-35,1.737939384398348372e-02
2.847459186108760186e+05,2.936514435389652733e-01,1.272879066025624525e+03,7.994041675737343158e-03,2.680263709492801683e-01,1.766394912106179240e-07,3.187970140928392268e-09,7.881555335211529703e-35,1.763085108648642166e-02
2.843495020466824062e+05,2.978914199256310069e-01,1.275623330887957991e+03,8.109465826053182183e-03,2.718963384094147395e-01,1.883874235703330424e-07,3.377852005528980360e-09,9.411238500347428727e-35,1.788542392488754948e-02
2.839530854824887938e+05,3.021838230658688840e-01,1.278366876938380301e+03,8.226317164792201070e-03,2.758141566623121266e-01,2.008609131253115529e-07,3.578174710727083438e-09,1.122918253782490425e-34,1.814314479967665122e-02
2.835566689182951814e+05,3.065291975716933903e-01,1.281109710375857276e+03,8.344610516784192397e-03,2.797803227352761990e-01,2.141012704715977092e-07,3.789463794772868521e-09,1.338808337319397860e-34,1.840404642889869810e-02
2.831602523541015689e+05,3.109280926928861821e-01,1.283851837338871064e+03,8.464360833058926295e-03,2.837953378855335718e-01,2.281519548260480855e-07,4.012268751438992609e-09,1.594997283135880603e-34,1.866816181007013506e-02
2.823733384358154726e+05,3.198209540347016211e-01,1.289293077129565972e+03,8.706449511920372197e-03,2.919121396545830693e-01,2.586265182558940554e-07,4.490956666085983404e-09,2.252904831313938321e-34,1.920210175072326747e-02
2.815864245175293763e+05,3.289312882894047663e-01,1.294731603823604246e+03,8.954458332303872128e-03,3.002274315643275737e-01,2.928622239066073756e-07,5.022113512592021592e-09,3.172909423153738837e-34,1.974910050843594472e-02
2.807995105992432800e+05,3.382635573266536966e-01,1.300167463395921231e+03,9.208508747547710163e-03,3.087452854386694701e-01,3.313319134184223056e-07,5.610977256819409264e-09,4.455733656035080261e-34,2.030942619754588091e-02
