t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
1930.2375435233116,2829.1992006623163,2796.8453033445235,20262.897216716938,20774.91043459563,459.9999999999999,0.8704988268661682,0.00018435016567854758,0.0,1.1541985443659907e+19,1.2482165091997645e+20,0.0,1.543576428991824e+20,6.510504058843951e+17,59.41211094447925,0.6348870624273184,4.208060478176598,52.746699972792264,1.147515993208041,1.1167506123720965e-07,0.00018435016567854758,0.028532830665262555,0.0024638246528271486,3014579.1377185336
2008.3486045971513,2824.246841511172,2791.928881619373,20069.564885400207,20580.500837733147,459.9999999999999,0.8655713729196406,0.00018302623021117622,0.0,1.1500980840054833e+19,1.2486265552358153e+20,0.0,1.5433527751493445e+20,6.526331299459492e+17,59.473529929630644,0.6430983050259689,4.278049607226958,52.73155428327191,1.1447710068003805,1.1122618369214562e-07,0.00018302623021117622,0.028550926642112517,0.002524495971314951,3014579.1377185336
2087.2110807299614,2819.2945228410968,2787.016674974364,19877.925836912014,20387.787675156735,459.9999999999999,0.8606439592506057,0.00018169267556125546,0.0,1.1460017880777998e+19,1.2490361848285836e+20,0.0,1.5431270412784494e+20,6.542961082097777e+17,59.535612896411514,0.6514671120258839,4.349222127667829,52.715653939377006,1.142107273048474,1.1079684244481975e-07,0.00018169267556125546,0.028569234907731857,0.0025853715218591895,3014579.1377185336
2166.8328512459993,2814.3422404110997,2782.09979189583,19683.96442090425,20192.753577658354,459.9999999999999,0.8555008947977717,0.00018040339688590938,0.0,1.1416662143737627e+19,1.2494697421989873e+20,0.0,1.5428965748437215e+20,6.56302488557402e+17,59.600098597562905,0.6603216880071313,4.422281549455504,52.69929885230864,1.1399154641715594,1.1044685881511208e-07,0.00018040339688590938,0.028587700461371355,0.002650964556860965,3014579.1377185336
2247.221814967692,2809.391046876163,2777.188280309572,19491.532498245397,19999.215508026107,459.9999999999999,0.8503554966839127,0.00017910546000359916,0.0,1.1373301572511416e+19,1.2499033479112494e+20,0.0,1.5426638544426516e+20,6.584022755701514e+17,59.665313019740914,0.6693585870186786,4.496582510590293,52.68215717256781,1.1378183216180766,1.1011836451346825e-07,0.00017910546000359916,0.02860637970691944,0.0027169182466684908,3014579.1377185336
2328.403214111924,2804.4399145687707,2772.2810124499615,19300.948196210295,19807.39845943891,459.9999999999999,0.8452101621991761,0.00017779795095573394,0.0,1.1329963869783638e+19,1.2503367249385272e+20,0.0,1.5424287653561228e+20,6.605935197234849e+17,59.731254820623214,0.6785793527809378,4.57214950128218,52.664207076667125,1.1358100507955093,1.0981042685219871e-07,0.00017779795095573394,0.02862528009584847,0.0027830649358893352,3014579.1377185336
2410.3858739361167,2799.488823852902,2767.3782059607042,19112.091854433642,19616.88799656504,459.9999999999999,0.8400648709373402,0.0001764810873391954,0.0,1.1286653486540947e+19,1.2507698287709541e+20,0.0,1.5421912586898165e+20,6.628783728149413e+17,59.79794414913319,0.6879890572576548,4.6490218292446155,52.64542202911411,1.1338925878937243,1.0952418375229616e-07,0.0001764810873391954,0.028644408813477653,0.002849294977618068,3014579.1377185336
2493.178398385644,2794.537868169971,2762.4804343554492,18924.64088907918,19428.649313411057,459.9999999999999,0.8349197200049459,0.00017515512014921374,0.0,1.1243423043209658e+19,1.251202133204267e+20,0.0,1.5419512706879272e+20,6.652606151178501e+17,59.86544571889598,0.6975926191449268,4.727362975452536,52.62568883732386,1.1320744361198627,1.0926764726949412e-07,0.00017515512014921374,0.028663802823075502,0.0029154989706927374,3014579.1377185336
2576.7910680919886,2789.586847239203,2757.586557705726,18739.36052629844,19242.218506394696,459.9999999999999,0.8297745012654466,0.00017382022469058497,0.0,1.1200208502547005e+19,1.2516342786108935e+20,0.0,1.5417087706241263e+20,6.67740233561853e+17,59.93371922433947,0.7073959773837052,4.8070415666770625,52.60510057388744,1.1303481647136966,1.0903202417818198e-07,0.00017382022469058497,0.028683428076403294,0.002981575941001724,3014579.1377185336
2661.2308946102858,2784.635815038838,2752.687228020429,18551.766603198066,19053.55114619556,459.9999999999999,0.8244098704201972,0.00017252872251220786,0.0,1.1154520289370866e+19,1.252091160742655e+20,0.0,1.5414608696966074e+20,6.706037085305782e+17,60.004600095247895,0.7177738015403395,4.888840983410968,52.583907205937145,1.129125281163341,1.088807335717588e-07,0.00017252872251220786,0.02870322970230893,0.0030532944226423523,3014579.1377185336
