t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
209885.49430014193,2257.7253676686455,2251.6098271152314,1434.512710006061,1671.552225481756,459.9999999999999,0.31571253901071716,1.871588115862345e-05,1.4910536804892146e+19,1.9065280248444617e+19,5.1156881907387944e+20,4.959428731647426e+20,4.500206024415818e+20,3.2572487938181226e+19,315.8533915506351,63.49034017195204,75.50836890722366,152.530634406451,23.627036325898477,0.0003052948771030628,1.871588115862345e-05,0.02787471276116264,0.030566873568867454,5666391.041297504
211225.76227906346,2252.7438403157557,2246.624031748224,1429.7484735093503,1669.2165140882976,459.9999999999999,0.3127380332402482,1.817868228633528e-05,1.5001655431668582e+19,1.902431720407112e+19,5.115193210894087e+20,4.980778031532858e+20,4.46355000820807e+20,3.245375273734369e+19,316.3448670537045,63.68538934004694,76.61675489720339,152.00074098913657,23.343044417582085,0.00030030367764075815,1.817868228633528e-05,0.027948129206135472,0.0312696723740571,5673984.709485025
212571.00027935207,2247.794165201267,2241.665756352134,1422.8467433574872,1665.44315225362,459.9999999999999,0.3094323754648848,1.76569715455935e-05,1.5093276616830499e+19,1.8948710240027345e+19,5.115039367900022e+20,5.0021496442555276e+20,4.4260952157569876e+20,3.2428411226948194e+19,316.97636602651136,64.03519260234337,77.7065809426735,151.4144937175166,23.119461622690704,0.00029674344431835585,1.76569715455935e-05,0.0280105328391601,0.03224244334736715,5681554.843143372
213929.91573257,2242.887616336635,2236.7508190370536,1415.9754936788338,1661.6291586855405,459.9999999999999,0.30618005857053177,1.715447429383486e-05,1.51852687515881e+19,1.8873284518572524e+19,5.114880034898769e+20,5.023511387645734e+20,4.3887214657135654e+20,3.2401583814056874e+19,317.60693944188296,64.38146605101075,78.80591513599757,150.82110548959838,22.896107910745382,0.0002931249266838441,1.715447429383486e-05,0.028073259753552144,0.033251992545963116,5689090.550100924
215314.7133680433,2237.8523048477373,2231.7060216407817,1409.162214469318,1657.9954632511906,459.9999999999999,0.303001887100512,1.665608310945216e-05,1.5281225669644448e+19,1.879918897164937e+19,5.114668306010806e+20,5.045686554746789e+20,4.350500812710382e+20,3.2366191035291165e+19,318.25126200845256,64.72744129612313,79.95980225152613,150.19940231821744,22.660475910333258,0.00028918165139168463,1.665608310945216e-05,0.028139486644773403,0.03431243194982772,5696881.366511899
216552.29109751433,2233.37052870385,2227.218795717937,1402.4460804470266,1653.8524941669302,459.9999999999999,0.3001730942627854,1.621532649171748e-05,1.536758187158889e+19,1.8715550193799987e+19,5.1146464656610604e+20,5.0655730593484e+20,4.315999764085481e+20,3.2379626870098575e+19,318.8886845869488,65.10830059085619,80.97313088947188,149.62038973751137,22.48124417959484,0.0002864659879184317,1.621532649171748e-05,0.028192706533473846,0.03527702326687738,5703837.925172331
217932.96885755658,2228.3949573384402,2222.2333931433795,1396.4541266013384,1650.9278787357791,459.9999999999999,0.2970326293689137,1.575004960294831e-05,1.546462312911523e+19,1.8653197883747205e+19,5.1143066738430614e+20,5.087799599538585e+20,4.278461416186424e+20,3.2313484971551453e+19,319.4910955906979,65.40058970074618,82.15968075323079,148.99480999958817,22.228510508908663,0.000282003977447949,1.575004960294831e-05,0.028263168609176333,0.03637072065215059,5711585.41916831
219320.42535114288,2223.416297194154,2217.246701511209,1390.1052579938182,1647.4605957780582,459.9999999999999,0.29389021490967254,1.528842017421013e-05,1.5562845114183215e+19,1.857821148517289e+19,5.114081346658578e+20,5.110186959233521e+20,4.24054665835233e+20,3.2277630951597912e+19,320.13556733931944,65.74027025977537,83.33874682698388,148.34960980865688,21.997632153562147,0.00027813395642071494,1.528842017421013e-05,0.028329691783173908,0.037489202497231436,5719357.517289653
220713.82885065675,2218.439480626192,2212.2625379537735,1383.1791796069542,1643.4296071644817,459.9999999999999,0.29074896407291767,1.484142798081858e-05,1.5650111160861546e+19,1.8500745364497695e+19,5.113989530212069e+20,5.1299926208603075e+20,4.204960951813509e+20,3.228158028265411e+19,320.84915809263987,66.15324623738249,84.52739607177843,147.66834049917944,21.789139679370088,0.0002747341739543038,1.484142798081858e-05,0.02839224091461367,0.03863178027876078,5726202.183704921
222113.7232213691,2213.4457185391193,2207.2579861874333,1377.1691162738894,1640.5300764214514,459.9999999999999,0.2877997508710998,1.4429724524031968e-05,1.573736102214632e+19,1.8443819702803562e+19,5.11369294374676e+20,5.149690541621679e+20,4.170041537165547e+20,3.2240888301650706e+19,321.5339682927921,66.51106506438673,85.80574752328903,146.96216857263653,21.542016752482784,0.00027008796931116667,1.4429724524031968e-05,0.028463855529911486,0.03980298106700143,5732984.3632008955
