t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
1778.5781383290887,2938.480001184553,2928.0650973214815,5377.522488811983,5606.940141809904,459.9999999999999,0.9679935701773771,0.00021396094982926224,0.0,7.623581331739017e+18,1.2874005503189734e+20,0.0,7.967311588430773e+20,2.5718529202445054e+19,76.28942706018275,11.816168503204338,1.8247818871682515,32.691007871589115,29.555317922656087,4.499338559525881e-05,0.00021396094982926224,0.016765227133126115,0.0014156265392135177,3014579.1377185336
2075.6708851009607,2933.5009541809077,2923.056472310588,5354.783052204871,5588.217866100197,459.9999999999999,0.9642124729508247,0.0002125362093934696,0.0,7.632848185807192e+18,1.2873078817782917e+20,0.0,7.951639922299798e+20,2.5513288392258884e+19,76.29629988435504,11.894322084003145,1.8601098547280766,32.8073329648119,29.3303004645334,4.450827385606018e-05,0.0002125362093934696,0.016840100852223323,0.0014500745844967203,3014579.1377185336
2374.013867750764,2928.522285359528,2918.0481434605776,5331.522959768316,5568.9783633050765,459.9999999999999,0.9603351888527597,0.0002111297329441507,0.0,7.640728557472121e+18,1.2872290780616424e+20,0.0,7.93593851478577e+20,2.5317137285387035e+19,76.3096144214289,11.975558524741091,1.8960896154101847,32.92074974972594,29.110924486720414,4.4034554427528666e-05,0.0002111297329441507,0.016913706971675345,0.001485874873160093,3014579.1377185336
2673.6351052373648,2923.5442405887165,2913.0404185948973,5307.8395910568215,5549.266799477056,459.9999999999999,0.9563744356179645,0.00020973758251997135,0.0,7.647353852975956e+18,1.287162825106604e+20,0.0,7.920212762103655e+20,2.5129338963346153e+19,76.32885268719617,12.059662726870775,1.9327262843215074,33.0314289602371,28.89670970895755,4.3571485627692214e-05,0.00020973758251997135,0.016986145650914827,0.0015229725888590265,3014579.1377185336
2974.577795870602,2918.5666145837804,2908.0336933904678,5284.156820453487,5529.395089586702,459.9999999999999,0.9524075338611803,0.00020833642456903004,0.0,7.653630840755192e+18,1.2871000552288117e+20,0.0,7.904450223673531e+20,2.494540706745935e+19,76.35024764146515,12.144689252932457,1.9700096493199215,33.140787176894364,28.684413729532228,4.311363490931531e-05,0.00020833642456903004,0.01705821802701465,0.0015606949784799649,3014579.1377185336
3276.8731976673007,2913.5891707246305,2903.026233041735,5259.658783287424,5508.710389270354,459.9999999999999,0.9482614695765851,0.00020697704368418692,0.0,7.657583332018733e+18,1.2870605303161763e+20,0.0,7.888611593147788e+20,2.4774432899189535e+19,76.38190765451105,12.235025007119466,2.0080173490059856,33.2458338686337,28.480700973954537,4.2671943415833585e-05,0.00020697704368418692,0.01712824520846905,0.0016006994329961703,3014579.1377185336
3580.538502946496,2908.6126441769015,2898.020629526804,5235.028319653169,5487.83037462331,459.9999999999999,0.944116169385416,0.00020560671727604373,0.0,7.66121012592078e+18,1.2870242623771558e+20,0.0,7.872787539401956e+20,2.4607299781343486e+19,76.41580871581253,12.326396815294292,2.0466786109552495,33.34943745273147,28.278994639708618,4.223588388959776e-05,0.00020560671727604373,0.017197849556836717,0.0016413252266803673,3014579.1377185336
3885.6361472308636,2903.6361985815724,2893.015589286846,5210.354144281379,5466.8768112945045,459.9999999999999,0.9399484586945592,0.00020423188426263808,0.0,7.66426246034935e+18,1.2869937390328701e+20,0.0,7.856962282932719e+20,2.4445046110074794e+19,76.45297359585115,12.419392562281315,2.086019715138329,33.45123890029104,28.08006571485636,4.180667338045635e-05,0.00020423188426263808,0.017266835457414628,0.001682780058167979,3014579.1377185336
4192.177873075008,2898.6599689890645,2888.009979283303,5184.890087651096,5445.3454341582465,459.9999999999999,0.9356118492689101,0.00020289455645934568,0.0,7.665095557443256e+18,1.286985408061931e+20,0.0,7.841062290450531e+20,2.4295002310807175e+19,76.50013262088456,12.517732423499636,2.1261353100951843,33.54877797784318,27.889314551240638,4.1393844424562875e-05,0.00020289455645934568,0.017333831005768095,0.001726648449616439,3014579.1377185336
4500.183884598315,2893.6844686012,2883.0062578505917,5159.225876714068,5423.504082181025,459.9999999999999,0.931275875319513,0.00020154627912472112,0.0,7.665598622181425e+18,1.2869803774145493e+20,0.0,7.825170550268462e+20,2.4148772718428852e+19,76.54973355692636,12.6172736119601,2.1669883587136485,33.644693942277954,27.700702784267413,4.098902772643695e-05,0.00020154627912472112,0.017400352474831664,0.0017711716468257492,3014579.1377185336
4809.706533096731,2888.709156296078,2878.003317617721,5133.7638159388825,5401.626669169158,459.9999999999999,0.9269400652776227,0.00020018712014929757,0.0,7.665813966208729e+18,1.2869782239742763e+20,0.0,7.809229546494636e+20,2.4005682508770984e+19,76.6013702344614,12.717891688771783,2.2085599757640386,33.739296531770954,27.513654451522005,4.058878003006405e-05,0.00020018712014929757,0.017466546409096152,0.0018163099636527057,3014579.1377185336
5120.765045121312,2883.7339245037965,2873.0000151759486,5107.5897195151565,5379.167843304538,459.9999999999999,0.9224609967332914,0.00019885711996232302,0.0,7.664091490750726e+18,1.2869954487288563e+20,0.0,7.793222930921023e+20,2.387325499830571e+19,76.66198111845016,12.823494707856833,2.250918824764147,33.83003308933471,27.333710272029926,4.020235131942597e-05,0.00019885711996232302,0.017530980659506902,0.0018637777010657595,3014579.1377185336
5433.372100442648,2878.759497710551,2867.9979334697246,5081.16334997672,5356.33415998352,459.9999999999999,0.9179281878100208,0.00019753146516337047,0.0,7.661418198170599e+18,1.2870221816546576e+20,0.0,7.777194762252205e+20,2.3747076216106988e+19,76.72758941279636,12.93190784439389,2.294030287096865,33.91831196484935,27.157680395425658,3.982457839153861e-05,0.00019753146516337047,0.017594454760131058,0.001912575679141672,3014579.1377185336
5747.58624843508,2873.7853779799316,2862.9968850032387,5054.927982813569,5333.400658378374,459.9999999999999,0.9133956586890825,0.00019619500827947522,0.0,7.658405297393533e+18,1.2870523106624283e+20,0.0,7.761167938530952e+20,2.36243955653115e+19,76.79572438823436,13.04177248127249,2.337883692358127,34.00502137061844,26.983565924349875,3.945219110723846e-05,0.00019619500827947522,0.017657477573682637,0.0019620082730649967,3014579.1377185336
6063.4352478682995,2868.8113093718644,2857.997057564298,5028.644991225449,5310.452734336288,459.9999999999999,0.9088631761521554,0.0001948478954260087,0.0,7.655091251520635e+18,1.2870854511211572e+20,0.0,7.745091702222568e+20,2.3504773998942495e+19,76.86611118220529,13.15296577786936,2.3825038030400476,34.090317476912595,26.811031750664686,3.9084402158471144e-05,0.0001948478954260087,0.0177201418332395,0.0020120177880638287,3014579.1377185336
6380.93086796999,2863.8373719869496,2852.9959754527627,5002.046447288507,5286.811902873907,459.9999999999999,0.9041685694603736,0.00019353403645198722,0.0,7.649612784013099e+18,1.2871402357962326e+20,0.0,7.728935363537882e+20,2.3396600401995215e+19,76.94668420065128,13.27007823439021,2.4279725332539503,34.17132606022665,26.646244080464257,3.873151681513604e-05,0.00019353403645198722,0.017780833140586854,0.0020648806143905634,3014579.1377185336
6700.09011298418,2858.8642873981826,2847.9967841529547,4975.034923077686,5262.927376390324,459.9999999999999,0.899432450425306,0.00019222101895611236,0.0,7.643309515768414e+18,1.2872032684786794e+20,0.0,7.71275763634527e+20,2.329397288187277e+19,77.03195856686686,13.390009824276577,2.474237237771317,34.24998274943177,26.484915258850968,3.8386529689667014e-05,0.00019222101895611236,0.01784064909651038,0.0021189804134649094,3014579.1377185336
7020.9767169728875,2853.8914298433315,2842.9989710288123,4948.0681819685715,5238.959967116875,459.9999999999999,0.8946965476060761,0.00019089743908164044,0.0,7.636657548332712e+18,1.2872697881530365e+20,0.0,7.696574723464285e+20,2.3194762313430843e+19,77.11999354462121,13.51167303479604,2.5212936810604707,34.326984732919875,26.325491665521373,3.804687212644705e-05,0.00019089743908164044,0.017899991500050606,0.0021736625052473295,3014579.1377185336
