radius[km] solidus[K] liquidus[K]
5228.20492349235 2979.49007806309 3717.72347915274
5228.49196669667 2979.23804738883 3717.33943162952
5228.77900990099 2978.98599089438 3716.95533727556
5229.06605310531 2978.73390857973 3716.57119609086
5229.35309630963 2978.48180044488 3716.1870080754
5229.64013951395 2978.22966648984 3715.8027732292
5229.92718271827 2977.9775067146 3715.41849155225
5230.21422592259 2977.72532111917 3715.03416304456
5230.50126912691 2977.47310970354 3714.64978770612
5230.78831233123 2977.22087246772 3714.26536553693
5231.07535553555 2976.9686094117 3713.880896537
5231.36239873987 2976.71632053549 3713.49638070632
5231.64944194419 2976.46400583908 3713.11181804489
5231.93648514851 2976.21166532247 3712.72720855271
5232.22352835284 2975.95929898567 3712.34255222979
5232.51057155716 2975.70690682868 3711.95784907612
5232.79761476148 2975.45448885148 3711.57309909171
5233.0846579658 2975.2020450541 3711.18830227655
5233.37170117012 2974.94957543651 3710.80345863064
5233.65874437444 2974.69707999874 3710.41856815399
5233.94578757876 2974.44455874076 3710.03363084658
5234.23283078308 2974.19201166259 3709.64864670843
5234.5198739874 2973.93943876423 3709.26361573954
5234.80691719172 2973.68684004567 3708.8785379399
5235.09396039604 2973.43421550691 3708.49341330951
5235.38100360036 2973.18156514796 3708.10824184837
5235.66804680468 2972.92888896881 3707.72302355649
5235.955090009 2972.67618696947 3707.33775843386
5236.24213321332 2972.42345914993 3706.95244648049
5236.52917641764 2972.1707055102 3706.56708769636
5236.81621962196 2971.91792605027 3706.1816820815
5237.10326282628 2971.66512077015 3705.79622963588
5237.3903060306 2971.41228966983 3705.41073035952
5237.67734923492 2971.15943274931 3705.02518425241
5237.96439243924 2970.9065500086 3704.63959131455
5238.25143564356 2970.6536414477 3704.25395154595
5238.53847884789 2970.4007070666 3703.8682649466
5238.82552205221 2970.1477468653 3703.4825315165
5239.11256525653 2969.8947608438 3703.09675125566
5239.39960846085 2969.64174900212 3702.71092416407
5239.68665166517 2969.38871134023 3702.32505024173
5239.97369486949 2969.13564785815 3701.93912948865
5240.26073807381 2968.88255855588 3701.55316190482
5240.54778127813 2968.62944343341 3701.16714749024
5240.83482448245 2968.37630249074 3700.78108624492
5241.12186768677 2968.12313572788 3700.39497816885
5241.40891089109 2967.86994314483 3700.00882326203
5241.69595409541 2967.61672474157 3699.62262152447
5241.98299729973 2967.36348051813 3699.23637295616
5242.27004050405 2967.11021047448 3698.8500775571
5242.55708370837 2966.85691461064 3698.46373532729
5242.84412691269 2966.60359292661 3698.07734626674
5243.13117011701 2966.35024542238 3697.69091037545
5243.41821332133 2966.09687209795 3697.3044276534
5243.70525652565 2965.84347295333 3696.91789810061
5243.99229972997 2965.59004798852 3696.53132171707
5244.27934293429 2965.3365972035 3696.14469850279
5244.56638613861 2965.0831205983 3695.75802845776
5244.85342934293 2964.8296181729 3695.37131158198
5245.14047254725 2964.5760899273 3694.98454787546
5245.42751575157 2964.3225358615 3694.59773733818
5245.7145589559 2964.06895597551 3694.21087997017
5246.00160216022 2963.81535026933 3693.8239757714
5246.28864536454 2963.56171874295 3693.43702474189
5246.57568856886 2963.30806139637 3693.05002688163
5246.86273177318 2963.0543782296 3692.66298219062
5247.1497749775 2962.80066924263 3692.27589066887
5247.43681818182 2962.54693443547 3691.88875231637
5247.72386138614 2962.29317380811 3691.50156713313
5248.01090459046 2962.03938736056 3691.11433511914
5248.29794779478 2961.78557509281 3690.7270562744
5248.5849909991 2961.53173700487 3690.33973059891
5248.87203420342 2961.27787309673 3689.95235809268
5249.15907740774 2961.02398336839 3689.5649387557
5249.44612061206 2960.77006781986 3689.17747258797
5249.73316381638 2960.51612645114 3688.7899595895
5250.0202070207 2960.26215926221 3688.40239976028
5250.30725022502 2960.0081662531 3688.01479310032
5250.59429342934 2959.75414742378 3687.6271396096
5250.88133663366 2959.50010277428 3687.23943928814
5251.16837983798 2959.24603230457 3686.85169213594
5251.4554230423 2958.99193601467 3686.46389815298
5251.74246624662 2958.73781390458 3686.07605733928
5252.02950945095 2958.48366597429 3685.68816969484
5252.31655265527 2958.2294922238 3685.30023521964
5252.60359585959 2957.97529265312 3684.9122539137
5252.89063906391 2957.72106726224 3684.52422577702
5253.17768226823 2957.46681605117 3684.13615080958
5253.46472547255 2957.2125390199 3683.7480290114
5253.75176867687 2956.95823616844 3683.35986038248
5254.03881188119 2956.70390749678 3682.9716449228
5254.32585508551 2956.44955300493 3682.58338263238
5254.61289828983 2956.19517269288 3682.19507351122
5254.89994149415 2955.94076656063 3681.8067175593
5255.18698469847 2955.68633460819 3681.41831477664
5255.47402790279 2955.43187683555 3681.02986516323
5255.76107110711 2955.17739324272 3680.64136871908
5256.04811431143 2954.9228838297 3680.25282544418
5256.33515751575 2954.66834859647 3679.86423533853
5256.62220072007 2954.41378754305 3679.47559840214
5256.90924392439 2954.15920066944 3679.08691463499
5257.19628712871 2953.90458797563 3678.69818403711
5257.48333033303 2953.64994946163 3678.30940660847
5257.77037353735 2953.39528512743 3677.92058234909
5258.05741674167 2953.14059497303 3677.53171125896
5258.34445994599 2952.88587899844 3677.14279333809
5258.63150315032 2952.63113720365 3676.75382858646
5258.91854635464 2952.37636958867 3676.3648170041
5259.20558955896 2952.12157615349 3675.97575859098
5259.49263276328 2951.86675689812 3675.58665334712
5259.7796759676 2951.61191182255 3675.19750127251
5260.06671917192 2951.35704092679 3674.80830236716
5260.35376237624 2951.10214421083 3674.41905663105
5260.64080558056 2950.84722167467 3674.0297640642
5260.92784878488 2950.59227331832 3673.64042466661
5261.2148919892 2950.33729914177 3673.25103843827
5261.50193519352 2950.08229914503 3672.86160537918
5261.78897839784 2949.82727332809 3672.47212548934
5262.07602160216 2949.57222169096 3672.08259876876
5262.36306480648 2949.31714423363 3671.69302521743
5262.6501080108 2949.06204095611 3671.30340483535
5262.93715121512 2948.80691185839 3670.91373762253
5263.22419441944 2948.55175694047 3670.52402357896
5263.51123762376 2948.29657620236 3670.13426270464
5263.79828082808 2948.04136964406 3669.74445499958
5264.0853240324 2947.78613726556 3669.35460046377
5264.37236723672 2947.53087906686 3668.96469909721
5264.65941044104 2947.27559504797 3668.57475089991
5264.94645364536 2947.02028520888 3668.18475587186
5265.23349684969 2946.7649495496 3667.79471401306
5265.52054005401 2946.50958807012 3667.40462532352
5265.80758325833 2946.25420077044 3667.01448980323
5266.09462646265 2945.99878765057 3666.62430745219
5266.38166966697 2945.74334871051 3666.23407827041
5266.66871287129 2945.48788395025 3665.84380225788
5266.95575607561 2945.23239336979 3665.4534794146
5267.24279927993 2944.97687696914 3665.06310974058
5267.52984248425 2944.72133474829 3664.67269323581
5267.81688568857 2944.46576670725 3664.28222990029
5268.10392889289 2944.21017284601 3663.89171973403
5268.39097209721 2943.95455316458 3663.50116273701
5268.67801530153 2943.69890766295 3663.11055890926
5268.96505850585 2943.44323634112 3662.71990825075
5269.25210171017 2943.1875391991 3662.3292107615
5269.53914491449 2942.93181623688 3661.9384664415
5269.82618811881 2942.67606745447 3661.54767529076
5270.11323132313 2942.42029285187 3661.15683730927
5270.40027452745 2942.16449242906 3660.76595249703
5270.68731773177 2941.90866618607 3660.37502085404
5270.97436093609 2941.65281412287 3659.98404238031
5271.26140414041 2941.39693623948 3659.59301707583
5271.54844734473 2941.1410325359 3659.20194494061
5271.83549054906 2940.88510301212 3658.81082597464
5272.12253375338 2940.62914766814 3658.41966017792
5272.4095769577 2940.37316650397 3658.02844755045
5272.69662016202 2940.11715951961 3657.63718809224
5272.98366336634 2939.86112671504 3657.24588180328
5273.27070657066 2939.60506809029 3656.85452868358
5273.55774977498 2939.34898364533 3656.46312873312
5273.8447929793 2939.09287338019 3656.07168195192
5274.13183618362 2938.83673729484 3655.68018833998
5274.41887938794 2938.5805753893 3655.28864789729
5274.70592259226 2938.32438766357 3654.89706062385
5274.99296579658 2938.06817411764 3654.50542651966
5275.2800090009 2937.81193475151 3654.11374558473
5275.56705220522 2937.55566956519 3653.72201781905
5275.85409540954 2937.29937855867 3653.33024322262
5276.14113861386 2937.04306173196 3652.93842179545
5276.42818181818 2936.78671908505 3652.54655353753
5276.7152250225 2936.53035061795 3652.15463844886
5277.00226822682 2936.27395633065 3651.76267652945
5277.28931143114 2936.01753622315 3651.37066777929
5277.57635463546 2935.76109029547 3650.97861219838
5277.86339783978 2935.50461854758 3650.58650978673
5278.1504410441 2935.2481209795 3650.19436054433
5278.43748424842 2934.99159759122 3649.80216447118
5278.72452745275 2934.73504838275 3649.40992156729
5279.01157065707 2934.47847335408 3649.01763183265
5279.29861386139 2934.22187250522 3648.62529526726
5279.58565706571 2933.96524583616 3648.23291187113
5279.87270027003 2933.70859334691 3647.84048164425
5280.15974347435 2933.45191503746 3647.44800458662
5280.44678667867 2933.19521090781 3647.05548069824
5280.73382988299 2932.93848095797 3646.66290997912
5281.02087308731 2932.68172518794 3646.27029242926
5281.30791629163 2932.42494359771 3645.87762804864
5281.59495949595 2932.16813618728 3645.48491683728
5281.88200270027 2931.91130295666 3645.09215879517
5282.16904590459 2931.65444390584 3644.69935392232
5282.45608910891 2931.39755903482 3644.30650221872
5282.74313231323 2931.14064834362 3643.91360368437
5283.03017551755 2930.88371183221 3643.52065831927
5283.31721872187 2930.62674950061 3643.12766612343
5283.60426192619 2930.36976134881 3642.73462709684
5283.89130513051 2930.11274737682 3642.34154123951
5284.17834833483 2929.85570758464 3641.94840855143
5284.46539153915 2929.59864197226 3641.5552290326
5284.75243474347 2929.34155053968 3641.16200268302
5285.03947794779 2929.0844332869 3640.7687295027
5285.32652115212 2928.82729021394 3640.37540949163
5285.61356435644 2928.57012132077 3639.98204264981
5285.90060756076 2928.31292660741 3639.58862897725
5286.18765076508 2928.05570607386 3639.19516847394
5286.4746939694 2927.79845972011 3638.80166113989
5286.76173717372 2927.54118754616 3638.40810697509
5287.04878037804 2927.28388955202 3638.01450597954
5287.33582358236 2927.02656573768 3637.62085815324
5287.62286678668 2926.76921610315 3637.2271634962
5287.909909991 2926.51184064842 3636.83342200841
5288.19695319532 2926.2544393735 3636.43963368987
5288.48399639964 2925.99701227838 3636.04579854059
5288.77103960396 2925.73955936306 3635.65191656056
5289.05808280828 2925.48208062756 3635.25798774978
5289.3451260126 2925.22457607185 3634.86401210826
5289.63216921692 2924.96704569595 3634.46998963599
5289.91921242124 2924.70948949985 3634.07592033297
5290.20625562556 2924.45190748356 3633.68180419921
5290.49329882988 2924.19429964707 3633.2876412347
5290.7803420342 2923.93666599039 3632.89343143944
5291.06738523852 2923.67900651351 3632.49917481344
5291.35442844284 2923.42132121644 3632.10487135669
5291.64147164716 2923.16361009917 3631.71052106919
5291.92851485149 2922.9058731617 3631.31612395095
5292.21555805581 2922.64811040404 3630.92168000195
5292.50260126013 2922.39032182619 3630.52718922222
5292.78964446445 2922.13250742813 3630.13265161173
5293.07668766877 2921.87466720989 3629.7380671705
5293.36373087309 2921.61680117144 3629.34343589853
5293.65077407741 2921.35890931281 3628.9487577958
5293.93781728173 2921.10099163397 3628.55403286233
5294.22486048605 2920.84304813494 3628.15926109811
5294.51190369037 2920.58507881572 3627.76444250315
5294.79894689469 2920.3270836763 3627.36957707744
5295.08599009901 2920.06906271668 3626.97466482098
5295.37303330333 2919.81101593687 3626.57970573377
5295.66007650765 2919.55294333687 3626.18469981582
5295.94711971197 2919.29484491666 3625.78964706712
5296.23416291629 2919.03672067627 3625.39454748768
5296.52120612061 2918.77857061567 3624.99940107749
5296.80824932493 2918.52039473488 3624.60420783655
5297.09529252925 2918.2621930339 3624.20896776486
5297.38233573357 2918.00396551272 3623.81368086243
5297.66937893789 2917.74571217135 3623.41834712925
5297.95642214221 2917.48743300977 3623.02296656533
5298.24346534654 2917.22912802801 3622.62753917065
5298.53050855086 2916.97079722605 3622.23206494523
5298.81755175518 2916.71244060389 3621.83654388907
5299.1045949595 2916.45405816154 3621.44097600216
5299.39163816382 2916.19564989899 3621.0453612845
5299.67868136814 2915.93721581625 3620.64969973609
5299.96572457246 2915.67875591331 3620.25399135694
5300.25276777678 2915.42027019017 3619.85823614704
5300.5398109811 2915.16175864684 3619.46243410639
5300.82685418542 2914.90322128332 3619.066585235
5301.11389738974 2914.64465809959 3618.67068953286
5301.40094059406 2914.38606909568 3618.27474699997
5301.68798379838 2914.12745427157 3617.87875763634
5301.9750270027 2913.86881362726 3617.48272144196
5302.26207020702 2913.61014716276 3617.08663841683
5302.54911341134 2913.35145487806 3616.69050856096
5302.83615661566 2913.09273677316 3616.29433187434
5303.12319981998 2912.83399284807 3615.89810835697
5303.4102430243 2912.57522310279 3615.50183800886
5303.69728622862 2912.31642753731 3615.10552083
5303.98432943294 2912.05760615163 3614.70915682039
5304.27137263726 2911.79875894576 3614.31274598004
5304.55841584158 2911.53988591969 3613.91628830894
5304.84545904591 2911.28098707343 3613.51978380709
5305.13250225023 2911.02206240697 3613.1232324745
5305.41954545455 2910.76311192032 3612.72663431115
5305.70658865887 2910.50413561347 3612.32998931707
5305.99363186319 2910.24513348642 3611.93329749223
5306.28067506751 2909.98610553918 3611.53655883665
5306.56771827183 2909.72705177175 3611.13977335032
5306.85476147615 2909.46797218412 3610.74294103325
5307.14180468047 2909.20886677629 3610.34606188543
5307.42884788479 2908.94973554827 3609.94913590686
5307.71589108911 2908.69057850005 3609.55216309754
5308.00293429343 2908.43139563164 3609.15514345748
5308.28997749775 2908.17218694303 3608.75807698667
5308.57702070207 2907.91295243422 3608.36096368512
5308.86406390639 2907.65369210522 3607.96380355282
5309.15110711071 2907.39440595603 3607.56659658977
5309.43815031503 2907.13509398664 3607.16934279597
5309.72519351935 2906.87575619705 3606.77204217143
5310.01223672367 2906.61639258727 3606.37469471614
5310.29927992799 2906.35700315729 3605.97730043011
5310.58632313231 2906.09758790712 3605.57985931333
5310.87336633663 2905.83814683675 3605.1823713658
5311.16040954095 2905.57867994619 3604.78483658752
5311.44745274527 2905.31918723543 3604.3872549785
5311.73449594959 2905.05966870447 3603.98962653873
5312.02153915392 2904.80012435332 3603.59195126821
5312.30858235824 2904.54055418198 3603.19422916695
5312.59562556256 2904.28095819044 3602.79646023494
5312.88266876688 2904.0213363787 3602.39864447218
5313.1697119712 2903.76168874677 3602.00078187868
5313.45675517552 2903.50201529464 3601.60287245443
5313.74379837984 2903.24231602232 3601.20491619944
5314.03084158416 2902.9825909298 3600.80691311369
5314.31788478848 2902.72284001709 3600.4088631972
5314.6049279928 2902.46306328418 3600.01076644997
5314.89197119712 2902.20326073107 3599.61262287198
5315.17901440144 2901.94343235777 3599.21443246325
5315.46605760576 2901.68357816427 3598.81619522378
5315.75310081008 2901.42369815058 3598.41791115355
